place,name,points,level
14 e,Blaser Andre,55.00,Andre
15 a,Martin Dominik,54.75,Dominik
15 d,Brülisauer Dominik (2001),54.75,(2001)
15 g,Ott Damian **,54.75,**
Graub,den,,den
13 a,Wehrli Jan (2002),55.25,(2002)
13 d,Breitenmoser Manuel *,55.25,*
13 g,Schuler Martin,55.25,Martin
13 j,Horner Sämi,55.25,Sämi
14 c,Kirchmeier Christof,55.00,Christof
14 f,Kolb Pirmin (2001) *,55.00,*
15 b,Freuler Franz **,54.75,**
15 e,Wyrsch Hansi,54.75,Hansi
15 h,Kammermann Thomas *,54.75,*
13 b,Stähli Jan,55.25,Jan
13 e,Wolfer Lukas *,55.25,*
13 h,Schiesser Patrik,55.25,Patrik
14 a,Schlegel Reto *,55.00,*
14 d,Galli Cedric (2001),55.00,(2001)
14 g,Lehmann Philipp *,55.00,*
15 c,Fontana Michael *,54.75,*
15 f,Riget Florian *,54.75,*
15 i,Bernold Edi **,54.75,**
16 a,Ziegler Andreas (2002),54.50,(2002)
16 d,Neﬀ Florian *,54.50,*
16 g,Kamer Hanspeter *,54.50,*
17 c,Fausch Kjetil *,54.25,*
17 f,Koller Silvan (2002),54.25,(2002)
17 i,Alder Armin *,54.25,*
18 a,Tschudi Mario (2001),54.00,(2001)
18 d,Grimm Michael,54.00,Michael
18 g,Amrein Joel (2003),54.00,(2003)
Graub,den,,den
16 b,Tanner Markus (2002),54.50,(2002)
16 e,Hänni Marc (2001),54.50,(2001)
17 a,Schnyder Christian,54.25,Christian
17 d,Rhyner Beni,54.25,Beni
17 g,Burkhard Tobias,54.25,Tobias
17 j,Ackermann Roman,54.25,Roman
18 b,Tritten Robin,54.00,Robin
18 e,Götti Samuel,54.00,Samuel
18 h,Salnajs Leo,54.00,Leo
16 c,Sprecher Martin,54.50,Martin
16 f,Gwerder Andreas **,54.50,**
17 b,Roth Peter,54.25,Peter
17 e,Laager Michael (2001),54.25,(2001)
17 h,Bärtsch Andreas (2002),54.25,(2002)
17 k,Christen Jérôme (2002),54.25,(2002)
18 c,Schrepfer Sven (2003),54.00,(2003)
18 f,Forrer Marco (2003),54.00,(2003)
18 i,Kolb This (2003),54.00,(2003)
19 a,Baumgartner Ramon (2002),53.75,(2002)
19 d,Ackermann Rico (2003),53.75,(2003)
20,Flütsch Marco,53.50,Marco
22 a,Wagner Andreas (2002),53.00,(2002)
22 d,Sieber Marc,53.00,Marc
22 g,Wild Thomas,53.00,Thomas
23 c,Bertogg Severin (2001),52.75,(2001)
23 f,Niederberger Marc Ursin (2002,)52.75,(2002
25 b,Manser Adrian,35.25,Adrian
Graub,den,,den
19 b,Tremp Ruedi (2003),53.75,(2003)
19 e,Mathis Patrick,53.75,Patrick
21 a,Fäh Tobias,53.25,Tobias
22 b,Held Florian,53.00,Florian
22 e,Ritter Fabio (2001),53.00,(2001)
23 a,Signer Ramon (2002),52.75,(2002)
23 d,Bebi Nic (2003),52.75,(2003)
24,Brülisauer Thomas (2003),52.50,(2003)
25 c,Koller Andreas,35.25,Andreas
19 c,Baumann Reto,53.75,Reto
19 f,Burch Dean (2001),53.75,(2001)
21 b,Schönenberger Björn,53.25,Björn
22 c,Baumgartner Joël,53.00,Joël
22 f,Joos Enrico (2003),53.00,(2003)
23 b,Schiess Daniel (2002),52.75,(2002)
23 e,Arpagaus Nino (2003),52.75,(2003)
25 a,Tremp Remo,35.25,Remo
25 d,Hofer Lars (2003),35.25,(2003)
25 e,Gerber Noel (2002),35.25,(2002)
25 h,Bernhard Thomas (2002),35.25,(2002)
27 a,Schwager Ivo,34.25,Ivo
28 a,Knellwolf Sebastian (2001),34.00,(2001)
28 d,Brasser Gian-Claudio (2003),34.00,(2003)
31 °,Keller Manuel *,0.00,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Graub,den,,den
25 f,Dudli Gallus,35.25,Gallus
25 i,Aebli Andrin (2001),35.25,(2001)
27 b,Krucker Silvan (2001),34.25,(2001)
28 b,Isenring Ivan (2001),34.00,(2001)
29,Bircher Luca,27.25,Luca
31 °,Herger Fabian *,0.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25 g,Brand Andreas (2003),35.25,(2003)
26,Langenegger Beat,35.00,Beat
27 c,Speck Ignaz (2003),34.25,(2003)
28 c,Egger Adrian (2003),34.00,(2003)
30,Sprecher Franco,18.25,Franco
