place,name,points,level
11 n,Räbsamen Marcel (2000),55.50,(2000)
11 q,Wild Thomas,55.50,Thomas
12 c,Brühlmann Martin *,55.25,*
12 f,Hämmerli Gian-Franco *,55.25,*
12 i,Baumgartner Alexander,55.25,Alexander
12 l,Harder Benj,55.25,Benj
St. Ga,n,,n
11 f,Fausch Kjetil,55.50,Kjetil
11 i,Hobi Ignaz,55.50,Ignaz
11 l,Wicki Cédric,55.50,Cédric
11 o,Roth Martin *,55.50,*
12 a,Ammann Rico *,55.25,*
12 d,Bühler Hannes *,55.25,*
12 g,Rütsche Stefan *,55.25,*
12 j,Büsser André,55.25,André
12 m,Kamer Hanspeter *,55.25,*
11 g,Fejzaj Naim *,55.50,*
11 j,Steiner Michael **,55.50,**
11 m,Bernold Christian *,55.50,*
11 p,Schlegel Reto *,55.50,*
12 b,Baumann Simon,55.25,Simon
12 e,Elmer Adrian,55.25,Adrian
12 h,Battaglia Ursin **,55.25,**
12 k,Güntensperger Marcel *,55.25,*
12 n,Kobler Janosch (2000),55.25,(2000)
12 o,Koch Thomas,55.25,Thomas
12 r,Schiess Christian,55.25,Christian
13 a,Egli Martin,55.00,Martin
13 d,Hersche Daniel,55.00,Daniel
13 g,Krähenbühl Lukas *,55.00,*
14 b,Notz Hans *,54.75,*
14 e,Büsser Remo,54.75,Remo
15 b,Schönenberger Björn,54.50,Björn
15 e,Koch Reto,54.50,Reto
St. Ga,n,,n
12 p,Marty Jaime (2000),55.25,(2000)
12 s,Schrepfer Chris,55.25,Chris
13 b,Bärtsch Fabian (2000),55.00,(2000)
13 e,Keller Dominic,55.00,Dominic
13 h,Jörger Marc,55.00,Marc
14 c,Rütsche Werner,54.75,Werner
14 f,Schrepfer Roy,54.75,Roy
15 c,Ulmann Fabian (1999),54.50,(1999)
15 f,Scherrer Willi,54.50,Willi
12 q,Ott Damian (2000),55.25,(2000)
12 t,Vollmeier Sandro,55.25,Sandro
13 c,Gerig Marcel,55.00,Marcel
13 f,Eugster Ruedi **,55.00,**
14 a,Langenegger Remo,54.75,Remo
14 d,Bänziger Peter,54.75,Peter
15 a,Hochholdinger Roman **,54.50,**
15 d,Breitenmoser Simon,54.50,Simon
16 a,Nigg Jakob (1999),54.25,(1999)
16 b,Bernold Michael (1999),54.25,(1999)
16 e,Roth Peter (1998),54.25,(1998)
17 b,Fuster Sepp,54.00,Sepp
17 e,Zahner Stefan,54.00,Stefan
17 h,Koller Fabian,54.00,Fabian
17 k,Peterer Ivan **,54.00,**
18 c,Koller Andreas (1998),53.75,(1998)
18 f,Keller Lukas,53.75,Lukas
19 c,Schmid Sascha (1999),53.50,(1999)
St. Ga,n,,n
16 c,Eisenring Daniel,54.25,Daniel
16 f,Schönenberger Philipp,54.25,Philipp
17 c,Lieberherr Michael (1999),54.00,(1999)
17 f,Zumbach Michael,54.00,Michael
17 i,Lozza Roman,54.00,Roman
18 a,Pﬂeghart Remo,53.75,Remo
18 d,Stauﬀacher Martin (1998),53.75,(1998)
19 a,Schegg Daniel (2000),53.50,(2000)
19 d,Schwyn Patrick (1999),53.50,(1999)
16 d,Müller Elias,54.25,Elias
17 a,Bischof Martin,54.00,Martin
17 d,Wetter Silvan (2000),54.00,(2000)
17 g,Arnold Christian,54.00,Christian
17 j,Ochsner Reto (2000),54.00,(2000)
18 b,Weber Erwin (2000),53.75,(2000)
18 e,Tremp Remo (1999),53.75,(1999)
19 b,Schegg Michael,53.50,Michael
19 e,Bäbler Dominik *,53.50,*
20 a,Herrsche Lars (1998),53.25,(1998)
21 b,Schlegel Sämi (2000),53.00,(2000)
23 a,Bleiker Daniel,35.50,Daniel
23 d,Tischhauser Markus (2000),35.50,(2000)
23 g,Zinniel Markus *,35.50,*
23 j,Bommer Christoph,35.50,Christoph
23 m,Gubler Daniel,35.50,Daniel
23 p,Nigg Kaspar,35.50,Kaspar
23 s,Schlegel Beni (1999),35.50,(1999)
23 v,Thoma Christoph,35.50,Christoph
23 y,Winzeler Simon (2000),35.50,(2000)
St. Ga,n,,n
20 b,Straub Robin *,53.25,*
22 a,Roth Markus,52.75,Markus
23 b,Dudli Gallus,35.50,Gallus
23 e,Ueltschi Patric *,35.50,*
23 h,Baumann Elia (2000),35.50,(2000)
23 k,Eisenring Leandro (2000),35.50,(2000)
23 n,Kamm Kurt,35.50,Kurt
23 q,Oppliger Matthias (1999),35.50,(1999)
23 t,Sonderegger Damian,35.50,Damian
23 w,Tritten Robin (1998),35.50,(1998)
24 a,Raschle Adrian,35.25,Adrian
21 a,Meier Joel (1999),53.00,(1999)
22 b,Streule Marco,52.75,Marco
23 c,Rhyner Marco,35.50,Marco
23 f,Wildhaber Jannik (1999),35.50,(1999)
23 i,Beck Dominik,35.50,Dominik
23 l,Frei Kilian (2000),35.50,(2000)
23 o,Moser Andrin (2000),35.50,(2000)
23 r,Rotach Lars (2000),35.50,(2000)
23 u,Steiner Michael (1998),35.50,(1998)
23 x,Winzeler Dominik (2000),35.50,(2000)
24 b,Roth Sämi (2000),35.25,(2000)
24 c,Stadelmann Patrick (2000),35.25,(2000)
24 f,Thoma Nils (1999),35.25,(1999)
26 b,Roth Michael (1999),34.75,(1999)
27 c,Stüble Lukas (1998),34.50,(1998)
29 a,Dobler Lorenz (2000),34.00,(2000)
29 d,Wenger Dominic (1999),34.00,(1999)
32 a,Egli Patrick,8.50,Patrick
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
St. Ga,n,,n
24 d,Städler Lars,35.25,Lars
25,Scheiwiller Andreas *,35.00,*
27 a,Ott Dominik *,34.50,*
28 a,Gschwend Walter *,34.25,*
29 b,Raymann Jan (1999),34.00,(1999)
30,Kuster Thomas *,27.00,*
32 b,Litscher Manuel *,8.50,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
24 e,Stauﬀacher Roman (2000),35.25,(2000)
26 a,Baumgartner Joël,34.75,Joël
27 b,Müller Loris (1999),34.50,(1999)
28 b,Eicher Marco (1999),34.25,(1999)
29 c,Signer Christian (1999),34.00,(1999)
31,Büchler Remo **,8.75,**
