place,name,points,level
13 a,Breitenmoser Simon,54.50,Simon
13 d,Furrer Damian (1998),54.50,(1998)
13 g,Inauen Andreas *,54.50,*
14 c,Riget Ivan *,54.25,*
14 f,Nägeli Roman *,54.25,*
14 i,Kunz Daniel,54.25,Daniel
Schaﬀ,usen,,usen
11 e,Vestner Roman *,55.00,*
12 b,Streuli Martin *,54.75,*
12 e,Rüegg Roman *,54.75,*
13 b,Nigg Lukas **,54.50,**
13 e,Elmer Daniel *,54.50,*
14 a,Rutz Kaspar,54.25,Kaspar
14 d,Hodler Mathias,54.25,Mathias
14 g,Keller Lukas,54.25,Lukas
15 a,Kuster Marcel **,54.00,**
11 f,Roth Martin *,55.00,*
12 c,Schrepfer Roy,54.75,Roy
12 f,Horner Peter **,54.75,**
13 c,Kammermann Dominik,54.50,Dominik
13 f,Junker Nik,54.50,Nik
14 b,Ammann Rico *,54.25,*
14 e,Schwyn Adrian,54.25,Adrian
14 h,Burkhard Tobias,54.25,Tobias
15 b,Fäh Tobias,54.00,Tobias
15 c,Alder Armin,54.00,Armin
15 f,Frei Hanspeter (1999),54.00,(1999)
16 a,Notz Hans *,53.75,*
16 d,Schlumpf Dominik *,53.75,*
16 g,Koller Fabian,53.75,Fabian
16 j,Danner Daniel,53.75,Daniel
18 a,Truniger Manuel,53.25,Manuel
18 d,Breitenmoser Manuel,53.25,Manuel
19 c,Kammermann Thomas *,53.00,*
Schaﬀ,usen,,usen
15 d,Schmid Patrick (1997) *,54.00,*
15 g,Buchmann Michael,54.00,Michael
16 b,Funk Nicola (1999),53.75,(1999)
16 e,Rüegger Remo (1999),53.75,(1999)
16 h,Hobi Ignaz,53.75,Ignaz
16 k,Arnold Christian,53.75,Christian
18 b,Schönenberger Björn,53.25,Björn
19 a,Schnyder Patrick,53.00,Patrick
19 d,Inauen Aurel,53.00,Aurel
15 e,Gundolf Samuel,54.00,Samuel
15 h,Bleiker Reto *,54.00,*
16 c,Bickel Roman (1998),53.75,(1998)
16 f,Lehmann Philipp (1999),53.75,(1999)
16 i,Furrer Matthias,53.75,Matthias
17,Schegg Michael,53.50,Michael
18 c,Pianta Christian (1997),53.25,(1997)
19 b,Wild Thomas,53.00,Thomas
20 a,Zinniel Markus *,52.75,*
20 b,Bleiker Daniel,52.75,Daniel
21 c,Wirth Bruno,52.50,Bruno
23,Bürgler Patrick,37.00,Patrick
25 b,Rösli Dario (1998),34.25,(1998)
25 e,Grimm Michael,34.25,Michael
25 h,Bosshard Lukas,34.25,Lukas
28,Ritzmann Bernhard,26.75,Bernhard
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Schaﬀ,usen,,usen
21 a,Schiesser Patrik (1998),52.50,(1998)
21 d,Hedinger Philipp,52.50,Philipp
24,Brand Andreas *,34.75,*
25 c,Rieser Fabian,34.25,Fabian
25 f,De Quervain Marc,34.25,Marc
26,Rhyner Beni (1999),34.00,(1999)
29,Vogel Beat *,8.75,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
21 b,Koller Andreas (1998),52.50,(1998)
22,Zbinden Marc *,45.00,*
25 a,Schönenberger Philipp,34.25,Philipp
25 d,Hälg Joel (1998),34.25,(1998)
25 g,Candrian Gian-Luca (1998),34.25,(1998)
27,Oertig Simon,27.25,Simon
