place,name,points,level
17 c,Gisler Jonas (2001),54.00,(2001)
17 f,Stadler Johannes,54.00,Johannes
17 g,Wyrsch Silvio *,54.00,*
17 j,Wyrsch Gabriel (2001),54.00,(2001)
18 c,Hürlimann Marco (2002),53.75,(2002)
18 f,Ulrich Damian,53.75,Damian
18 i,von Ah Markus,53.75,Markus
20 a,Brunner Timon,53.00,Timon
20 d,Mignola Michele (2000),53.00,(2000)
21 c,Arnold Sebastian,52.75,Sebastian
22 a,Baumann Lukas,35.50,Lukas
17 h,Barmet Sven,54.00,Sven
18 a,Giger Janik (2002),53.75,(2002)
18 d,Kempf David,53.75,David
18 g,Vogler Jonas,53.75,Jonas
18 j,Ziegler Elias,53.75,Elias
20 b,Gisler Lukas (2001),53.00,(2001)
21 a,Waser Christoph (2002),52.75,(2002)
21 d,Briker Hannes,52.75,Hannes
22 b,Dittli Mathias (2002),35.50,(2002)
17 i,Hegner Ueli *,54.00,*
18 b,Gisler Silvan (2002),53.75,(2002)
18 e,Meier Daniel (2000),53.75,(2000)
18 h,von Wyl Simon,53.75,Simon
19,Fellmann Simon,53.50,Simon
20 c,Gisler Noah (2002),53.00,(2002)
21 b,Crotta Robin (2001),52.75,(2001)
21 e,Wyrsch Hansi,52.75,Hansi
22 c,Gisler Mario (2000),35.50,(2000)
22 d,Hürlimann Ueli (2001),35.50,(2001)
22 g,Arnold Kilian (2002),35.50,(2002)
22 j,Gander Benjamin (2000),35.50,(2000)
22 m,Herger Simon,35.50,Simon
22 p,Rogenmoser Linus (2002),35.50,(2002)
22 s,Suter Raphael (2000),35.50,(2000)
23 a,Baumann Reto,35.25,Reto
23 d,Müller Mathias,35.25,Mathias
24,Zberg Kilian (2002),34.75,(2002)
26 a,Arnold Samuel (2001),34.25,(2001)
27 a,Herger Elias (2002),34.00,(2002)
27 d,Zgraggen Sandro (2001),34.00,(2001)
22 e,Wicki Patrick,35.50,Patrick
22 h,Bucher André (2001),35.50,(2001)
22 k,Gasser Dominik 2,35.50,2
22 n,Hodler Mathias,35.50,Mathias
22 q,Stutzer Michael,35.50,Michael
22 t,Vogel Laurin (2002),35.50,(2002)
23 b,Jauch Marco (2002),35.25,(2002)
23 e,Odermatt Fabian (2002),35.25,(2002)
25 a,Arnold Marco (2001),34.50,(2001)
26 b,Kempf Fabian (2002),34.25,(2002)
27 b,Imholz Elias,34.00,Elias
28 a,Arnold Lukas,27.00,Lukas
22 f,Wyss Sven (2001),35.50,(2001)
22 i,Gabriel Christian (2000),35.50,(2000)
22 l,Herger Marco (2002),35.50,(2002)
22 o,Müller Patrick,35.50,Patrick
22 r,Suter Bruno (2002),35.50,(2002)
22 u,Vogler Jakob (2000),35.50,(2000)
23 c,Müller Ivo (2002),35.25,(2002)
23 f,Suter Lukas (2002),35.25,(2002)
25 b,Bienz Manuel,34.50,Manuel
26 c,Stadler Mike (2002),34.25,(2002)
27 c,Roner Remo (2002),34.00,(2002)
28 b,Herger Simon 1 (2002),27.00,(2002)
28 c,Stucki Christian *,27.00,*
30 b,Fink Bruno *,17.25,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
29,Wetzstein Adrian *,26.00,*
31,Kempf Damian,8.50,Damian
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
30 a,Bürlimann Simo (2002),17.25,(2002)
32 °,Arnold Daniel *,0.00,*
