place,name,points,level
16 m,Buchmann Michael,54.50,Michael
17 c,Schiesser Patrik *,54.25,*
17 f,Hangartner Maurice (2003),54.25,(2003)
17 i,Tschudi Mario,54.25,Mario
18 b,Neﬀ Florian *,54.00,*
18 e,Oettli Reto (2005),54.00,(2005)
18 h,Lazzarotto Salomon (2005),54.00,(2005)
St. Ga,n,,n
16 h,Keller Manuel *,54.50,*
16 k,Koller Fabian *,54.50,*
17 a,Widmer Fadri (2005),54.25,(2005)
17 d,Rhyner Beni,54.25,Beni
17 g,Bleiker Roman,54.25,Roman
17 j,Fehr Christian,54.25,Christian
18 c,Zollinger Silvan (2004),54.00,(2004)
18 f,Odermatt Michi,54.00,Michi
18 i,Egli Patrick,54.00,Patrick
16 i,Stadelmann Patrick,54.50,Patrick
16 l,Keller Dominic,54.50,Dominic
17 b,Stauﬀacher Martin,54.25,Martin
17 e,Lüönd Remo (2003),54.25,(2003)
17 h,Anliker Nino (2005),54.25,(2005)
18 a,Ziegler Michael,54.00,Michael
18 d,Walser Simon (2004),54.00,(2004)
18 g,Mathis Patrick,54.00,Patrick
18 j,Schmucki Ivo,54.00,Ivo
18 k,Lenherr Jonas (2005),54.00,(2005)
19 a,Wettstein Daniel *,53.75,*
19 d,Vetterli Sven (2003),53.75,(2003)
19 g,Schiess Daniel,53.75,Daniel
19 j,Knellwolf Sebastian,53.75,Sebastian
20,Eisenring Leandro,53.50,Leandro
21 c,Abderhalden Lukas (2003),53.00,(2003)
22 c,Tschumper Elias (2005),52.75,(2005)
St. Ga,n,,n
18 l,Landolt Cla,54.00,Cla
19 b,Tremp Ruedi (2003),53.75,(2003)
19 e,Tobler Michael (2004),53.75,(2004)
19 h,Nef Tobias (2005),53.75,(2005)
19 k,Fässler Tobias,53.75,Tobias
21 a,Krucker Silvan,53.00,Silvan
22 a,Bleiker Daniel,52.75,Daniel
22 d,Korrodi Janik (2004),52.75,(2004)
18 m,Brülisauer Thomas (2003),54.00,(2003)
19 c,Flütsch Marco,53.75,Marco
19 f,Signer Walter,53.75,Walter
19 i,Laager Kaspar (2004),53.75,(2004)
19 l,Lacher Tobias (2005),53.75,(2005)
21 b,Baumgartner Joël,53.00,Joël
22 b,Wittenwiler Mathias (2003),52.75,(2003)
22 e,Gasenzer Christian (2004),52.75,(2004)
23 a,Ackermann Roman,52.50,Roman
23 d,Scherrer Pascal,52.50,Pascal
26,Streule Reto,35.50,Reto
27 c,Streule Marco,35.25,Marco
27 f,Egli Joel,35.25,Joel
28,Müller Loris,34.75,Loris
29 c,Dudli Gallus,34.50,Gallus
30 b,Lusti Remo,34.25,Remo
31 b,Stadelmann Lukas (2004),34.00,(2004)
31 e,Feller Yannic (2004),34.00,(2004)
34,Ackermann Remo *,27.25,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
St. Ga,n,,n
23 b,Ziegler Jonas (2005),52.50,(2005)
24,Kolb Pirmin *,44.75,*
27 a,Zumstein Silvan,35.25,Silvan
27 d,Rickenmann Ramon,35.25,Ramon
27 g,Brand Andreas (2003),35.25,(2003)
29 a,Wetter Silvan *,34.50,*
29 d,Diem Hansruedi,34.50,Hansruedi
30 c,Heierli Dorian,34.25,Dorian
31 c,Scherrer Ivan,34.00,Ivan
32,Bernold Christian **,29.00,**
35,Jörger Corsin *,27.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
23 c,Wenger Dominic,52.50,Dominic
25,Tobler Pius,35.75,Pius
27 b,Weder Yanick (2003),35.25,(2003)
27 e,Pﬁster Florian *,35.25,*
27 h,Roth Peter *,35.25,*
29 b,Tobler Tobias (2005),34.50,(2005)
30 a,Wolfer Lukas *,34.25,*
31 a,Wüst Dorian (2004),34.00,(2004)
31 d,Krucker Roman (2004),34.00,(2004)
33,Schild Cornel (2004),28.00,(2004)
36,Gähwiler Joshua (2004),17.00,(2004)
