place,name,points,level
14 c,Diener Pirmin *,55.00,*
Ob-/N,alden,,alden
12 h,Odermatt Andreas *,55.50,*
12 k,Wagner Stefan,55.50,Stefan
13 a,Bürgi Reto *,55.25,*
13 d,von Flüe Marco,55.25,Marco
13 g,Burch Jonas (1999),55.25,(1999)
13 j,Lang Sven (1998) *,55.25,*
13 m,Röthlin Pascal,55.25,Pascal
14 a,Muﬀ André *,55.00,*
14 d,Egli Damian **,55.00,**
12 i,Scherer Niklaus,55.50,Niklaus
12 l,Ettlin Martin (1998),55.50,(1998)
13 b,Fässler Dominic *,55.25,*
13 e,Wagner Severin (1998),55.25,(1998)
13 h,Käslin Ruedi,55.25,Ruedi
13 k,Niederberger Markus *,55.25,*
13 n,Langenstein Philip *,55.25,*
14 b,Albert Thomas,55.00,Thomas
14 e,Herger Peter,55.00,Peter
14 f,Hurschler Thomas **,55.00,**
15 a,Arnold Andreas *,54.75,*
15 d,Gander Martin,54.75,Martin
15 g,Fessler Linus,54.75,Linus
15 j,Zumstein Patrick,54.75,Patrick
16 c,Michel Silvan,54.50,Silvan
16 f,Hauser Roman (2000),54.50,(2000)
17 c,Hurschler Adrian,54.25,Adrian
17 f,Zimmermann Armin,54.25,Armin
Ob-/N,alden,,alden
14 g,Zurbuchen Martin,55.00,Martin
15 b,Arnold Fabian,54.75,Fabian
15 e,Reichmuth Armin *,54.75,*
15 h,Hess Dominik *,54.75,*
16 a,Arnold Lukas (1998),54.50,(1998)
16 d,Rentsch Christian (1998),54.50,(1998)
17 a,Imfeld Beat,54.25,Beat
17 d,Waser Andrin (1999),54.25,(1999)
17 g,Amrein Simon,54.25,Simon
14 h,Wallimann Remo,55.00,Remo
15 c,Egli Manuel *,54.75,*
15 f,Baumann Roger *,54.75,*
15 i,Rohrer Ueli (1999),54.75,(1999)
16 b,Burch Thomas,54.50,Thomas
16 e,Vogel Remo *,54.50,*
17 b,Gander Michael (1998),54.25,(1998)
17 e,Widmer Thomas,54.25,Thomas
17 h,Herger Andreas,54.25,Andreas
17 i,Ming Christian,54.25,Christian
17 l,Durrer Robin,54.25,Robin
18 b,Zanini David (2000),54.00,(2000)
18 e,Fenk Daniel,54.00,Daniel
18 h,Ming Christian 2,54.00,2
18 k,Durrer Ive (2000),54.00,(2000)
19 a,Fellmann Simon,53.75,Simon
19 d,Rohrer Henry,53.75,Henry
19 g,Gasser Dominik 1,53.75,1
Ob-/N,alden,,alden
17 j,Odermatt Beat,54.25,Beat
17 m,Riedi Adrian,54.25,Adrian
18 c,Bissig Fabian,54.00,Fabian
18 f,Gander Benjamin (2000),54.00,(2000)
18 i,von Moos Adrian,54.00,Adrian
18 l,Ettlin Thomas (2000),54.00,(2000)
19 b,Graber Sandro,53.75,Sandro
19 e,Baumann Reto,53.75,Reto
19 h,Herger André,53.75,André
17 k,von Deschwanden Patrick,54.25,Patrick
18 a,Rohrer André,54.00,André
18 d,Durrer Hans,54.00,Hans
18 g,Gasser Dominik 2 (1998),54.00,(1998)
18 j,Zumstein Marcel,54.00,Marcel
18 m,Planzer Urs,54.00,Urs
19 c,Nägeli Daniel,53.75,Daniel
19 f,Betschart Patrick (1999),53.75,(1999)
19 i,Ming Hannes (1998),53.75,(1998)
19 j,Vonlaufen Lukas *,53.75,*
20 a,Bacher Andreas,53.50,Andreas
20 d,Herger Lukas,53.50,Lukas
21 c,Imfeld Christian *,53.00,*
22 b,Baumgartner Silvan (1999),52.75,(1999)
22 e,Zurﬂuh Robin (2000),52.75,(2000)
23 c,Arnold Sebastian,52.50,Sebastian
23 f,Würsch Tom (2000),52.50,(2000)
26,Rohrer Marco (1999),35.50,(1999)
Ob-/N,alden,,alden
19 k,Durrer Nando (1999),53.75,(1999)
20 b,Fleischmann Fabian,53.50,Fabian
21 a,Abächerli Fabio (1998),53.00,(1998)
21 d,Zberg Leo,53.00,Leo
22 c,Imholz Elias (1999),52.75,(1999)
23 a,Stadler Johannes,52.50,Johannes
23 d,Bucher Sandro (2000),52.50,(2000)
24,von Flüe Michael,44.00,Michael
27 a,Arnold Philipp (2000),35.25,(2000)
19 l,Wicki Patrick,53.75,Patrick
20 c,Hess Christian,53.50,Christian
21 b,Burch Simon (2000),53.00,(2000)
22 a,Kaiser Sandro (1998),52.75,(1998)
22 d,von Ah Quirin (2000),52.75,(2000)
23 b,Ziegler Moritz (1998),52.50,(1998)
23 e,Durrer Markus (1999),52.50,(1999)
25,Abächerli Marco,35.75,Marco
27 b,Burch Pascal,35.25,Pascal
27 c,Ettlin Michael (1998),35.25,(1998)
27 f,Huber Stefan,35.25,Stefan
27 i,Müller Patrick (1999),35.25,(1999)
28,Waser Adrian,35.00,Adrian
30 a,Bünter Rosche (2000),34.50,(2000)
31 a,Wallimann Adrian,34.25,Adrian
32 b,Kathriner Severin (2000),34.00,(2000)
33,Enz Simon,28.25,Simon
36 a,Halter Dominik,26.75,Dominik
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Ob-/N,alden,,alden
27 d,Fanger Manuel (2000),35.25,(2000)
27 g,Hurschler Mauri (1999),35.25,(1999)
27 j,von Wyl Simon (1999),35.25,(1999)
29 a,Durrer Lukas (1999),34.75,(1999)
30 b,Burch Bruno (2000),34.50,(2000)
31 b,Bacher Peter,34.25,Peter
32 c,Risi Janik (2000),34.00,(2000)
34,Waser Raphael (1998),28.00,(1998)
36 b,Vogler Daniel *,26.75,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
27 e,Gisler Mario (2000),35.25,(2000)
27 h,Käslin Ueli (1999),35.25,(1999)
27 k,Wyrsch Hansi (1999),35.25,(1999)
29 b,Kaufmann Jens,34.75,Jens
30 c,Kempf Marco (2000),34.50,(2000)
32 a,Enz Remo (1998),34.00,(1998)
32 d,Vogler Jakob (2000),34.00,(2000)
35,Gut Koni,27.00,Koni
