place,name,points,level
23 a,Müller Gabriel (2001),52.75,(2001)
24,Pianta Christian,36.00,Christian
25 c,Mathis Patrick,35.50,Patrick
25 f,Baumann Elia (2000),35.50,(2000)
25 i,Höpli Remo,35.50,Remo
25 l,Roth Armin (2001),35.50,(2001)
25 o,Schiesser Patrik,35.50,Patrik
25 r,Stadelmann Patrick (2000),35.50,(2000)
26 a,Baumgartner Joël,35.25,Joël
26 d,Kirchmeier Christof (1999),35.25,(1999)
21,Wildhaber Jannik (1999),53.25,(1999)
23 b,Odermatt Michi,52.75,Michi
25 a,Egli Martin,35.50,Martin
25 d,Müller Loris (1999),35.50,(1999)
25 g,Burch Dean (2001),35.50,(2001)
25 j,Meier Joel (1999),35.50,(1999)
25 m,Roth Sämi (2000),35.50,(2000)
25 p,Schumacher Florian (2001),35.50,(2001)
25 s,Sutter Pascal (2001),35.50,(2001)
26 b,Jud Reto (2001),35.25,(2001)
26 e,Lusti Adrian (2001),35.25,(2001)
26 f,Peter Renato (2000),35.25,(2000)
26 i,Städler Lars,35.25,Lars
26 l,Roth Michael (1999),35.25,(1999)
28 a,Bleiker Daniel,34.75,Daniel
29 a,Leuppi Karim *,34.50,*
30 a,Dudli Gallus,34.25,Gallus
30 d,Schilter Daniel *,34.25,*
31 b,Ruckstuhl Manuel (2001),34.00,(2001)
33,Horner Sämi,25.75,Sämi
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
St. Ga,n,,n
26 g,Rhyner Beni (1999),35.25,(1999)
26 j,Stauﬀacher Roman (2000),35.25,(2000)
27 a,Keller Lukas,35.00,Lukas
28 b,Rhyner Marco,34.75,Marco
29 b,Truniger Manuel *,34.50,*
30 b,Krucker Silvan (2001),34.25,(2001)
30 e,Signer Walter,34.25,Walter
31 c,Wenger Dominic (1999),34.00,(1999)
34,Schlegel Sämi (2000),8.50,(2000)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
26 h,Roth Markus,35.25,Markus
26 k,Weber Erwin (2000),35.25,(2000)
27 b,Roth Peter,35.00,Peter
28 c,Eugster Silvio,34.75,Silvio
29 c,Haltiner Sandro (2000),34.50,(2000)
30 c,Schiess Rainer,34.25,Rainer
31 a,Rickenmann Ramon (2001),34.00,(2001)
32,Giger Florian (2001),26.75,(2001)
35 °,Scheiwiller Tobias,0.00,Tobias
