place,name,points,level
14 e,Voggensperger Til (2004),54.75,(2004)
14 h,Döbeli Lukas **,54.75,**
16 a,Regenass Beat,54.25,Beat
16 d,Strebel Dominic (2005),54.25,(2005)
17 c,Stalder Jonas,54.00,Jonas
17 f,Gisin Yanic,54.00,Yanic
17 g,Glutz Jonas (2006),54.00,(2006)
17 j,Müller Christian,54.00,Christian
19 a,Abt Robin,53.50,Robin
19 d,Nyﬀenegger Florian,53.50,Florian
20 c,Hengartner Jonas (2005),53.25,(2005)
22 b,Loosli Adrian,52.50,Adrian
23,Furrer Mathias,36.50,Mathias
25 b,Gerber Manuel *,35.25,*
25 e,Pradetto Diego (2006),35.25,(2006)
25 h,Soland Marcel (2006),35.25,(2006)
Basel,adt,,adt
17 h,Fritz Andreas,54.00,Andreas
18 a,Burtschi Michael,53.75,Michael
19 b,Widmer Dino,53.50,Dino
20 a,Graf Gian,53.25,Gian
21,Stocker Niklas (2005),52.75,(2005)
22 c,Brunner Lukas (2006),52.50,(2006)
24,Imobersteg Matthias **,35.50,**
25 c,Herrmann Daniel,35.25,Daniel
25 f,Rodemerk Kevin,35.25,Kevin
25 i,Steﬀen Lunik (2006),35.25,(2006)
17 i,Huber Pascal,54.00,Pascal
18 b,Dahler Julian,53.75,Julian
19 c,Probst Gabriel **,53.50,**
20 b,Vogt Marco,53.25,Marco
22 a,Buob Mike (2005),52.50,(2005)
22 d,Studer Louis (2004),52.50,(2004)
25 a,Caviezel Nicolas,35.25,Nicolas
25 d,Nussbaumer Dominik,35.25,Dominik
25 g,Schmutz Adrian *,35.25,*
26 a,Kindlimann Fabian ***,35.00,***
26 b,Scherrer Johann **,35.00,**
28 b,Reinhard Roman (2005),34.25,(2005)
29 c,Seiser Kay-Steve,34.00,Kay-Steve
31,Béguelin Elias (2006),26.00,(2006)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Basel,adt,,adt
27,Arnold Kornel *,34.75,*
29 a,Gehrig Nils (2006),34.00,(2006)
29 d,Yeschiltepe Turgut (2006),34.00,(2006)
32,Küng Marco *,17.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
28 a,Halbeisen Florian (2005),34.25,(2005)
29 b,Jüngling Pascal (2006),34.00,(2006)
30,Meier Dario (2005),26.75,(2005)
33,Allenbach Patrick,8.50,Patrick
