place,name,points,level
11 g,Achermann Simon,55.50,Simon
11 j,Suter Bruno,55.50,Bruno
11 m,Hess Michael *,55.50,*
11 p,Blumenthal Lino,55.50,Lino
11 s,Zanini David,55.50,David
12 c,Würsch Lars *,55.25,*
12 f,Heinzer Lukas (2004),55.25,(2004)
12 g,Fink Bruno *,55.25,*
12 j,Hegner Ueli *,55.25,*
12 m,Durrer Lukas,55.25,Lukas
13 b,Zgraggen Peter,55.00,Peter
13 e,Schmid Pius,55.00,Pius
13 h,Amrhyn Jonas (2003),55.00,(2003)
13 k,Ettlin Michael,55.00,Michael
14 b,Ulrich Michael (2003),54.75,(2003)
12 h,Felder Seppi *,55.25,*
12 k,Schöpfer Marco (2003),55.25,(2003)
12 n,Vogel Laurin,55.25,Laurin
13 c,von Matt Lars,55.00,Lars
13 f,Mehr Lars,55.00,Lars
13 i,Schmidiger Marco *,55.00,*
13 l,Reichmuth Lukas *,55.00,*
14 c,Schürpf Bruno *,54.75,*
12 i,Arnold Sebastian,55.25,Sebastian
12 l,Gasser Dominik 1,55.25,1
13 a,Gemsch Stefan,55.00,Stefan
13 d,Schnellmann Alexander (2004),55.00,(2004)
13 g,Christen Silvan,55.00,Silvan
13 j,Moos Christoph *,55.00,*
14 a,Schuler Samuel (2003),54.75,(2003)
14 d,Rogenmoser Ryan,54.75,Ryan
14 e,Rogenmoser Linus,54.75,Linus
14 h,Steiner Severin,54.75,Severin
15 a,Schnider Markus *,54.50,*
15 d,Durrer Markus,54.50,Markus
15 g,von Rickenbach Pirmin,54.50,Pirmin
15 j,Ulrich Pascal,54.50,Pascal
16 a,Schuler Daniel *,54.25,*
16 d,Murpf Dario,54.25,Dario
16 g,Lustenberger Tim (2005),54.25,(2005)
14 f,Felder Ivan (2004),54.75,(2004)
14 i,Steinauer Kevin (2004),54.75,(2004)
15 b,Kurmann Jvo,54.50,Jvo
15 e,Bühler Patrice,54.50,Patrice
15 h,Odermatt Remo *,54.50,*
15 k,Solenthaler David (2004),54.50,(2004)
16 b,Wallimann Remo *,54.25,*
16 e,von Ah Markus,54.25,Markus
16 h,Arnold Kilian,54.25,Kilian
14 g,Betschart Marcel *,54.75,*
14 j,Herger Marco,54.75,Marco
15 c,Gerber Jakob,54.50,Jakob
15 f,Walker Jan (2004),54.50,(2004)
15 i,Betschart Daniel,54.50,Daniel
15 l,Rohrer Marco,54.50,Marco
16 c,Schuler Thomas,54.25,Thomas
16 f,Suter Lukas,54.25,Lukas
16 i,Züger Benjamin (2004),54.25,(2004)
16 j,von Büren Thomas,54.25,Thomas
17 b,Egli Adrian,54.00,Adrian
17 e,Kathriner Severin,54.00,Severin
17 h,Andermatt Reto,54.00,Reto
17 k,Suter Michael,54.00,Michael
17 n,Baumann Reto,54.00,Reto
18 a,Zimmermann Raﬀael,53.75,Raﬀael
18 d,Lienhard Ramon (2004),53.75,(2004)
18 g,Ettlin Mario (2003),53.75,(2003)
16 k,Köpﬂi Mario (2005),54.25,(2005)
17 c,Suter Joel (2004),54.00,(2004)
17 f,Gander Sebastian (2003),54.00,(2003)
17 i,Wyttenbach Silvan (2005),54.00,(2005)
17 l,Schmidiger Lukas (2004),54.00,(2004)
17 o,Wyrsch Marco **,54.00,**
18 b,Suter Raphael,53.75,Raphael
18 e,Gwerder Beni,53.75,Beni
18 h,Ulrich Damian,53.75,Damian
17 a,Schwegler Flavio (2004),54.00,(2004)
17 d,Roner Remo,54.00,Remo
17 g,Fässler Werner (2005),54.00,(2005)
17 j,Widmer Simon,54.00,Simon
17 m,Ettlin Kevin,54.00,Kevin
17 p,Wicki Patrick,54.00,Patrick
18 c,Mignola Lorenzo,53.75,Lorenzo
18 f,Gisler Silvan,53.75,Silvan
18 i,Hüppin Lukas (2004),53.75,(2004)
18 j,Hodler Mathias,53.75,Mathias
19,Waser Raphael,53.50,Raphael
20 c,Egli Kilian (2004),53.25,(2004)
21 a,Betschart Roger (2003),53.00,(2003)
21 d,Fischer Markus,53.00,Markus
22 b,Laimbacher Cyrill (2004),52.75,(2004)
23 b,Odermatt Fabian (2005),52.50,(2005)
25 b,Reichmuth Marco (2005),35.25,(2005)
25 e,Kathriner Andreas (2003),35.25,(2003)
18 k,Blättler Ronnie (2004),53.75,(2004)
20 a,Bühler Ramon,53.25,Ramon
20 d,Bucher Sandro,53.25,Sandro
21 b,von Flüe Silvan (2004),53.00,(2004)
21 e,Britschgi Markus,53.00,Markus
22 c,Garovi Matteo (2003),52.75,(2003)
24,Keller Janik *,45.25,*
25 c,Kryenbühl Mauro (2005),35.25,(2005)
25 f,Kaiser Sandro,35.25,Sandro
18 l,Schwyzer Sebastian (2004),53.75,(2004)
20 b,Lagler Reto,53.25,Reto
20 e,Achermann Ueli,53.25,Ueli
21 c,Büeler Ivo (2004),53.00,(2004)
22 a,Suter Nicola (2005),52.75,(2005)
23 a,Arnold Livio (2004),52.50,(2004)
25 a,Zimmermann Gian (2004),35.25,(2004)
25 d,Krauer Andri (2005),35.25,(2005)
25 g,Imgrüth Fabian (2005),35.25,(2005)
25 h,Gisler Lukas (2005),35.25,(2005)
27 a,Schnüriger Kevin (2004),34.50,(2004)
27 d,Ulrich Sandro (2005),34.50,(2005)
28 b,Nideröst Remo (2005),34.25,(2005)
28 e,Betschart Fabian,34.25,Fabian
29 c,Furrer Jens,34.00,Jens
29 f,Arnold Pascal (2004),34.00,(2004)
32,Blaser Theo *,17.50,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
25 i,Durrer Pascal,35.25,Pascal
27 b,Roth Marco (2004),34.50,(2004)
27 e,Kälin Michael,34.50,Michael
28 c,Broch Marcel,34.25,Marcel
29 a,Waldis Sven (2004),34.00,(2004)
29 d,Camenzind Simon (2004),34.00,(2004)
30,Niederberger Markus *,27.00,*
33,Gwerder Andreas *,17.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
26,Keller Damian,35.00,Damian
27 c,Rohrer Michael,34.50,Michael
28 a,Reichlin Reto,34.25,Reto
28 d,Birchler Kilian,34.25,Kilian
29 b,Stadler Simon,34.00,Simon
29 e,Bamert Mathis (2005),34.00,(2005)
31,Bürgi Simon (2003),25.75,(2003)
