place,name,points,level
14 e,Gisler Noah,55.00,Noah
15 b,Käslin Ruedi *,54.75,*
15 e,Stöckli Damian *,54.75,*
15 h,Epp Elias,54.75,Elias
15 k,Lüthy Ralph,54.75,Ralph
15 n,Baumann Roger *,54.75,*
13 k,Wyrsch Gabriel,55.25,Gabriel
13 n,von Wyl Kevin (2004),55.25,(2004)
14 c,Berchtold Kilian,55.00,Kilian
14 f,Schori Kevin (2004),55.00,(2004)
15 c,Riebli Urs *,54.75,*
15 f,Vogel Marcel *,54.75,*
15 i,Ettlin Michael,54.75,Michael
15 l,Waser Raphael,54.75,Raphael
15 o,Betschart Roger,54.75,Roger
13 l,Zberg Peter (2004),55.25,(2004)
14 a,Chiodo Gian Paolo (2005),55.00,(2005)
14 d,Kaiser Sandro,55.00,Sandro
15 a,Gisler Jonas *,54.75,*
15 d,Schuler Alex ***,54.75,***
15 g,Zimmermann Raﬀael,54.75,Raﬀael
15 j,Heinzer Stefan **,54.75,**
15 m,Wyss Christian *,54.75,*
15 p,Styger Alex,54.75,Alex
16 a,Balimann Sandro *,54.50,*
16 d,von Wyl Simon,54.50,Simon
16 g,Barmettler Severin (2005),54.50,(2005)
17 a,Briker Raphael (2006),54.25,(2006)
17 d,Kiser Andrin (2006),54.25,(2006)
17 g,Baumann Lukas,54.25,Lukas
17 j,Grüter Marcel,54.25,Marcel
17 m,Waser Kevin (2006),54.25,(2006)
18 a,Rogenmoser Linus,54.00,Linus
16 b,Bissig Julian,54.50,Julian
16 e,Zanini David,54.50,David
16 h,Hurschler Stefan (2006),54.50,(2006)
17 b,Christen Silvan,54.25,Silvan
17 e,Lienhard Ramon (2004),54.25,(2004)
17 h,Bissig Joris,54.25,Joris
17 k,Hurschler Adrian,54.25,Adrian
17 n,Zgraggen Peter,54.25,Peter
18 b,Betschart Fabian,54.00,Fabian
16 c,Suter Beat *,54.50,*
16 f,Arnold Robin,54.50,Robin
16 i,Kramer Dorian **,54.50,**
17 c,Graber Sandro,54.25,Sandro
17 f,Arnold Elias (2006),54.25,(2006)
17 i,Gisler Silvan,54.25,Silvan
17 l,Walker Jan (2004),54.25,(2004)
17 o,Widmer Dominik,54.25,Dominik
18 c,Christen Samuel (2006),54.00,(2006)
18 d,Eﬃnger Markus *,54.00,*
18 g,Laimbacher Cyrill (2004),54.00,(2004)
18 j,Lustenberger Tim (2005),54.00,(2005)
18 m,Schnellmann Adrian (2004),54.00,(2004)
20 a,Schwegler Flavio (2004),53.50,(2004)
21 a,Gisler Silvan,53.25,Silvan
22 a,Muﬀ Gianluca (2006),53.00,(2006)
22 d,Eberli Sandro (2004),53.00,(2004)
23 c,Gemsch Stefan,52.75,Stefan
18 e,Gisler Fabio (2006),54.00,(2006)
18 h,Suter Lukas,54.00,Lukas
18 k,Näpﬂin Urs (2006),54.00,(2006)
19 a,Wagner Andreas,53.75,Andreas
20 b,Spichtig Clemens,53.50,Clemens
21 b,Arnold Kilian,53.25,Kilian
22 b,Kempf David,53.00,David
23 a,Herger Lars (2005),52.75,(2005)
24,Felder Ivan (2004),37.25,(2004)
18 f,Korrodi Janik (2004),54.00,(2004)
18 i,Kempf Fabian,54.00,Fabian
18 l,Reichmuth Marco (2005),54.00,(2005)
19 b,Schmidiger Lukas (2004),53.75,(2004)
20 c,von Matt Lars,53.50,Lars
21 c,Riedweg Matteo (2005),53.25,(2005)
22 c,Pfyl Reto (2006),53.00,(2006)
23 b,Kälin Reto (2006),52.75,(2006)
25 a,Britschgi Marcel,35.50,Marcel
25 b,Büeler Ivo (2004),35.50,(2004)
25 e,Ochsner Tim (2006),35.50,(2006)
25 h,Bamert Mathis (2005),35.50,(2005)
25 k,Gisler Lukas (2005),35.50,(2005)
25 n,Kathriner Severin,35.50,Severin
25 q,Süssmeier Kay (2006),35.50,(2006)
26 b,Burch Jonas 2 (2005),35.25,(2005)
26 e,Richardson Patrick,35.25,Patrick
26 h,Ziegler Moritz,35.25,Moritz
28 b,Mignola Lorenzo,34.75,Lorenzo
29 a,Imgrüth Fabian (2005),34.50,(2005)
29 d,Zgraggen Mario (2006),34.50,(2006)
25 c,Gander Sebastian,35.50,Sebastian
25 f,Sturzenegger Luca (2004),35.50,(2004)
25 i,Eberli Jonas (2005),35.50,(2005)
25 l,Gisler Marco (2006),35.50,(2006)
25 o,Mignola Michele,35.50,Michele
25 r,Suter Nicola (2005),35.50,(2005)
26 c,Giger Samuel (2005),35.25,(2005)
26 f,Waser Mattia (2005),35.25,(2005)
27,Fässler Werner (2005),35.00,(2005)
28 c,Meier Daniel *,34.75,*
29 b,Müller Ueli (2006),34.50,(2006)
30 a,Laimbacher Severin (2006),34.25,(2006)
25 d,Kryenbühl Mauro (2005),35.50,(2005)
25 g,Arnold Severin *,35.50,*
25 j,Ettlin Mario,35.50,Mario
25 m,Häﬂiger Patrick,35.50,Patrick
25 p,Roner Remo,35.50,Remo
26 a,Bernhard Thomas,35.25,Thomas
26 d,Hodel Joel,35.25,Joel
26 g,Zenklusen Matteo (2005),35.25,(2005)
28 a,Herger Elias (2006),34.75,(2006)
28 d,Oswald Davide (2006),34.75,(2006)
29 c,Nideröst Remo (2005),34.50,(2005)
30 b,Arnold David (2006),34.25,(2006)
31 a,Bossert Simon (2006),34.00,(2006)
31 d,Stadler Andreas (2006),34.00,(2006)
33,Durrer Ive,27.00,Ive
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
31 b,Donelli Enea (2006),34.00,(2006)
31 e,von Deschwanden Sven (2006),34.00,(2006)
34,Poletti Diego (2006),25.50,(2006)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
31 c,Marbach Sven (2005),34.00,(2005)
32,Gerber Jakob,27.50,Jakob
35,Hürlimann Mathias *,9.75,*
