place,name,points,level
10 h,Wyss Christian,56.00,Christian
11 b,Schmid Simon *,55.75,*
11 e,Würsch Lars *,55.75,*
11 h,Suppiger Thomas *,55.75,*
11 k,Mehr Lars (2002),55.75,(2002)
11 n,Gasser Dominik 2,55.75,2
11 q,Bühlmann Daniel,55.75,Daniel
10 c,Oettli Marco *,56.00,*
10 f,Gasser Peter *,56.00,*
10 i,Arnold Severin *,56.00,*
11 c,Odermatt Andreas *,55.75,*
11 f,Wicki Patrick,55.75,Patrick
11 i,Schuler Daniel *,55.75,*
11 l,Kammermann Thomas *,55.75,*
11 o,Bättig Martin *,55.75,*
12 a,Scherer Niklaus *,55.50,*
12 b,Portmann Roger,55.50,Roger
12 e,Blaser Theo *,55.50,*
12 h,Bucher Thomas,55.50,Thomas
12 k,Wyrsch Silvio *,55.50,*
12 n,Kurmann Jvo,55.50,Jvo
12 q,Bühler Kilian,55.50,Kilian
12 t,Achermann Simon,55.50,Simon
13 a,von Ah Markus,55.25,Markus
13 d,Betschart Daniel,55.25,Daniel
12 c,Felder Seppi *,55.50,*
12 f,Lustenberger Josef,55.50,Josef
12 i,Achermann Christoph *,55.50,*
12 l,Müller Mathias,55.50,Mathias
12 o,Ettlin Kevin (2001),55.50,(2001)
12 r,Bucher André (2001),55.50,(2001)
12 u,Achermann Severin,55.50,Severin
13 b,Marti Simon,55.25,Simon
13 e,Zgraggen Fabian *,55.25,*
12 d,Della Torre Simon,55.50,Simon
12 g,Dissler Philipp *,55.50,*
12 j,Ziegler Elias,55.50,Elias
12 m,Lustenberger Florian (2002),55.50,(2002)
12 p,Doppmann Ueli,55.50,Ueli
12 s,Bieri Elias,55.50,Elias
12 v,Wüest David,55.50,David
13 c,Graber Michael *,55.25,*
13 f,Wicki Kevin,55.25,Kevin
13 g,Waser Christoph (2002),55.25,(2002)
13 j,Schaller Noah,55.25,Noah
13 m,Fellmann Simon,55.25,Simon
13 p,Schwyzer Samuel (2001),55.25,(2001)
13 s,Lustenberger Marc (2003),55.25,(2003)
14 c,Gerber Peter *,55.00,*
14 f,Weber Ivo,55.00,Ivo
15 a,Epp Elias (2003),54.75,(2003)
15 d,Durrer Jonas (2003) *,54.75,*
13 h,Wandeler Roman (2002),55.25,(2002)
13 k,Riebli Urs (2002),55.25,(2002)
13 n,Fässler Dominic **,55.25,**
13 q,Schmidiger Marco *,55.25,*
14 a,Wenger Ruedi,55.00,Ruedi
14 d,Auf der Maur Alex,55.00,Alex
14 g,Zgraggen Peter,55.00,Peter
15 b,Supper Frederik,54.75,Frederik
15 e,Bachmann Roger *,54.75,*
13 i,Suter Pirmin,55.25,Pirmin
13 l,Huser Christian,55.25,Christian
13 o,von Euw Lukas (2002),55.25,(2002)
13 r,Durrer Fabian *,55.25,*
14 b,Vogel Manuel,55.00,Manuel
14 e,Aregger Fabian (2001),55.00,(2001)
14 h,Hess Dominik *,55.00,*
15 c,Murpf Dario,54.75,Dario
15 f,Schöpfer Marco (2003),54.75,(2003)
15 g,Hodel Martin,54.75,Martin
15 j,Bürgler Lukas *,54.75,*
16 b,Suter Bruno (2002),54.50,(2002)
16 e,Imfeld Beat *,54.50,*
16 h,Egli Matthias (2001),54.50,(2001)
16 k,Wallimann Remo *,54.50,*
16 n,Amrhyn Christoph (2002),54.50,(2002)
17 c,Wicki Fabian (2001),54.25,(2001)
17 f,Schürpf Bruno *,54.25,*
15 h,Herger Andreas,54.75,Andreas
15 k,Hürlimann Mathias *,54.75,*
16 c,Lagler Christian,54.50,Christian
16 f,Hirsiger Alexander *,54.50,*
16 i,Egli Adrian (2002),54.50,(2002)
16 l,Müller Roger *,54.50,*
17 a,Lagler Reto,54.25,Reto
17 d,Stäger Franz,54.25,Franz
17 g,Riebli Leon (2003),54.25,(2003)
15 i,Fallegger Joel,54.75,Joel
16 a,Thalmann Thomas *,54.50,*
16 d,Kammermann Christoph *,54.50,*
16 g,Gabriel Simon (2002),54.50,(2002)
16 j,Brunner Timon,54.50,Timon
16 m,Bucheli Dario (2001),54.50,(2001)
17 b,Widmer Simon,54.25,Simon
17 e,Stadelmann Simon *,54.25,*
17 h,Krummenacher Roman,54.25,Roman
17 i,Heller Ivan (2003),54.25,(2003)
17 l,Muﬀ Reto,54.25,Reto
18 c,Troxler Silvan (2002),54.00,(2002)
18 f,Marti Philipp (2002),54.00,(2002)
18 i,Hodler Mathias,54.00,Mathias
18 l,Bättig Patrick (2003),54.00,(2003)
19 a,Schmid Pius,53.75,Pius
19 d,Reichlin Reto (2002),53.75,(2002)
19 g,Gisler Stefan,53.75,Stefan
17 j,Zumstein Patrick,54.25,Patrick
18 a,Zihlmann Pascal (2003),54.00,(2003)
18 d,Schumacher Marco,54.00,Marco
18 g,Widmer Dominik,54.00,Dominik
18 j,Föhn Christian (2002),54.00,(2002)
18 m,Banz Matthias (2001),54.00,(2001)
19 b,Wyrsch Gabriel (2001),53.75,(2001)
19 e,Meier Andreas,53.75,Andreas
19 h,Achermann Daniel,53.75,Daniel
17 k,Müller Daniel (2002),54.25,(2002)
18 b,Vogel Marcel,54.00,Marcel
18 e,Roschi Adrian,54.00,Adrian
18 h,Ming Christian 2,54.00,2
18 k,Fischer Maurus (2001),54.00,(2001)
18 n,Auf der Maur Michael,54.00,Michael
19 c,Renggli Remo (2001),53.75,(2001)
19 f,Gwerder Fabian,53.75,Fabian
19 i,Fischer Markus,53.75,Markus
19 j,Bussmann Martin,53.75,Martin
20 c,Johann Michael (2001),53.50,(2001)
20 f,Aﬀentranger Martin,53.50,Martin
20 i,Burri Ueli,53.50,Ueli
21 c,Jauch Marco (2002),53.25,(2002)
22 b,Schumacher Ramon (2002),53.00,(2002)
23 c,Broch Marcel (2002),52.75,(2002)
25,Scherrer Fabian (2002),37.00,(2002)
28 a,Vogel Ivo (2001),35.50,(2001)
20 a,Rust Sandro,53.50,Sandro
20 d,Bissig Lukas (2003),53.50,(2003)
20 g,Portmann Curdin (2003),53.50,(2003)
21 a,Schnider Markus *,53.25,*
21 d,Häller Nick (2002),53.25,(2002)
23 a,Marti Pirmin (2001),52.75,(2001)
23 d,Steinger Nico (2001),52.75,(2001)
26,Elmiger Andreas,36.50,Andreas
28 b,Schmid Joel,35.50,Joel
20 b,Risi Janik,53.50,Janik
20 e,Beer Andy,53.50,Andy
20 h,Kälin Michael (2002),53.50,(2002)
21 b,Wyrsch Hansi,53.25,Hansi
22 a,Wigger Fabian,53.00,Fabian
23 b,Krieg Silvan,52.75,Silvan
24,Heiniger Marco *,46.00,*
27,Theiler Thomas,35.75,Thomas
28 c,Rogenmoser Linus (2002),35.50,(2002)
28 d,Käslin Benno *,35.50,*
28 g,Würsch Kevin (2003),35.50,(2003)
28 j,von Flüe Michael,35.50,Michael
28 m,Hodel Joel (2003),35.50,(2003)
28 p,Gloggner Elias (2002),35.50,(2002)
28 s,Bühler Ramon (2002),35.50,(2002)
28 v,Birrer Marcel (2001),35.50,(2001)
28 y,Bernet Raﬀael,35.50,Raﬀael
29 b,Schmid Julian (2001),35.25,(2001)
29 e,Giger Janik (2002),35.25,(2002)
29 h,Bullakaj Benhard,35.25,Benhard
30 b,Rust Silvio (2001),34.75,(2001)
28 e,Gwerder Beni,35.50,Beni
28 h,Wigger Simon,35.50,Simon
28 k,Staub Ivan,35.50,Ivan
28 n,Hodel Iwan (2002),35.50,(2002)
28 q,Forster Christian,35.50,Christian
28 t,Blattmann Philipp,35.50,Philipp
28 w,Betschart Silvan *,35.50,*
28 z,Arnold Sebastian,35.50,Sebastian
29 c,Kottmann Daniel,35.25,Daniel
29 f,Füglister Florian (2002),35.25,(2002)
29 i,Achermann Ueli (2001),35.25,(2001)
31,Müller Silvio (2003),34.50,(2003)
28 f,Betschart Roger (2003),35.50,(2003)
28 i,Wicki David (2002),35.50,(2002)
28 l,Peter Lukas (2001),35.50,(2001)
28 o,Grüter Marcel,35.50,Marcel
28 r,Egli Samuel,35.50,Samuel
28 u,Birrer Sandro (2003),35.50,(2003)
28 x,Betschart Marcel *,35.50,*
29 a,Waser David (2002),35.25,(2002)
29 d,Jung Valentin (2003),35.25,(2003)
29 g,Duss Yvan (2003),35.25,(2003)
30 a,Theiler Andre (2003),34.75,(2003)
32 a,Staﬀelbach Noah (2003),34.25,(2003)
32 b,Schmidiger Kevin (2002),34.25,(2002)
32 e,Arnold Adrian (2001),34.25,(2001)
33 c,Koch Florian (2003),34.00,(2003)
33 f,Bürli Daniel (2003),34.00,(2003)
34 b,Egli Christian,27.00,Christian
36 b,Achermann Christian (2002),8.50,(2002)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
32 c,Füglister Stefan (2003),34.25,(2003)
33 a,Wobmann Manuel (2003),34.00,(2003)
33 d,Johann Kilian (2003),34.00,(2003)
33 g,Albisser Jannik (2003),34.00,(2003)
35,Keller Janik *,25.75,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
32 d,Baumeler Fabian,34.25,Fabian
33 b,Schöpfer Roman (2003),34.00,(2003)
33 e,Erni Jano (2003),34.00,(2003)
34 a,Zurﬂuh Michael *,27.00,*
36 a,Amrhyn Jonas (2003),8.50,(2003)
