place,name,points,level
15 b,Villiger Cyrill *,54.50,*
15 e,Lagler Christian,54.50,Christian
15 h,Küttel Samuel (1997),54.50,(1997)
15 k,Eﬃnger Peter,54.50,Peter
13 i,Bürgler Lukas,55.00,Lukas
14 c,Gwerder Christian **,54.75,**
14 f,Kälin Remo *,54.75,*
14 i,Föhn Pirmin *,54.75,*
14 l,Hurschler Michael,54.75,Michael
15 c,Neyer Sven,54.50,Sven
15 f,Schindler Thomas,54.50,Thomas
15 i,Kessler Joel (1997),54.50,(1997)
15 l,Heinzer Ronny,54.50,Ronny
15 m,Arnold Marcel,54.50,Marcel
16 c,Bingisser Roman,54.25,Roman
16 f,Klauser Nico,54.25,Nico
17 a,Würsch Lars,54.00,Lars
17 d,Diethelm Albert *,54.00,*
17 g,Widmer Thomas,54.00,Thomas
17 j,Elsener Manuel,54.00,Manuel
18 b,Meier Andreas,53.75,Andreas
18 e,Wetzstein Adrian,53.75,Adrian
16 a,Bieri Christian *,54.25,*
16 d,Suter Pirmin (1997),54.25,(1997)
16 g,Herger Fabian,54.25,Fabian
17 b,Stettler Philipp *,54.00,*
17 e,Baumann Lukas,54.00,Lukas
17 h,Walker Roger,54.00,Roger
17 k,Betschart Michael,54.00,Michael
18 c,Gwerder Marco,53.75,Marco
19 a,Kempf Damian,53.50,Damian
16 b,Schindler Roland,54.25,Roland
16 e,Müller Dominik,54.25,Dominik
16 h,Elsener Kilian (1997),54.25,(1997)
17 c,Schlachter Lukas *,54.00,*
17 f,Andermatt Adrian,54.00,Adrian
17 i,Grab Martin (1999),54.00,(1999)
18 a,Rolli Ueli,53.75,Ueli
18 d,Dettling Thomas (1998),53.75,(1998)
19 b,Inderbitzin Michael,53.50,Michael
20 a,Betschart Patrick (1999),53.25,(1999)
21 b,Langenegger Simon,53.00,Simon
22 a,Föhn Michael (1999),52.75,(1999)
23,Schelbert Michael,46.50,Michael
24 c,Meier Marcel,35.50,Marcel
24 f,Bellmont Ruedi,35.50,Ruedi
24 i,Ulrich Pascal (1999),35.50,(1999)
24 l,Stocker Thomas **,35.50,**
24 o,Reichmuth Roland (1997),35.50,(1997)
24 r,Inderbitzin Patrick,35.50,Patrick
24 u,Dober Adrian (1998),35.50,(1998)
20 b,Baumann Marco,53.25,Marco
21 c,Wattenhofer Charly (1998),53.00,(1998)
22 b,Beﬀa Mario (1997),52.75,(1997)
24 a,Ulrich Roman,35.50,Roman
24 d,Heinzer Florian,35.50,Florian
24 g,Bär Leo,35.50,Leo
24 j,Suter Samuel (1999),35.50,(1999)
24 m,Schilter Daniel,35.50,Daniel
24 p,Knobel Guido,35.50,Guido
24 s,Hegglin Marc,35.50,Marc
25 a,Zimmermann Reto (1998),35.25,(1998)
21 a,Suter Kari,53.00,Kari
21 d,Durrer Fabian (1999),53.00,(1999)
22 c,Betschart Fabian (1999),52.75,(1999)
24 b,Schuler Thomas,35.50,Thomas
24 e,Flück Bruno,35.50,Bruno
24 h,Zimmermann Fabian,35.50,Fabian
24 k,Stutzer Michael (1999),35.50,(1999)
24 n,Schelbert Eugen,35.50,Eugen
24 q,Keiser Martin,35.50,Martin
24 t,Flühler Markus,35.50,Markus
25 b,Wiget Ueli (1999),35.25,(1999)
25 c,Ulrich Marcel,35.25,Marcel
25 f,Rogenmoser Ryan (1999),35.25,(1999)
25 i,Marty Lukas (1998),35.25,(1998)
26 a,Supper Frederik,35.00,Frederik
27 b,Forster Christian (1997),34.75,(1997)
28 c,Diethelm Samuel,34.50,Samuel
29 c,Rogenmoser Manuel (1999),34.25,(1999)
30 b,Stalder Florian (1999),34.00,(1999)
30 e,Bösch Dario (1999),34.00,(1999)
31 b,Arnold Raphael *,18.25,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
25 d,Ulrich Damian (1999),35.25,(1999)
25 g,Reimann Marco (1998),35.25,(1998)
25 j,Inderbitzin Karl,35.25,Karl
26 b,Schuler Koni,35.00,Koni
28 a,Wild Kilian (1998),34.50,(1998)
29 a,Zweifel Frowin,34.25,Frowin
29 d,Forster Pirmin (1999),34.25,(1999)
30 c,Kälin Dominik (1999),34.00,(1999)
30 f,Andermatt Erwin (1999),34.00,(1999)
32,Strebel Sandro **,17.25,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25 e,Staub Devin (1998),35.25,(1998)
25 h,Moos Thomas,35.25,Thomas
25 k,Blaser Urs (1997),35.25,(1997)
27 a,Mangold Martin,34.75,Martin
28 b,Kennel Roger (1999),34.50,(1999)
29 b,Schmid Pius (1999),34.25,(1999)
30 a,Weber Manuel (1999),34.00,(1999)
30 d,Brunner Timon (1998),34.00,(1998)
31 a,Horat Ramon,18.25,Ramon
33 °,Häﬂiger Patrick,17.25,Patrick
