place,name,points,level
14 c,Signer Patrick (1999),54.50,(1999)
11 j,Lieberherr Michael (1999),55.25,(1999)
11 m,Gartmann Mauro,55.25,Mauro
12 b,Tritten Robin,55.00,Robin
12 e,Scherrer Pascal,55.00,Pascal
12 h,Egli Martin,55.00,Martin
13 a,Bärtsch Jann (2000),54.75,(2000)
13 d,Koller Andreas,54.75,Andreas
14 a,Notz Hans *,54.50,*
14 d,Kammermann Dominik,54.50,Dominik
14 e,Götti Samuel,54.50,Samuel
15 b,Inauen Aurel,54.25,Aurel
15 e,Keller Werner,54.25,Werner
15 h,Beck Dominik,54.25,Dominik
16 c,Raschle Adrian,54.00,Adrian
17 b,Hälg Joel,53.75,Joel
17 e,Bommer Christoph,53.75,Christoph
17 h,Blaser Gian,53.75,Gian
20 a,Martin Tobias (2001),53.00,(2001)
14 f,Alder Armin,54.50,Armin
15 c,Flütsch Marco (1999),54.25,(1999)
15 f,Hungerbühler Marcel,54.25,Marcel
16 a,Ochsner Reto (2000),54.00,(2000)
16 d,Dünner Zyan (2001),54.00,(2001)
17 c,Bottlang Michael,53.75,Michael
17 f,Arnold Christian,53.75,Christian
18,Sprecher Martin (2000),53.50,(2000)
20 b,Lötscher Abraham (2000),53.00,(2000)
15 a,Kiser Aron (2001),54.25,(2001)
15 d,Schlegel Sämi (2000),54.25,(2000)
15 g,Funk Nicola (1999),54.25,(1999)
16 b,Hollenstein Daniel,54.00,Daniel
17 a,Schwyn Patrick (1999),53.75,(1999)
17 d,Frei Dominic,53.75,Dominic
17 g,Ackermann Roman,53.75,Roman
19,Heierli Pascal (1999),53.25,(1999)
21 a,Wetter Marcel,52.75,Marcel
21 b,Ritter Fabio (2001),52.75,(2001)
22 c,Schudel Simon *,35.50,*
22 f,Kunkler Cornel,35.50,Cornel
22 i,Vollmeier Sandro,35.50,Sandro
22 l,Peter Simon,35.50,Simon
22 o,Neﬀ Florian,35.50,Florian
22 r,Dudli Gallus,35.50,Gallus
23 a,Schwager Mike (2000),35.25,(2000)
23 d,Müller Fabian (2001),35.25,(2001)
23 g,Knellwolf Sebastian (2001),35.25,(2001)
23 j,Bommer Joel,35.25,Joel
25 b,Rütsche Stefan *,34.50,*
22 a,Straub Paul,35.50,Paul
22 d,Rüegger Remo (1999),35.50,(1999)
22 g,Imhof Gregor (2001),35.50,(2001)
22 j,Steiner Joel (2000),35.50,(2000)
22 m,Peter Andrin (2001),35.50,(2001)
22 p,Müller Christian (2001),35.50,(2001)
22 s,Blaser Andre (2000),35.50,(2000)
23 b,Schwager Ivo,35.25,Ivo
23 e,Krucker Silvan (2001),35.25,(2001)
23 h,Dobler Lorenz (2000),35.25,(2000)
24,Burch Dean (2001),34.75,(2001)
25 c,Ott Dominik *,34.50,*
22 b,Signer Walter,35.50,Walter
22 e,Oertle Daniel *,35.50,*
22 h,Wolfender Roman,35.50,Roman
22 k,Schmucki Ivo,35.50,Ivo
22 n,Oertig Simon,35.50,Simon
22 q,Mock Marco (1999),35.50,(1999)
22 t,Basler Siro,35.50,Siro
23 c,Roth Sämi (2000),35.25,(2000)
23 f,Koller Valentin,35.25,Valentin
23 i,Brülisauer Dominik (2001),35.25,(2001)
25 a,Streckeisen Beat (2001),34.50,(2001)
25 d,Gaccioli Benjamin,34.50,Benjamin
25 e,Akeret Benno *,34.50,*
26 c,Tremp Remo (1999),34.25,(1999)
27 c,Grob Krischan (1999),34.00,(1999)
28,Odermatt Leon (1999),19.50,(1999)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
26 a,Rutz Cédric,34.25,Cédric
27 a,Wenger Dominic (1999),34.00,(1999)
27 d,Büchler Livio (2001),34.00,(2001)
29 a,Vollenweider Jeremy *,17.25,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
26 b,Oberhänsli Nick (2001),34.25,(2001)
27 b,Lusti Adrian (2001),34.00,(2001)
27 e,Bertogg Severin (2001),34.00,(2001)
29 b,Roth Lukas *,17.25,*
