place,name,points,level
16 f,Kunz Daniel,54.50,Daniel
17 a,Scherrer Willi,54.25,Willi
17 d,Bottlang Michael,54.25,Michael
17 g,Hodler Mathias,54.25,Mathias
17 j,Caﬂisch Stefan,54.25,Stefan
18 c,Hauser Simon,54.00,Simon
18 f,Winzeler Simon (2000),54.00,(2000)
19 a,Ochsner Reto (2000),53.75,(2000)
19 d,Nock Benjamin (2001),53.75,(2001)
20 b,Kiser Michael,53.25,Michael
Schaﬀ,usen,,usen
17 b,Wettstein Daniel,54.25,Daniel
17 e,Wingeier Janik,54.25,Janik
17 h,Hobi Ignaz,54.25,Ignaz
18 a,Kiser Aron (2001),54.00,(2001)
18 d,Fäh Tobias,54.00,Tobias
18 g,Schnyder Christian,54.00,Christian
19 b,Winzeler Dominik (2000),53.75,(2000)
19 e,Kobler Janosch (2000),53.75,(2000)
20 c,Keller Werner,53.25,Werner
17 c,Salnajs Leo,54.25,Leo
17 f,Schwyn Patrick (1999),54.25,(1999)
17 i,Harder Benj,54.25,Benj
18 b,Keller Andreas *,54.00,*
18 e,Castelli Fabio (1999),54.00,(1999)
18 h,Dobler Mathias,54.00,Mathias
19 c,Ulmann Fabian (1999),53.75,(1999)
20 a,Tremp Remo (1999),53.25,(1999)
21 a,Schönenberger Björn,53.00,Björn
21 b,Rhyner Beni (1999),53.00,(1999)
23 a,Ritter Fabio (2001),52.50,(2001)
23 d,Glättli Benny,52.50,Benny
25 b,Stähli Jan (1999),35.25,(1999)
25 e,Büchler Livio (2001),35.25,(2001)
27,Knabe Robert,34.50,Robert
28 c,Dobler Lorenz (2000),34.25,(2000)
29,Rotach Lars (2000),34.00,(2000)
32,Fejzaj Naim **,8.50,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Schaﬀ,usen,,usen
22 a,Sprecher Martin (2000),52.75,(2000)
23 b,Lusti Remo (2001),52.50,(2001)
24,Buchmann Michael,35.50,Michael
25 c,Knellwolf Sebastian (2001),35.25,(2001)
26 a,Leuppi Karim *,34.75,*
28 a,Wirth Adrian,34.25,Adrian
28 d,Wetter Marcel,34.25,Marcel
30,Inauen Franz *,27.00,*
33 °,Zwyssig Raphael ***,0.00,***
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
22 b,Bollier Fabian,52.75,Fabian
23 c,Hugener Adrian (2000),52.50,(2000)
25 a,Tschudi Mario (2001),35.25,(2001)
25 d,Furrer Matthias,35.25,Matthias
26 b,Brülisauer Dominik (2001),34.75,(2001)
28 b,Maglia Leo (1999),34.25,(1999)
28 e,Sieber Marc (2000),34.25,(2000)
31,Bänziger Peter,26.00,Peter
