place,name,points,level
12 e,Aerne Christian,55.25,Christian
12 h,Bühler Hannes *,55.25,*
12 k,Flütsch Marco,55.25,Marco
12 n,Jöhl Christian *,55.25,*
12 q,Wolfer Lukas *,55.25,*
13 c,Ochsner Reto (2000),55.00,(2000)
14 c,Nock Benjamin (2001),54.75,(2001)
14 f,Glauser Thomas **,54.75,**
15 c,Kammermann Thomas *,54.50,*
12 f,Bleiker Daniel,55.25,Daniel
12 i,Burkhard Tobias,55.25,Tobias
12 l,Hänni Marc (2001),55.25,(2001)
12 o,Rentsch Christian,55.25,Christian
13 a,Pﬁster Florian *,55.00,*
14 a,Galli Cedric (2001),54.75,(2001)
14 d,Kunz Daniel *,54.75,*
15 a,Rotach Lars (2000),54.50,(2000)
15 d,Koller Andreas,54.50,Andreas
15 e,Pianta Christian,54.50,Christian
16 a,Lötscher Abraham (2000),54.25,(2000)
16 d,Bosshard Dario,54.25,Dario
17 a,Schweingruber Thomas,54.00,Thomas
17 d,Stähli Jan,54.00,Jan
17 g,Ruppanner Philipp (2000),54.00,(2000)
18 a,Ritter Fabio (2001),53.75,(2001)
18 d,Manser Adrian,53.75,Adrian
20 a,Dobler Lorenz (2000),53.00,(2000)
Schaﬀ,usen,,usen
15 f,Schmidlin Tobias (2001),54.50,(2001)
16 b,Schmid Reto,54.25,Reto
16 e,Brülisauer Dominik (2001),54.25,(2001)
17 b,Ackermann Roman,54.00,Roman
17 e,Giger Lorenz (2000),54.00,(2000)
17 h,Schnyder Christian,54.00,Christian
18 b,Arnold Christian,53.75,Christian
19 a,Imhof Gregor (2001),53.50,(2001)
20 b,Rust Emanuel,53.00,Emanuel
15 g,Jörger Marc *,54.50,*
16 c,Langenegger Beat,54.25,Beat
16 f,Kiener Raphael (2000),54.25,(2000)
17 c,Schönenberger Philipp,54.00,Philipp
17 f,Müller Christian (2001),54.00,(2001)
17 i,Wehrli Jan (2002),54.00,(2002)
18 c,Held Simon (2002),53.75,(2002)
19 b,Kirchmeier Christof,53.50,Christof
20 c,Signer Walter,53.00,Walter
21 a,Sieber Marc (2000),52.75,(2000)
22 b,Frauenfelder Florian (2001),52.50,(2001)
24 a,Baumann Nico (2002),35.25,(2002)
24 d,Bossert Alain (2001),35.25,(2001)
24 g,Inauen Severin (2002),35.25,(2002)
24 j,Sprecher Martin (2000),35.25,(2000)
25 b,Rüegger Remo,34.25,Remo
26 c,Rickenmann Ramon (2001),34.00,(2001)
29,Knup Stephan,8.50,Stephan
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Schaﬀ,usen,,usen
21 b,Steiner Lukas (2002),52.75,(2002)
22 c,Zemp Stefan (2002),52.50,(2002)
24 b,Baumann Simon,35.25,Simon
24 e,Furrer Matthias,35.25,Matthias
24 h,Manser Dominik,35.25,Dominik
24 k,Wild Thomas,35.25,Thomas
26 a,Grob Rachen (2002),34.00,(2002)
27,Zbinden Marc *,17.25,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
22 a,Falch Urs (2001),52.50,(2001)
23,Mathis Patrick,36.75,Patrick
24 c,Biser Niklaus,35.25,Niklaus
24 f,Gerig Marcel,35.25,Marcel
24 i,Signer Ramon (2002),35.25,(2002)
25 a,Glättli Benny,34.25,Benny
26 b,Oberhänsli Kilian,34.00,Kilian
28,Bickel Roman *,17.00,*
