place,name,points,level
12 e,Walker Jan (2004),55.50,(2004)
12 h,Gwerder Beni,55.50,Beni
11 d,Birchler Fabian,55.75,Fabian
11 g,Kennel Stefan **,55.75,**
11 j,Steﬀen Konrad *,55.75,*
11 m,Herger Fabian *,55.75,*
11 p,Ulrich Roman,55.75,Roman
11 s,Wiget Ueli *,55.75,*
12 c,Fellmann Roman **,55.50,**
12 f,Ziegler Elias,55.50,Elias
12 i,Kathriner Severin,55.50,Severin
11 e,Hess Michael *,55.75,*
11 h,Mehr Lars *,55.75,*
11 k,Waser Raphael,55.75,Raphael
11 n,Huser Christian,55.75,Christian
11 q,Von Euw Adi,55.75,Adi
12 a,Eﬃnger Markus *,55.50,*
12 d,Kälin Roland **,55.50,**
12 g,Betschart Roger,55.50,Roger
12 j,Lüthy Ralph,55.50,Ralph
12 k,Meier Daniel *,55.50,*
12 n,Durrer Lukas,55.50,Lukas
13 c,Heinzer Stefan **,55.25,**
13 f,Schuler Daniel *,55.25,*
13 i,Bieri Elias,55.25,Elias
13 l,Vogel Laurin,55.25,Laurin
13 o,Keller Janik *,55.25,*
14 b,Hürlimann Ueli,55.00,Ueli
12 l,Zimmermann Daniel *,55.50,*
13 a,Andermatt Reto,55.25,Reto
13 d,Käslin Ruedi *,55.25,*
13 g,Albert Thomas,55.25,Thomas
13 j,Heinzer Benno (2006),55.25,(2006)
13 m,Würsch Lars *,55.25,*
13 p,Schöpfer Marco *,55.25,*
14 c,Schärli Reto *,55.00,*
12 m,Hegner Ueli *,55.50,*
13 b,Elsener Marcel *,55.25,*
13 e,Ming Christian *,55.25,*
13 h,Baumann Roger *,55.25,*
13 k,Kälin Remo *,55.25,*
13 n,Wyrsch Gabriel,55.25,Gabriel
14 a,Blaser Theo *,55.00,*
14 d,Auf der Maur Alex,55.00,Alex
14 e,Baumann Marco,55.00,Marco
14 h,Müller Luca (2004) *,55.00,*
14 k,Murer Andy **,55.00,**
14 n,Bättig Martin *,55.00,*
14 q,Wolf Stefan (2006),55.00,(2006)
15 c,Suter Beat *,54.75,*
16 c,Reichmuth Lukas *,54.50,*
16 f,von Wyl Simon,54.50,Simon
17 c,Föhn Christian,54.25,Christian
14 f,Hürlimann Marco,55.00,Marco
14 i,Schilter Daniel *,55.00,*
14 l,Steﬀen Gustav **,55.00,**
14 o,von Rickenbach Pirmin,55.00,Pirmin
15 a,Inderbitzin Daniel *,54.75,*
16 a,Röthlisberger Simon *,54.50,*
16 d,Schuler Alex *,54.50,*
17 a,Hirsiger Alexander *,54.25,*
17 d,Schürpf Bruno *,54.25,*
14 g,Hurschler Tobias,55.00,Tobias
14 j,Theiler Andre,55.00,Andre
14 m,Zurﬂuh Roman **,55.00,**
14 p,Wicki David *,55.00,*
15 b,Zemp Christian (2004) *,54.75,*
16 b,Gabriel Simon,54.50,Simon
16 e,Spichtig Clemens,54.50,Clemens
17 b,Amrhyn Jonas,54.25,Jonas
17 e,Achermann Ivan (2005),54.25,(2005)
17 f,Berchtold Kilian,54.25,Kilian
17 i,Gasser Dominik 1,54.25,1
17 l,Lagler Christian *,54.25,*
17 o,Styger Alex,54.25,Alex
17 r,Imfeld David (2006),54.25,(2006)
18 a,Bamert Mathis (2005),54.00,(2005)
18 d,Waser Kevin (2006),54.00,(2006)
18 g,Schnellmann Sandro (2004),54.00,(2004)
19 b,Betschart Daniel,53.75,Daniel
17 g,Betschart Marcel *,54.25,*
17 j,Gisler Silvan,54.25,Silvan
17 m,Laimbacher Cyrill (2004),54.25,(2004)
17 p,Theiler Thomas,54.25,Thomas
17 s,Jung Valentin,54.25,Valentin
18 b,Graber Sandro,54.00,Sandro
18 e,Häller Nick,54.00,Nick
18 h,Stalder Silvan,54.00,Silvan
19 c,Achermann Christian,53.75,Christian
17 h,Forster Christian,54.25,Christian
17 k,Hüsler Matthias,54.25,Matthias
17 n,Rogenmoser Linus,54.25,Linus
17 q,Arnold Elias (2006),54.25,(2006)
17 t,Reichmuth Marco (2005),54.25,(2005)
18 c,Gwerder Fabian,54.00,Fabian
18 f,Herger Flavio,54.00,Flavio
19 a,Achermann Ueli,53.75,Ueli
19 d,Arnold Robin,53.75,Robin
19 e,Durrer Ive,53.75,Ive
19 h,Herger Lars (2005),53.75,(2005)
19 k,Bühler Patrice,53.75,Patrice
19 n,Steﬀen Valentin *,53.75,*
20 c,Kryenbühl Mauro (2005),53.50,(2005)
20 f,Briker Raphael (2006),53.50,(2006)
21 b,Suter Michael,53.25,Michael
23 a,Rohrer Michael,52.75,Michael
25,Bienz Romeo *,36.00,*
19 f,Fässler Werner (2005),53.75,(2005)
19 i,Schmid Joel,53.75,Joel
19 l,Egli Adrian,53.75,Adrian
20 a,Bucher Manuel (2006),53.50,(2006)
20 d,Püntener Luca (2005),53.50,(2005)
20 g,von Rotz Adrian (2006),53.50,(2006)
21 c,Suter Ruedi,53.25,Ruedi
23 b,Stübi Noël (2004),52.75,(2004)
26,Suter Raphael,35.75,Raphael
19 g,Gemsch Stefan,53.75,Stefan
19 j,Ulrich Ronny (2006),53.75,(2006)
19 m,Egli Severin (2004),53.75,(2004)
20 b,Bürgi Simon,53.50,Simon
20 e,Schnider Markus *,53.50,*
21 a,Gerber Jakob,53.25,Jakob
22,Schwegler Flavio (2004),53.00,(2004)
24,von Ah Quirin,44.25,Quirin
27 a,Betschart Fabian,35.50,Fabian
27 b,Füglister Stefan,35.50,Stefan
27 e,Schmid Pirmin,35.50,Pirmin
27 h,Auf der Maur Michael,35.50,Michael
27 k,Bösch Dario,35.50,Dario
27 n,Gwerder Andreas *,35.50,*
27 q,Kempf David,35.50,David
27 t,Laimbacher Severin (2006),35.50,(2006)
27 w,Pfyl Reto (2006),35.50,(2006)
27 z,Schuler Thomas,35.50,Thomas
27 z,Ulrich Damian,35.50,Damian
28 b,Flüeler Jeremias (2006),35.25,(2006)
28 e,Köpﬂi Mario (2005),35.25,(2005)
27 c,Furrer Jens,35.50,Jens
27 f,Arnold Adrian (2004),35.50,(2004)
27 i,Berwert Eddy (2006),35.50,(2006)
27 l,Ettlin Kevin,35.50,Kevin
27 o,Imgrüth Fabian (2005),35.50,(2005)
27 r,Kiser Markus (2005),35.50,(2005)
27 u,Müller Adrian (2006),35.50,(2006)
27 x,Reichlin Reto,35.50,Reto
27 z,Stübi Nevio (2006),35.50,(2006)
27 z,Vogler Noah (2006),35.50,(2006)
28 c,Kälin Michael,35.25,Michael
28 f,Müller Ueli (2006),35.25,(2006)
27 d,Lagler Reto,35.50,Reto
27 g,Arnold Manuel (2006),35.50,(2006)
27 j,Birchler Kilian,35.50,Kilian
27 m,Gander Sebastian,35.50,Sebastian
27 p,Kauﬂin Andrin (2004),35.50,(2004)
27 s,Krieg Silvan,35.50,Silvan
27 v,Ochsner Tim (2006),35.50,(2006)
27 y,Schuler Mike (2006),35.50,(2006)
27 z,Suter Nicola (2005),35.50,(2005)
28 a,Blättler Ronnie (2004),35.25,(2004)
28 d,Koller Robin (2006),35.25,(2006)
28 g,Richardson Patrick,35.25,Patrick
28 h,Roth Marco (2004),35.25,(2004)
29 b,Omlin David (2006),34.75,(2006)
30 b,Hess Ramon (2006),34.50,(2006)
31 b,Schuler Koni,34.25,Koni
32 b,Keller Philipp (2006),34.00,(2006)
32 e,Stadelmann Lukas (2006),34.00,(2006)
33 b,Arnold Raphael **,27.00,**
35,Herger Matthias **,8.75,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
28 i,von Moos Nico (2006),35.25,(2006)
29 c,Steiner Edi (2006),34.75,(2006)
30 c,Kälin Reto (2006),34.50,(2006)
31 c,Nideröst Remo (2005),34.25,(2005)
32 c,Pfrunder Adrian (2006),34.00,(2006)
32 f,Suter Manuel (2006),34.00,(2006)
33 c,von Flüe Silvan (2004),27.00,(2004)
36,Gabriel Christian,8.50,Christian
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
29 a,Ulrich Adrian,34.75,Adrian
30 a,Furrer Alex,34.50,Alex
31 a,Marty Remo (2005),34.25,(2005)
32 a,Betschart Fabian 2 (2006),34.00,(2006)
32 d,Rusterholz Timon (2006),34.00,(2006)
33 a,Suter Samuel *,27.00,*
34,Wallimann Remo *,25.50,*
