place,name,points,level
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
24 g,Mortellaro Andrea,35.25,Andrea
25 a,Peng Mike ***,35.00,***
27 a,Bürki Patrik (1999),34.25,(1999)
28 a,Bischofberger Pirmin,34.00,Pirmin
28 d,Sieber Marc (2000),34.00,(2000)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
24 h,Schlatter Philipp *,35.25,*
25 b,Gosswiler Livio (2000),35.00,(2000)
27 b,Schwyn Patrick (1999),34.25,(1999)
28 b,Ebert Claudio,34.00,Claudio
28 e,Städler Roman,34.00,Roman
