place,name,points,level
15 f,Maurer David,54.25,David
15 i,Roth Philipp ***,54.25,***
16 a,Stucki Jürg,54.00,Jürg
16 d,Studer Stefan **,54.00,**
16 g,Rüegg Daniel (2003),54.00,(2003)
17 c,Oberli Pascal,53.75,Pascal
18 b,Gerber Samuel,53.50,Samuel
Berni,-Kantonaler Schwingerverband,,Schwingerverband
15 a,Tschanz Richard *,54.25,*
15 d,Aebersold David,54.25,David
15 g,Aebi Roger,54.25,Roger
15 j,Berger Ueli *,54.25,*
16 b,Blaser Roman *,54.00,*
16 e,Steﬀen Loris,54.00,Loris
17 a,Niederhäuser Martin,53.75,Martin
17 d,Nussbaum Ueli,53.75,Ueli
18 c,Blatter Remo,53.50,Remo
15 b,Schneider Mario **,54.25,**
15 e,Scheuner Michael *,54.25,*
15 h,Thöni Ivan (2003) *,54.25,*
15 k,Aebersold Fabian (2003),54.25,(2003)
16 c,Zimmermann Nicolas,54.00,Nicolas
16 f,Aeschlimann Martin,54.00,Martin
17 b,Waber Lorenz *,53.75,*
18 a,Rutsch Remo (2004),53.50,(2004)
18 d,Gerber Ueli *,53.50,*
19 a,Stalder Remo (2004),53.25,(2004)
20 b,Joss David *,53.00,*
21 b,Schenk Adrian *,52.75,*
23 a,Schlüchter Colin *,35.50,*
23 d,Aeschlimann Ueli,35.50,Ueli
23 g,Trittibach Silvan (2004),35.50,(2004)
23 j,Mettler Fabio,35.50,Fabio
23 m,Huber Melchior,35.50,Melchior
24 b,Roschi Adrian,35.25,Adrian
25,Wyss Kaspar *,35.00,*
27 a,Rohrbach Ivan (2003),34.50,(2003)
Berni,-Kantonaler Schwingerverband,,Schwingerverband
19 b,Kämpf Lorenz *,53.25,*
20 c,Siegrist Lukas,53.00,Lukas
21 c,Knutti Alexander,52.75,Alexander
23 b,Fankhauser Samuel,35.50,Samuel
23 e,Zingrich Jan *,35.50,*
23 h,Schwab David,35.50,David
23 k,Klossner Sven *,35.50,*
23 n,Burger Etienne (2004),35.50,(2004)
24 c,Kappeler Ruedi,35.25,Ruedi
26 a,Wenger Marcel *,34.75,*
27 b,Blaser Jan *,34.50,*
20 a,Ruch Dominik (2003),53.00,(2003)
21 a,Kehrli Bruno,52.75,Bruno
22,Kropf Thomas **,35.75,**
23 c,Berger René **,35.50,**
23 f,Zbinden Adrian *,35.50,*
23 i,Röthlisberger Florian,35.50,Florian
23 l,Kestenholz Christian,35.50,Christian
24 a,Wiedmer Marco (2003),35.25,(2003)
24 d,Bernhard Marco,35.25,Marco
26 b,Wicki Cédric,34.75,Cédric
27 c,Dubler Mike,34.50,Mike
28 a,Waeber Marco,34.25,Marco
28 d,Marty Jaime *,34.25,*
29 a,Wüthrich Tim,34.00,Tim
30,Weyermann Florian **,27.50,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Berni,-Kantonaler Schwingerverband,,Schwingerverband
28 b,Ryter Peter,34.25,Peter
28 e,Keusen Reto,34.25,Reto
29 b,Gasser Beat,34.00,Beat
31,Michel Jonas *,27.25,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
28 c,Neuenschwander Levin (2003),34.25,(2003)
28 f,Heeb Thierry,34.25,Thierry
29 c,Burger Noel,34.00,Noel
32,Iseli Janis (2003),0.00,(2003)
