place,name,points,level
14 d,Wyrsch Silvio *,54.75,*
14 g,Moos Christoph *,54.75,*
12 l,Hurschler Adrian,55.25,Adrian
13 a,Fischer Maurus (2001),55.00,(2001)
13 d,Hurschler Tobias (2003),55.00,(2003)
13 g,Bucher Roland *,55.00,*
13 j,Bürgler André *,55.00,*
14 b,Fallegger Joel,54.75,Joel
14 e,Vonlaufen Lukas *,54.75,*
14 h,Widmer Dominik,54.75,Dominik
14 i,Heinzer Ronny *,54.75,*
15 b,Schürpf Guido,54.50,Guido
15 e,Heinzer Stefan **,54.50,**
15 h,Durrer Markus,54.50,Markus
15 k,Kempf David,54.50,David
15 n,Christen Thomas,54.50,Thomas
16 b,Supper Frederik,54.25,Frederik
16 e,Dissler Philipp *,54.25,*
14 j,Barmet Sven,54.75,Sven
15 c,Meier Daniel,54.50,Daniel
15 f,Felder Seppi *,54.50,*
15 i,Bearda Samuel **,54.50,**
15 l,Blumenthal Lino (2002),54.50,(2002)
15 o,Albert Thomas,54.50,Thomas
16 c,Schwegler Dominik,54.25,Dominik
16 f,Baumann Lukas,54.25,Lukas
15 a,Zgraggen Peter,54.50,Peter
15 d,Imfeld Beat,54.50,Beat
15 g,Eﬃnger Peter,54.50,Peter
15 j,Klauser Nico,54.50,Nico
15 m,Auf der Maur Michael,54.50,Michael
16 a,Della Torre Simon,54.25,Simon
16 d,Herger Andreas,54.25,Andreas
16 g,Bürgi Tobias,54.25,Tobias
16 h,Bühler Kilian,54.25,Kilian
17 b,Wyrsch Gabriel (2001),54.00,(2001)
17 e,Arnold Kilian (2002),54.00,(2002)
17 h,Herger Marco (2002),54.00,(2002)
18 b,Facchini Oscar,53.75,Oscar
18 e,Bissig Lukas (2003),53.75,(2003)
20 a,von Rickenbach Pirmin (2002),53.25,(2002)
20 d,Gabriel Simon (2002),53.25,(2002)
21 c,Kathriner Andreas (2003),53.00,(2003)
16 i,Brun Christian,54.25,Christian
17 c,Hurschler Mauri,54.00,Mauri
17 f,Waser Christoph (2002),54.00,(2002)
17 i,Gisler Silvan (2002),54.00,(2002)
18 c,Duss Yvan (2003),53.75,(2003)
18 f,Berchtold Kilian (2001),53.75,(2001)
20 b,Ulrich Michael (2003),53.25,(2003)
21 a,Zberg Kilian (2002),53.00,(2002)
21 d,Imholz Elias,53.00,Elias
17 a,Gisler Noah (2002),54.00,(2002)
17 d,Hürlimann Ueli (2001),54.00,(2001)
17 g,Vogler Jonas,54.00,Jonas
18 a,Gwerder Marco,53.75,Marco
18 d,Briker Hannes,53.75,Hannes
19,von Euw Lukas (2002),53.50,(2002)
20 c,Gisler Mario,53.25,Mario
21 b,Riebli Leon (2003),53.00,(2003)
21 e,Gisler Silvan (2002),53.00,(2002)
21 f,Albert Stefan (2002),53.00,(2002)
22 c,Epp Elias (2003),52.75,(2003)
24 b,Pedrazzini Diego,36.75,Diego
25 c,Rohrer Marco,35.50,Marco
25 f,Betschart Marcel *,35.50,*
25 i,Kempf Fabian (2002),35.50,(2002)
25 l,Di Pietro Loris,35.50,Loris
25 o,Bacher Andreas,35.50,Andreas
26 b,Müller Mathias,35.25,Mathias
26 e,Hitz Florian,35.25,Florian
26 h,Büchi Christian,35.25,Christian
22 a,Herger Flavio (2003),52.75,(2003)
23,Schuler Samuel (2003),44.75,(2003)
25 a,Suter Michael (2002),35.50,(2002)
25 d,Fischer Markus,35.50,Markus
25 g,Zimmermann Reto,35.50,Reto
25 j,Heinzer Remo (2003),35.50,(2003)
25 m,Crotta Robin (2001),35.50,(2001)
25 p,Arnold Robin (2003),35.50,(2003)
26 c,Mignola Lorenzo,35.25,Lorenzo
26 f,Gwerder Andreas *,35.25,*
26 i,Auf der Maur Alex,35.25,Alex
22 b,Bucher Sandro,52.75,Sandro
24 a,Zanini David,36.75,David
25 b,Stalder Silvan (2002),35.50,(2002)
25 e,Betschart Roger (2003),35.50,(2003)
25 h,Roner Remo (2002),35.50,(2002)
25 k,Dittli Mathias (2002),35.50,(2002)
25 n,Baumann Reto,35.50,Reto
26 a,Pedrazzini Lorenzo (2002),35.25,(2002)
26 d,Hürlimann Adrian (2002),35.25,(2002)
26 g,Durrer Julian (2002),35.25,(2002)
26 j,Arnold Sebastian,35.25,Sebastian
26 k,Herger Simon,35.25,Simon
29,Huber Pascal,34.50,Pascal
30 c,Jauch Flavio (2001),34.25,(2001)
30 f,Mignola Michele,34.25,Michele
31 c,Herger Marco (2003),34.00,(2003)
31 f,Arnold David (2003),34.00,(2003)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
27,Schuler Koni,35.00,Koni
30 a,Schilter Daniel *,34.25,*
30 d,Herger Elias (2002),34.25,(2002)
31 a,Zgraggen Remo (2003),34.00,(2003)
31 d,Herger Andreas (2003),34.00,(2003)
32,Wyrsch Hansi,17.00,Hansi
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
28,Bissig Joris (2001),34.75,(2001)
30 b,Murer Remo *,34.25,*
30 e,Bissig Julian (2003),34.25,(2003)
31 b,Jauch Marco (2002),34.00,(2002)
31 e,Epp Marco (2003),34.00,(2003)
33,Nietlispach Pascal **,8.50,**
