place,name,points,level
14 i,Suppiger Thomas *,55.00,*
14 l,Hirsiger Alexander *,55.00,*
15 a,Achermann Daniel,54.75,Daniel
15 d,Hodler Mathias,54.75,Mathias
15 g,Durrer Nando *,54.75,*
15 j,Spichtig Aldo,54.75,Aldo
16 b,Durrer Ueli,54.50,Ueli
16 e,Fallegger Joel,54.50,Joel
14 g,Zgraggen Peter,55.00,Peter
14 j,Bühler Patrice,55.00,Patrice
14 m,Gisler Stefan,55.00,Stefan
15 b,Amgarten Roman *,54.75,*
15 e,Huser Tobias (2002),54.75,(2002)
15 h,Bühlmann Daniel (2000),54.75,(2000)
15 k,Reichmuth Roland,54.75,Roland
16 c,Elmiger Andreas,54.50,Andreas
16 f,Gander Martin,54.50,Martin
14 h,Ziegler Manuel,55.00,Manuel
14 k,Fessler Linus **,55.00,**
14 n,Kurmann Toni *,55.00,*
15 c,Felder Martin *,54.75,*
15 f,Ziegler Elias,54.75,Elias
15 i,Arnold Andreas *,54.75,*
16 a,Doppmann Ueli,54.50,Ueli
16 d,Elmiger Matthias,54.50,Matthias
16 g,Heiniger Luca,54.50,Luca
16 h,Hurschler Adrian,54.50,Adrian
16 k,Ulrich Livio,54.50,Livio
16 n,Wyrsch Silvio *,54.50,*
16 q,Hodel Martin,54.50,Martin
16 t,Widmer Simon,54.50,Simon
17 b,Zanini David (2000),54.25,(2000)
17 e,Rohrer André,54.25,André
17 h,Hodel Michael (2000),54.25,(2000)
17 k,Wicki Kevin,54.25,Kevin
16 i,Rüttimann Daniel,54.50,Daniel
16 l,Villiger Cyrill *,54.50,*
16 o,Zimmermann Daniel *,54.50,*
16 r,Vogel Manuel,54.50,Manuel
16 u,Zimmermann Raﬀael (2000),54.50,(2000)
17 c,Bienz Romeo,54.25,Romeo
17 f,Bieri Elias,54.25,Elias
17 i,Hurschler Michael,54.25,Michael
17 l,Banz Matthias (2001),54.25,(2001)
16 j,Stadelmann Pius *,54.50,*
16 m,Wandeler Roman (2002),54.50,(2002)
16 p,Gisler Jonas (2001),54.50,(2001)
16 s,Wicki David,54.50,David
17 a,Rust Sandro,54.25,Sandro
17 d,Hofmann Florian **,54.25,**
17 g,Grüter Marcel,54.25,Marcel
17 j,Schnider Markus *,54.25,*
17 m,Bucheli Dario (2001),54.25,(2001)
17 n,Marti Philipp (2002),54.25,(2002)
18 b,Aregger Fabian (2001),54.00,(2001)
18 e,Odermatt Andreas,54.00,Andreas
18 h,Vogel Laurin (2002),54.00,(2002)
19 a,Amrein Lukas,53.75,Lukas
19 d,Lampart Valentin (2000),53.75,(2000)
19 g,Kammermann Thomas *,53.75,*
20 b,Burri Ueli,53.50,Ueli
20 e,Amrein Thomas,53.50,Thomas
17 o,Widmer Dominik,54.25,Dominik
18 c,Egli Adrian (2002),54.00,(2002)
18 f,Scherer Niklaus *,54.00,*
18 i,Fischer Markus (2000),54.00,(2000)
19 b,Bussmann Martin,53.75,Martin
19 e,Zwyer Simon,53.75,Simon
19 h,Kammermann Dominik,53.75,Dominik
20 c,Rohrer Timo (2001),53.50,(2001)
21,Von Euw Adi,53.25,Adi
18 a,Suter Raphael (2000),54.00,(2000)
18 d,Egli Christian (2000),54.00,(2000)
18 g,Schwyzer Samuel (2001),54.00,(2001)
18 j,Schuler Koni,54.00,Koni
19 c,Kottmann Jonas (2000),53.75,(2000)
19 f,Birchler Fabian (2000),53.75,(2000)
20 a,Bucher Sandro (2000),53.50,(2000)
20 d,Waser David (2002),53.50,(2002)
22 a,Wicki Patrick,53.00,Patrick
22 b,von Rickenbach Pirmin (2002),53.00,(2002)
22 e,Wyss Christian,53.00,Christian
24 a,Imfeld Beat,36.75,Beat
26 a,Achermann Ueli (2001),35.50,(2001)
26 d,Krummenacher Fabian,35.50,Fabian
26 g,Gwerder Beni,35.50,Beni
26 j,Müller Mathias,35.50,Mathias
26 m,Stutzer Michael,35.50,Michael
26 p,Troxler Silvan (2002),35.50,(2002)
27 b,Burri Timo (2001),35.25,(2001)
27 e,Füglister Florian (2002),35.25,(2002)
22 c,Blattmann Philipp (2000),53.00,(2000)
23 a,Gloggner André (2001),52.75,(2001)
24 b,Scherrer Patrick,36.75,Patrick
26 b,Häller Nick (2002),35.50,(2002)
26 e,Broch Marcel (2002),35.50,(2002)
26 h,Hurni Florian (2002),35.50,(2002)
26 k,Renggli Remo (2001),35.50,(2001)
26 n,Thalmann Adrian,35.50,Adrian
26 q,Wicki Fabian (2001),35.50,(2001)
27 c,Egli Matthias (2001),35.25,(2001)
27 f,Gemsch Stefan,35.25,Stefan
22 d,Weber Roman,53.00,Roman
23 b,Ziegler Dominik,52.75,Dominik
25,Keller Janik *,36.00,*
26 c,Kempf Damian,35.50,Damian
26 f,Gloggner Elias (2002),35.50,(2002)
26 i,Kunz Gian Luca (2001),35.50,(2001)
26 l,Riedi Rafael (2002),35.50,(2002)
26 o,Theiler Thomas,35.50,Thomas
27 a,Achermann Patrick (2000),35.25,(2000)
27 d,Ettlin Kevin (2001),35.25,(2001)
27 g,Johann Michael (2001),35.25,(2001)
27 h,Lischer Daniel,35.25,Daniel
27 k,Steinger Nico (2001),35.25,(2001)
27 n,Wicki David (2002),35.25,(2002)
28 b,Fässler Dominic **,34.75,**
30 a,Birrer David (2002),34.25,(2002)
31 a,Arnold Adrian (2001),34.00,(2001)
31 d,Hodel Iwan (2002),34.00,(2002)
31 g,Rust Silvio (2001),34.00,(2001)
33,Fischer Maurus (2001),25.75,(2001)
35,Ulrich Marco *,17.00,*
38,Mathis Marcel ***,8.50,***
39 °,Binggeli Stefan *,0.00,*
39 °,Birrer Marcel (2001),0.00,(2001)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
27 i,Marti Pirmin (2001),35.25,(2001)
27 l,Ulrich Damian,35.25,Damian
27 o,Bürgi Reto *,35.25,*
28 c,Krummenacher Roman,34.75,Roman
30 b,Schumacher Marco (2000),34.25,(2000)
31 b,Bühler Ramon (2002),34.00,(2002)
31 e,Leisibach Gian (2002),34.00,(2002)
31 h,Schumacher Ramon (2002),34.00,(2002)
34 a,Herger Lukas *,17.50,*
36,Schöpfer Ronny *,9.00,*
39 °,Bachmann Adrian,0.00,Adrian
39 °,Schmidiger Kevin (2002),0.00,(2002)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
27 j,Peter Lukas (2001),35.25,(2001)
27 m,Vogel Ivo (2001),35.25,(2001)
28 a,Felder Dominik (2001),34.75,(2001)
29,Schmid Joel,34.50,Joel
30 c,Elmiger Elias (2001),34.25,(2001)
31 c,Egli Samuel,34.00,Samuel
31 f,Limacher Luca (2002),34.00,(2002)
32,Bürgler Lukas *,26.75,*
34 b,Meier Andreas,17.50,Andreas
37,Suppiger René ***,8.75,***
39 °,Hunkeler Joel (2001),0.00,(2001)
39 °,Imholz Elias,0.00,Elias
