place,name,points,level
12 j,Eﬃnger Markus *,55.25,*
11 a,Bürgi Reto *,55.50,*
11 d,Suter Beat *,55.50,*
11 g,Herger Andreas,55.50,Andreas
11 j,Bienz Romeo *,55.50,*
11 m,Betschart Marcel *,55.50,*
12 b,Wyss Christian,55.25,Christian
12 e,Meier Daniel,55.25,Daniel
12 h,Gisler Silvan,55.25,Silvan
12 k,Duss Yvan (2003),55.25,(2003)
11 b,Odermatt Remo *,55.50,*
11 e,Moos Christoph *,55.50,*
11 h,Föhn Christian,55.50,Christian
11 k,Von Euw Adi,55.50,Adi
11 n,Albert Thomas,55.50,Thomas
12 c,Schöpfer Marco (2003),55.25,(2003)
12 f,Kathriner Severin,55.25,Severin
12 i,Elmiger Andreas *,55.25,*
12 l,Achermann Ueli,55.25,Ueli
12 m,Durrer Nando *,55.25,*
13 c,Zimmermann Gian (2004),55.00,(2004)
13 f,Wallimann Remo *,55.00,*
13 i,Gasser Dominik 1,55.00,1
13 l,Barmettler Severin (2005),55.00,(2005)
14 b,Kempf Fabian,54.75,Fabian
14 e,Durrer Ueli,54.75,Ueli
14 h,Schallberger Jakob,54.75,Jakob
14 k,Brunner Timon,54.75,Timon
13 a,Gander Benjamin,55.00,Benjamin
13 d,Waser Reto *,55.00,*
13 g,Schmid Pius,55.00,Pius
13 j,Steiner Severin,55.00,Severin
13 m,Bachmann Roger *,55.00,*
14 c,Gerber Jakob,54.75,Jakob
14 f,Wiget Ueli,54.75,Ueli
14 i,Gabriel Simon,54.75,Simon
15 a,Kälin Remo *,54.50,*
13 b,Bucher Roland *,55.00,*
13 e,Waser Christoph *,55.00,*
13 h,Gwerder Andreas *,55.00,*
13 k,Ming Christian *,55.00,*
14 a,Staﬀelbach Noah (2003),54.75,(2003)
14 d,Fellmann Roman **,54.75,**
14 g,Suter Lukas,54.75,Lukas
14 j,Appert Silvan (2003),54.75,(2003)
15 b,Wiss Ivan (2004),54.50,(2004)
15 c,Suter Samuel,54.50,Samuel
15 f,Wicki Kevin,54.50,Kevin
15 i,Hürlimann Ueli,54.50,Ueli
15 l,Bissig Julian (2003),54.50,(2003)
15 o,Müller Roger *,54.50,*
16 a,Ming Christian 2,54.25,2
16 d,Forster Christian,54.25,Christian
17 a,Lienhard Ramon (2004),54.00,(2004)
17 d,Wigger Simon,54.00,Simon
15 d,Schwyzer Samuel *,54.50,*
15 g,Waser Raphael,54.50,Raphael
15 j,Gisler Jonas *,54.50,*
15 m,Bättig Patrick (2003),54.50,(2003)
15 p,Grüter Marcel,54.50,Marcel
16 b,Ming Hannes,54.25,Hannes
16 e,Eberli Sandro (2004),54.25,(2004)
17 b,Hess Dominik *,54.00,*
17 e,Ulrich Damian,54.00,Damian
15 e,Rüttimann Daniel,54.50,Daniel
15 h,Schwyzer Sebastian (2004),54.50,(2004)
15 k,Bühlmann Daniel,54.50,Daniel
15 n,Schnellmann Adrian (2004),54.50,(2004)
15 q,Auf der Maur Alex,54.50,Alex
16 c,Gwerder Fabian,54.25,Fabian
16 f,Bürgi Simon (2003),54.25,(2003)
17 c,Arnold Robin (2003),54.00,(2003)
17 f,Suter Joel (2004),54.00,(2004)
17 g,Rogenmoser Ryan,54.00,Ryan
17 j,Furrer Fabian,54.00,Fabian
18 b,Ziegler Elias,53.75,Elias
18 e,Rogenmoser Linus,53.75,Linus
18 h,Lagler Reto,53.75,Reto
19 c,Ettlin Jan,53.50,Jan
19 f,Andermatt Reto,53.50,Reto
20 a,Herger Lars (2005),53.25,(2005)
17 h,Kathriner Andreas (2003),54.00,(2003)
17 k,Arnold Lukas,54.00,Lukas
18 c,Styger Alex (2003),53.75,(2003)
18 f,Müller Philipp (2005),53.75,(2005)
19 a,von Rickenbach Carlo (2005),53.50,(2005)
19 d,Erni Remo (2005),53.50,(2005)
19 g,Suter Nicola (2005),53.50,(2005)
20 b,Gloggner André,53.25,André
17 i,Huwyler Sven,54.00,Sven
18 a,Duss Livio (2005),53.75,(2005)
18 d,Staub Ivan,53.75,Ivan
18 g,Laimbacher Cyrill (2004),53.75,(2004)
19 b,Schwegler Flavio (2004),53.50,(2004)
19 e,Büeler Ivo (2004),53.50,(2004)
19 h,Rogenmoser Luca (2003),53.50,(2003)
20 c,Gander Sebastian (2003),53.25,(2003)
20 d,Fässler Werner (2005),53.25,(2005)
22 a,Zberg Peter (2004),52.75,(2004)
22 d,Egli Severin (2004),52.75,(2004)
23 a,Odermatt Fabian (2005),52.50,(2005)
25,Ulrich Gregor *,45.25,*
26 c,Gloggner Matthias (2005),35.25,(2005)
27 a,Christen Silvan,35.00,Silvan
28,Rust Lorin (2004),34.75,(2004)
29 c,Suter Michael,34.50,Michael
30 a,Müller Marco,34.25,Marco
21 a,Birchler Kilian,53.00,Kilian
22 b,von Flüe Michael,52.75,Michael
22 e,Chiodo Gian Paolo (2005),52.75,(2005)
23 b,Bamert Mathis (2005),52.50,(2005)
26 a,Roth Marco (2004),35.25,(2004)
26 d,Epp Elias (2003),35.25,(2003)
27 b,Betschart Fabian,35.00,Fabian
29 a,Wallimann Elias (2003),34.50,(2003)
29 d,Bissig Fabian *,34.50,*
30 b,Käslin Valentin,34.25,Valentin
21 b,Arnold Kilian,53.00,Kilian
22 c,Rust Silvio,52.75,Silvio
22 f,von Matt Lars,52.75,Lars
24,Schmid Simon *,47.00,*
26 b,Niederberger Mario (2005),35.25,(2005)
26 e,Burch Jonas (2005),35.25,(2005)
27 c,Rohrer Michael,35.00,Michael
29 b,von Flüe Silvan (2004),34.50,(2004)
29 e,Durrer Jan (2003),34.50,(2003)
30 c,Gemsch Stefan,34.25,Stefan
30 d,von Wyl Simon,34.25,Simon
31 b,Horat Dominic (2003),34.00,(2003)
33,Arnold Sandro (2004),25.50,(2004)
35 °,Ulrich Michael (2003),0.00,(2003)
35 °,Horat Pascal (2005),0.00,(2005)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
30 e,Schelbert Silvan,34.25,Silvan
31 c,Herger Flavio (2003),34.00,(2003)
34 a,Hotz Quirin,17.00,Quirin
35 °,Rohrer Timo,0.00,Timo
35 °,Auf der Maur Michael,0.00,Michael
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
31 a,Schnüriger Kevin (2004),34.00,(2004)
32,Durrer Ive,27.00,Ive
34 b,Ettlin Kevin,17.00,Kevin
35 °,Blaser Theo *,0.00,*
