place,name,points,level
17 d,Inauen Aurel,54.25,Aurel
17 g,Grimm Michael,54.25,Michael
14 e,Hersche Daniel *,55.00,*
14 h,Reber Marcel *,55.00,*
14 k,Oertle Daniel *,55.00,*
15 c,Baumgartner Ramon (2002),54.75,(2002)
15 f,Jörger Corsin,54.75,Corsin
16 c,Wildhaber Jannik,54.50,Jannik
17 b,Kolb Pirmin (2001),54.25,(2001)
17 e,Blaser Niklas *,54.25,*
18 a,Rohner Lukas (2000),54.00,(2000)
18 b,Brülisauer Dominik (2001),54.00,(2001)
18 e,Jörger Marc *,54.00,*
18 h,Stähli Jan,54.00,Jan
18 k,Käppeli Remo (2001),54.00,(2001)
19 a,Lusti Remo (2001),53.75,(2001)
20 a,Birk Till (2002),53.50,(2002)
21 a,Jordi Gregor Ruedi,53.25,Ruedi
22,Peng Mike ***,53.00,***
24,Wittenwiler Roman *,35.75,*
18 c,Götti Samuel,54.00,Samuel
18 f,Landolt Cla,54.00,Cla
18 i,Straub Paul,54.00,Paul
18 l,Schönenberger Christian,54.00,Christian
19 b,Frauenfelder Florian (2001),53.75,(2001)
20 b,Sieber Marc (2000),53.50,(2000)
21 b,Zumbach Michael,53.25,Michael
23 a,Buﬀ Alwin,52.75,Alwin
25 a,Dudli Gallus,35.50,Gallus
18 d,Hauser Simon,54.00,Simon
18 g,Scherrer Pascal,54.00,Pascal
18 j,Bärtsch Andreas (2002),54.00,(2002)
18 m,Zehnder Mario,54.00,Mario
19 c,Steiner Joel (2000),53.75,(2000)
20 c,Gartmann Mauro *,53.50,*
21 c,Knecht Remo (2002),53.25,(2002)
23 b,Lanter Andreas,52.75,Andreas
25 b,Keller Werner,35.50,Werner
25 c,Knabe Robert,35.50,Robert
25 f,Binzegger Kevin,35.50,Kevin
25 i,Furrer Matthias,35.50,Matthias
25 l,Hagenbucher Tim,35.50,Tim
25 o,Porret Louis (2002),35.50,(2002)
25 r,Streich Yannick (2002),35.50,(2002)
25 u,Zemp Stefan (2002),35.50,(2002)
26 c,Bossert Alain (2001),35.25,(2001)
26 f,Frey Aaron,35.25,Aaron
27,Dörig Erich *,35.00,*
28 c,Straub Robin *,34.75,*
31 a,Dittli Philip,34.00,Philip
25 d,Küng Marco *,35.50,*
25 g,Burkhard Roger,35.50,Roger
25 j,Gaccioli Benjamin,35.50,Benjamin
25 m,Kiener Tobias,35.50,Tobias
25 p,Schäppi Urs *,35.50,*
25 s,Thoma Luca (2000),35.50,(2000)
26 a,Aeppli Lukas (2000),35.25,(2000)
26 d,Dobler Lorenz (2000),35.25,(2000)
26 g,Knup Stephan,35.25,Stephan
28 a,Fontana Michael *,34.75,*
29,Aebli Nino (2000),34.50,(2000)
31 b,Eichhorn Alexander,34.00,Alexander
25 e,Bader Sandro (2002),35.50,(2002)
25 h,Ebert Claudio,35.50,Claudio
25 k,Glättli Benny,35.50,Benny
25 n,Läuchli Janik (2000),35.50,(2000)
25 q,Schneebeli Jonas,35.50,Jonas
25 t,Tobler Pius (2001),35.50,(2001)
26 b,Biser Niklaus,35.25,Niklaus
26 e,Falch Urs (2001),35.25,(2001)
26 h,Maglia Leo,35.25,Leo
28 b,Poltera Andrin,34.75,Andrin
30,Stadelmann Valentin (2000),34.25,(2000)
31 c,Glättli Tobias (2002),34.00,(2002)
31 d,Jokl Samuel,34.00,Samuel
32,Vogel Thomas,27.00,Thomas
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
31 e,Tresch Luca (2002),34.00,(2002)
33,Widmer Fabian,8.50,Fabian
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
31 f,Vontobel Florian (2001),34.00,(2001)
