place,name,points,level
11 f,Jörger Corsin,55.25,Corsin
11 i,Bickel Roman *,55.25,*
12 b,Odermatt Christoph *,55.00,*
12 c,Fuster Sepp,55.00,Sepp
13 b,Oertig Adrian **,54.75,**
13 e,Rhyner Beni (1999),54.75,(1999)
14 a,Näf Pius *,54.50,*
14 d,Schiesser Patrik,54.50,Patrik
14 g,Gwerder Andreas **,54.50,**
15 a,Notz Armin *,54.25,*
15 d,Laager Andreas (1999),54.25,(1999)
15 g,Kiener Raphael (2000),54.25,(2000)
12 d,Bernold Christian **,55.00,**
13 c,Schuler Philipp **,54.75,**
13 f,Arztmann Beda *,54.75,*
14 b,Vestner Roman *,54.50,*
14 e,Oettli Silvio (2000),54.50,(2000)
14 h,Riedi Thomas,54.50,Thomas
15 b,Pﬂeghart Remo,54.25,Remo
15 e,Fontana Michael,54.25,Michael
15 h,Reichmuth Beat,54.25,Beat
13 a,Peng Mike ***,54.75,***
13 d,Kolb Pirmin (2001),54.75,(2001)
13 g,Steiner Michael **,54.75,**
14 c,Burkhalter Stefan ***,54.50,***
14 f,Koch Reto,54.50,Reto
14 i,Wyss Kaspar (2000),54.50,(2000)
15 c,Lötscher Abraham (2000),54.25,(2000)
15 f,Scherrer Pascal,54.25,Pascal
15 i,Buchmann Michael,54.25,Michael
16 a,Schäppi Urs *,54.00,*
16 d,Schönenberger Philipp,54.00,Philipp
16 g,Höpli Remo,54.00,Remo
16 j,Laager Michael (2001),54.00,(2001)
17 a,Caﬂisch Stefan,53.75,Stefan
17 d,Kirchmeier Christof (1999),53.75,(1999)
18 a,Mathis Patrick,53.50,Patrick
19 a,Inauen Aurel,53.25,Aurel
20 a,Betschart Fabian (1999),53.00,(1999)
16 b,Rüegg Roman *,54.00,*
16 e,Ott Damian (2000) *,54.00,*
16 h,Tschudi Mario (2001),54.00,(2001)
16 k,Elmer Adrian *,54.00,*
17 b,Schnyder Christian,53.75,Christian
17 e,Hungerbühler Marcel,53.75,Marcel
18 b,Alder Armin,53.50,Armin
19 b,Büsser Remo,53.25,Remo
20 b,Sieber Marc (2000),53.00,(2000)
16 c,Wild Thomas,54.00,Thomas
16 f,Koller Fabian,54.00,Fabian
16 i,Lehmann Philipp (1999),54.00,(1999)
16 l,Bickel Stefan *,54.00,*
17 c,Ruppanner Philipp (2000),53.75,(2000)
17 f,Oertig Simon,53.75,Simon
18 c,Breitenmoser Simon,53.50,Simon
19 c,Riget Tobias **,53.25,**
20 c,Meier Vali,53.00,Vali
21 a,Inauen Marco (1999),52.75,(1999)
21 d,Candrian Gian-Luca,52.75,Gian-Luca
24,Zbinden Marc *,36.00,*
25 c,Heiz Martin (2001),35.25,(2001)
26 c,Wildhaber Jannik (1999),34.75,(1999)
26 f,Braun Mathias *,34.75,*
27 c,Nüesch Remo (2001),34.50,(2001)
28 b,Sprecher Martin (2000),34.25,(2000)
31,Brügger Stefan *,18.50,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
21 b,Rieser Fabian,52.75,Fabian
22,Knellwolf Sebastian (2001),52.50,(2001)
25 a,Rütsche Stefan *,35.25,*
26 a,Rüegg Patrick (1999),34.75,(1999)
26 d,Tritten Robin,34.75,Robin
27 a,Rüegger Remo (1999),34.50,(1999)
27 d,Thoma Nils (1999),34.50,(1999)
29,Bertogg Severin (2001),34.00,(2001)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
21 c,Kamm Fritz (1999),52.75,(1999)
23,Bäbler Dominik *,45.75,*
25 b,Lieberherr Michael (1999),35.25,(1999)
26 b,Held Florian,34.75,Florian
26 e,Imhof Gregor (2001),34.75,(2001)
27 b,Odermatt Michi,34.50,Michi
28 a,Streckeisen Beat (2001),34.25,(2001)
30,Elmer Loris (1999),27.00,(1999)
