place,name,points,level
12 e,Mathis Patrick,55.25,Patrick
12 h,Wicki Cédric,55.25,Cédric
12 k,Kuster Thomas *,55.25,*
12 n,Gerig Marcel,55.25,Marcel
11 d,Ueltschi Patric,55.50,Patric
11 g,Lieberherr Michael (1999),55.50,(1999)
11 j,Breitenmoser Simon,55.50,Simon
11 m,Lozza Roman,55.50,Roman
12 c,Rütsche Stefan *,55.25,*
12 f,Landolt Reto *,55.25,*
12 i,Rütsche Werner,55.25,Werner
12 l,Koch Thomas (1997),55.25,(1997)
12 o,Fejzaj Naim *,55.25,*
12 p,Bischof Martin,55.25,Martin
13 b,Bleiker Roman,55.00,Roman
13 e,Wild Thomas,55.00,Thomas
13 h,Scherrer Willi,55.00,Willi
14 c,Bernold Beat *,54.75,*
14 f,Harder Benj,54.75,Benj
14 i,Bernold Michael (1999),54.75,(1999)
15 c,Grenci Mauro (1999),54.50,(1999)
St. Ga,n,,n
12 q,Oertle Daniel,55.25,Daniel
13 c,Bäbler Dominik *,55.00,*
13 f,Schönenberger Philipp,55.00,Philipp
14 a,Vollenweider Jeremy (1998) *,54.75,*
14 d,Schiess Christian,54.75,Christian
14 g,Gartmann Mauro,54.75,Mauro
15 a,Thoma Christoph (1997),54.50,(1997)
15 d,Bischof Remo,54.50,Remo
13 a,Manser Bruno *,55.00,*
13 d,Egger Matthias (1997),55.00,(1997)
13 g,Büsser André,55.00,André
14 b,Schmid Dominik (1998),54.75,(1998)
14 e,Meier Remo **,54.75,**
14 h,Elmer Daniel *,54.75,*
15 b,Schnyder Christian,54.50,Christian
15 e,Bernold Edi **,54.50,**
15 f,Bäbler Sandro **,54.50,**
15 i,Vollmeier Sandro,54.50,Sandro
16 a,Schmid Patrick (1997),54.25,(1997)
16 d,Wild Stefan,54.25,Stefan
16 g,Fontana Michael,54.25,Michael
16 j,Frei Hanspeter (1999),54.25,(1999)
17 b,Riedi Thomas,54.00,Thomas
17 e,Jecklin Alexsandro (1998),54.00,(1998)
17 h,Roth Peter (1998),54.00,(1998)
St. Ga,n,,n
15 g,Alder Christian (1997),54.50,(1997)
15 j,Raymann David,54.50,David
16 b,Beeler Matthias,54.25,Matthias
16 e,Pﬁﬀner Ivo,54.25,Ivo
16 h,Bürgler Patrick,54.25,Patrick
16 k,Castelli Fabio (1999),54.25,(1999)
17 c,Näf Bruno *,54.00,*
17 f,Egli Patrick,54.00,Patrick
17 i,Ott Matthias (1999),54.00,(1999)
15 h,Zingg Christoph,54.50,Christoph
15 k,Horner Sämi,54.50,Sämi
16 c,Arnold Christian,54.25,Christian
16 f,Hobi Ignaz,54.25,Ignaz
16 i,Heierli Pascal (1999),54.25,(1999)
17 a,Tremp Remo (1999),54.00,(1999)
17 d,Kammermann Dominik,54.00,Dominik
17 g,Scherrer Pascal,54.00,Pascal
17 j,Egger Ralf (1998),54.00,(1998)
17 k,Dobler Mathias (1997),54.00,(1997)
17 n,Baumgartner Joël,54.00,Joël
18 b,Plump Martin *,53.75,*
18 e,Städler Lars,53.75,Lars
18 h,Nigg Jakob (1999),53.75,(1999)
18 k,Betschart Ueli,53.75,Ueli
19 a,Schiesser Patrik (1998),53.50,(1998)
20 b,Langenegger Beat (1997),53.00,(1997)
21 c,Bleiker Daniel,52.75,Daniel
St. Ga,n,,n
17 l,Castelberg Andri,54.00,Andri
17 o,Bösch Dominik,54.00,Dominik
18 c,Winet Jonas (1999),53.75,(1999)
18 f,Signer Patrick (1999),53.75,(1999)
18 i,Mettler Florian (1997),53.75,(1997)
18 l,Baumann Simon,53.75,Simon
19 b,Büsser Remo,53.50,Remo
21 a,Roth Michael (1999),52.75,(1999)
21 d,Bircher Luca (1999),52.75,(1999)
17 m,Bommer Christoph (1997),54.00,(1997)
18 a,Städler Dario,53.75,Dario
18 d,Steiner Michael (1998),53.75,(1998)
18 g,Nigg Kaspar (1997),53.75,(1997)
18 j,Jud Andreas (1997),53.75,(1997)
18 m,Giger Markus,53.75,Markus
20 a,Stauﬀacher Martin (1998),53.00,(1998)
21 b,Oppliger Marco,52.75,Marco
21 e,Beeler Sepp,52.75,Sepp
22 a,Raymann Jan (1999),52.50,(1999)
22 d,Thoma Nils (1999),52.50,(1999)
23 b,Sonderegger Damian (1997),35.25,(1997)
23 e,Schaﬄützel Patrick,35.25,Patrick
23 h,Herrsche Lars (1998),35.25,(1998)
24 b,Schönenberger Björn,34.75,Björn
25 c,Eisenring Daniel (1997),34.25,(1997)
26 c,Stieger Daniel (1999),34.00,(1999)
26 f,Klee Sandro (1999),34.00,(1999)
27 b,Schlegel Beni (1999),18.50,(1999)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
St. Ga,n,,n
22 b,Mettler Tobias (1999),52.50,(1999)
22 e,Haller Mathias (1999),52.50,(1999)
23 c,Schuler Sandro (1999),35.25,(1999)
23 f,Roth Markus,35.25,Markus
23 i,Artho Roman (1998),35.25,(1998)
25 a,Wildhaber Jannik (1999),34.25,(1999)
26 a,Wenger Dominic (1999),34.00,(1999)
26 d,Oppliger Matthias (1999),34.00,(1999)
26 g,Bühlmann Joel (1998),34.00,(1998)
28,Rutz Kaspar,18.25,Kaspar
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
22 c,Winet Mathias (1999),52.50,(1999)
23 a,Ulmann Fabian (1999),35.25,(1999)
23 d,Schegg Michael,35.25,Michael
23 g,Hofstetter Beat (1997),35.25,(1997)
24 a,Zahner Stefan,34.75,Stefan
25 b,Müller Loris (1999),34.25,(1999)
26 b,Stüble Martin (1999),34.00,(1999)
26 e,Mannhart Manuel (1999),34.00,(1999)
27 a,Glaus Martin ***,18.50,***
29,Alder Armin,8.75,Armin
