place,name,points,level
12 h,Pﬁﬀner Ivo,55.50,Ivo
12 k,Hersche Stefan,55.50,Stefan
12 l,Rüegg Roman *,55.50,*
13 c,Jöhl Christian *,55.25,*
13 f,Koller Fabian,55.25,Fabian
13 i,Pianta Christian,55.25,Christian
14 b,Bürgler Patrick,55.00,Patrick
14 e,Vollmeier Sandro,55.00,Sandro
15 c,Bischof Martin,54.75,Martin
15 f,Dumelin David *,54.75,*
15 i,Odermatt Martin *,54.75,*
Appe,ll,,ll
13 a,Steiner Michael **,55.25,**
13 d,Schmid Patrick *,55.25,*
13 g,Koller Martin *,55.25,*
13 j,Wettstein Daniel,55.25,Daniel
14 c,Götti Samuel (1998),55.00,(1998)
15 a,Keller Werner,54.75,Werner
15 d,Bleiker Reto *,54.75,*
15 g,Gmür Pirmin *,54.75,*
15 j,Roth Andreas,54.75,Andreas
13 b,Dändliker Shane,55.25,Shane
13 e,Burkhard Patrick *,55.25,*
13 h,Krähenbühl Lukas *,55.25,*
14 a,Breitenmoser Simon,55.00,Simon
14 d,Koster Patrick,55.00,Patrick
15 b,Fässler Patrick,54.75,Patrick
15 e,Dörig Erich *,54.75,*
15 h,Lanter Christian (1998),54.75,(1998)
15 k,Fausch Kjetil,54.75,Kjetil
15 l,Kammermann Dominik,54.75,Dominik
16 b,Kammermann Thomas *,54.50,*
16 e,Leuppi Karim *,54.50,*
17 a,Bänziger Peter,54.25,Peter
17 d,Hengartner Ivo,54.25,Ivo
18 b,Raschle Adrian,54.00,Adrian
18 e,Dobler Mathias,54.00,Mathias
18 h,Thoma Christoph,54.00,Christoph
19 c,Furrer Matthias,53.75,Matthias
Appe,ll,,ll
15 m,Notz Armin *,54.75,*
16 c,Alder Armin,54.50,Armin
16 f,Tanner Adrian,54.50,Adrian
17 b,Ackermann Remo *,54.25,*
17 e,Inauen Andreas *,54.25,*
18 c,Wetter Dominik,54.00,Dominik
18 f,Horner Sämi,54.00,Sämi
19 a,Fässler Michael (1999),53.75,(1999)
19 d,Keller Stefan (1998),53.75,(1998)
16 a,Gwerder Andreas **,54.50,**
16 d,Inauen Aurel,54.50,Aurel
16 g,Funk Nicola (1999),54.50,(1999)
17 c,Fehr Michael,54.25,Michael
18 a,Mösli Reto,54.00,Reto
18 d,Ackermann Roman,54.00,Roman
18 g,Oettli Silvio (2000),54.00,(2000)
19 b,Frei Hanspeter (1999),53.75,(1999)
19 e,Riedi Thomas,53.75,Thomas
19 f,Schoch Cornel (1998),53.75,(1998)
20 c,Thoma Nils (1999),53.50,(1999)
22 b,Schnyder Christian,53.00,Christian
23 b,Schiesser Patrik (1998),52.75,(1998)
25 b,Inauen Marco (1999),35.50,(1999)
25 e,Akeret Benno *,35.50,*
25 h,Dobler Lorenz (2000),35.50,(2000)
25 k,Langenegger Beat,35.50,Beat
25 n,Schoch René (1999),35.50,(1999)
25 q,Signer Walter (1998),35.50,(1998)
Appe,ll,,ll
20 a,Kiser Michael (1998),53.50,(1998)
21,Salnajs Leo (1998),53.25,(1998)
22 c,Speck Christof (1999),53.00,(1999)
24,Scherer Christian *,46.25,*
25 c,Lehmann Philipp (1999),35.50,(1999)
25 f,Bucher Roland,35.50,Roland
25 i,Frei Kilian (2000),35.50,(2000)
25 l,Rhyner Beni (1999),35.50,(1999)
25 o,Schwyn Adrian,35.50,Adrian
25 r,Sisombun Fin,35.50,Fin
20 b,Manser Adrian (1998),53.50,(1998)
22 a,Giger Lorenz (2000),53.00,(2000)
23 a,Bürki Patrik (1999),52.75,(1999)
25 a,Eisenring Daniel,35.50,Daniel
25 d,Willi Romeo,35.50,Romeo
25 g,Candrian Gian-Luca (1998),35.50,(1998)
25 j,Klee Sandro (1999),35.50,(1999)
25 m,Rieser Fabian,35.50,Fabian
25 p,Schwyn Patrick (1999),35.50,(1999)
25 s,Thoma Luca (2000),35.50,(2000)
25 t,Wirth Adrian,35.50,Adrian
26 c,Rüegger Remo (1999),35.25,(1999)
27 b,Koller Andreas (1998),34.75,(1998)
29 a,Schönenberger Björn,34.25,Björn
30 b,Tobler Marco,34.00,Marco
32,von Allmen Michael,25.50,Michael
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Appe,ll,,ll
26 a,Fässler Philipp (2000),35.25,(2000)
26 d,Rusch Andreas (1998),35.25,(1998)
28 a,Signer Patrick (1999),34.50,(1999)
29 b,Stauﬀacher Martin (1998),34.25,(1998)
30 c,Tobler Robin (1999),34.00,(1999)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
26 b,Raschle Simon (1999),35.25,(1999)
27 a,Bleiker Daniel,34.75,Daniel
28 b,Streule Marco,34.50,Marco
30 a,Grob Krischan (1999),34.00,(1999)
31,Langenegger Remo,27.00,Remo
