place,name,points,level
13 t,Hinrichs Silvio (2004),55.50,(2004)
14 b,Inauen Andreas *,55.25,*
14 e,Schläpfer Matthias *,55.25,*
Appe,ll,,ll
13 c,Graf Nicola (2003),55.50,(2003)
13 f,Mettler Valentin *,55.50,*
13 i,Kuhn Roman *,55.50,*
13 l,Burch Dean,55.50,Dean
13 o,Roth Sämi,55.50,Sämi
13 r,Kolb Kilian (2005),55.50,(2005)
13 u,Fuster Arjuna (2003),55.50,(2003)
14 c,Brülisauer Dominik,55.25,Dominik
14 f,Oettli Marco **,55.25,**
13 d,Schiesser Patrik *,55.50,*
13 g,Leuppi Karim *,55.50,*
13 j,Fausch Kjetil *,55.50,*
13 m,Bucher Roman (2003),55.50,(2003)
13 p,Müller Christian,55.50,Christian
13 s,Inauen Aurel,55.50,Aurel
14 a,Inauen Marco,55.25,Marco
14 d,Schmid Gian (2003),55.25,(2003)
14 g,Koller Andreas,55.25,Andreas
14 h,Fontana Michael *,55.25,*
14 k,Kundert Elias (2005),55.25,(2005)
15 c,Winzeler Simon,55.00,Simon
15 f,Ruppanner Philipp,55.00,Philipp
15 i,Notz Armin *,55.00,*
16 c,Oettli Silvio *,54.75,*
17 c,Fässler Tobias,54.50,Tobias
17 f,Schegg Daniel,54.50,Daniel
18 c,Signer Ramon,54.25,Ramon
Appe,ll,,ll
14 i,Fässler Michael,55.25,Michael
15 a,Giger Florian,55.00,Florian
15 d,Tschudi Mario,55.00,Mario
15 g,Hochholdinger Roman **,55.00,**
16 a,Manser Adrian,54.75,Adrian
17 a,Thoma Luca,54.50,Luca
17 d,Schwyn Patrick,54.50,Patrick
18 a,Büchler Livio,54.25,Livio
18 d,Magani Flurin,54.25,Flurin
14 j,Joos Enrico (2003),55.25,(2003)
15 b,Zehnder Mario,55.00,Mario
15 e,Schwyn Adrian *,55.00,*
15 h,Giger Lorenz,55.00,Lorenz
16 b,Keller Lukas,54.75,Lukas
17 b,Tanner Adrian,54.50,Adrian
17 e,Schiegg Raphael (2005),54.50,(2005)
18 b,Aebli Nino,54.25,Nino
18 e,Keller Cedric,54.25,Cedric
18 f,Bordos Ion,54.25,Ion
18 i,Mösli Marcel,54.25,Marcel
19 c,Müller Jano (2005),54.00,(2005)
19 f,Signer Walter,54.00,Walter
19 i,Ackermann Roman,54.00,Roman
20 c,Vetterli Sven (2003),53.75,(2003)
20 f,Knellwolf Sebastian,53.75,Sebastian
20 i,Dudli Gallus,53.75,Gallus
Appe,ll,,ll
18 g,Bleiker Daniel,54.25,Daniel
19 a,Schoch Cornel,54.00,Cornel
19 d,Laager Michael,54.00,Michael
19 g,Mösli Reto,54.00,Reto
20 a,Imhof Gregor,53.75,Gregor
20 d,Tobler Tobias (2005),53.75,(2005)
20 g,Keller Stefan,53.75,Stefan
20 j,Diem Hansruedi,53.75,Hansruedi
18 h,Anliker Andri (2003),54.25,(2003)
19 b,Nüesch Sandro (2005),54.00,(2005)
19 e,Stauﬀacher Martin,54.00,Martin
19 h,Habegger Andrin (2005),54.00,(2005)
20 b,Weder Yanick (2003),53.75,(2003)
20 e,Tobler Pius,53.75,Pius
20 h,Eisenhut Matthias (2005),53.75,(2005)
20 k,Arnold Christian,53.75,Christian
20 l,Sonderegger Max,53.75,Max
22,Nef Tobias (2005),53.25,(2005)
23 c,Graf Dominik (2005),53.00,(2005)
24 b,Gantenbein Linard (2004),52.75,(2004)
27,Wolfer Lukas *,35.50,*
28 c,Wenger Dominic,35.25,Dominic
28 f,Rickenmann Ramon,35.25,Ramon
28 i,Krucker Silvan,35.25,Silvan
28 l,Bleiker Ueli (2004),35.25,(2004)
29 a,Rust Emanuel,34.50,Emanuel
Appe,ll,,ll
21 a,Freund Samuel (2004),53.50,(2004)
23 a,Vollenweider Loïc (2004),53.00,(2004)
23 d,Fofanah Ryan (2005),53.00,(2005)
25,Marty Jaime *,45.50,*
28 a,Wittenwiler Mathias (2003),35.25,(2003)
28 d,Tobler Marco,35.25,Marco
28 g,Müggler Silvan,35.25,Silvan
28 j,Keller Neel (2004),35.25,(2004)
28 m,Baumann Nico,35.25,Nico
29 b,Schoch René,34.50,René
21 b,Brülisauer Thomas (2003),53.50,(2003)
23 b,Baumgartner Joël,53.00,Joël
24 a,Tobler Michael (2004),52.75,(2004)
26,Zemp Stefan,44.25,Stefan
28 b,Widmer Fadri (2005),35.25,(2005)
28 e,Schlegel Jamie (2004),35.25,(2004)
28 h,Lüönd Remo (2003),35.25,(2003)
28 k,Inauen Ivo,35.25,Ivo
28 n,Bachmann Oliver (2004),35.25,(2004)
30 a,Preisig Manuel,34.25,Manuel
30 b,Meier Christian (2003),34.25,(2003)
30 e,Studerus Jan,34.25,Jan
31 c,Gätzi Pascal (2005),34.00,(2005)
34,Roth Martin ***,8.50,***
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Appe,ll,,ll
30 c,Meier Adrian (2005),34.25,(2005)
31 a,Peter Marcel (2004),34.00,(2004)
32,Forrer Arnold ***,28.50,***
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
30 d,Kern Sven (2003),34.25,(2003)
31 b,Inauen Silvan (2003),34.00,(2003)
33,Wick Christian,26.75,Christian
