place,name,points,level
17 a,Würsch Lars *,53.75,*
17 d,Dittli Mathias (2002),53.75,(2002)
17 g,Elsener Marcel *,53.75,*
18 c,Zimmermann Raﬀael,53.50,Raﬀael
18 f,Gasser Dominik 1,53.50,1
15 f,Egli Adrian (2002),54.25,(2002)
16 a,Neyer Sven,54.00,Sven
16 d,Zgraggen Peter,54.00,Peter
16 g,Bissig Fabian,54.00,Fabian
17 b,Gisler Silvan (2002),53.75,(2002)
17 e,Epp Elias (2003),53.75,(2003)
18 a,Ziegler Elias,53.50,Elias
18 d,Wyss Sven (2001),53.50,(2001)
18 g,Fallegger Joel,53.50,Joel
18 h,von Ah Markus,53.50,Markus
19 c,von Rickenbach Pirmin (2002),53.25,(2002)
19 f,Thalmann Thomas *,53.25,*
19 i,Forster Christian,53.25,Christian
20 a,Gisler Noah (2002),53.00,(2002)
20 d,Föhn Christian (2002),53.00,(2002)
20 g,Herger Marco (2002),53.00,(2002)
21 c,Gisler Silvan (2002),52.75,(2002)
23 b,Suter Raphael,35.50,Raphael
19 a,Zgraggen Fabian *,53.25,*
19 d,Dissler Philipp *,53.25,*
19 g,Styger Alex (2003),53.25,(2003)
19 j,Ettlin Thomas,53.25,Thomas
20 b,Suter Michael (2002),53.00,(2002)
20 e,Flück Bruno,53.00,Bruno
21 a,Schilter Daniel *,52.75,*
22,Bürgler Lukas *,44.75,*
23 c,Schönbächler Lukas,35.50,Lukas
19 b,Waser Raphael,53.25,Raphael
19 e,Barmet Sven,53.25,Sven
19 h,Jöhl Christian *,53.25,*
19 k,Arnold Robin (2003),53.25,(2003)
20 c,Grüter Marcel,53.00,Marcel
20 f,Kammermann Christoph *,53.00,*
21 b,Rogenmoser Linus (2002),52.75,(2002)
23 a,Ulrich Michael (2003),35.50,(2003)
23 d,Schmid Pius,35.50,Pius
23 e,Camenzind Manuel,35.50,Manuel
23 h,Arnold Kilian (2002),35.50,(2002)
23 k,Kaufmann Jens,35.50,Jens
23 n,Herger Flavio (2003),35.50,(2003)
23 q,Bösch Dario,35.50,Dario
24 a,Suter Lukas (2002),35.25,(2002)
24 d,Kälin Markus (2001),35.25,(2001)
24 g,Heinzer Remo (2003),35.25,(2003)
24 j,Betschart Xaver (2002),35.25,(2002)
24 m,Elsener Peter **,35.25,**
26 b,Brunner Timon,34.75,Timon
26 e,Muﬀ Reto,34.75,Reto
23 f,Bürgi Tobias,35.50,Tobias
23 i,Röthlin Pascal,35.50,Pascal
23 l,Kathriner Severin,35.50,Severin
23 o,Ettlin Mario (2003),35.50,(2003)
23 r,Auf der Maur Alex,35.50,Alex
24 b,Stalder Silvan (2002),35.25,(2002)
24 e,Inderbitzin Dominic,35.25,Dominic
24 h,Bürgi Simon (2003),35.25,(2003)
24 k,Andermatt Reto (2002),35.25,(2002)
25,Käslin Ruedi *,35.00,*
26 c,von Matt Lars (2002),34.75,(2002)
26 f,Auf der Maur Michael,34.75,Michael
23 g,Bürgi Michael (2002),35.50,(2002)
23 j,Ming Christian 2,35.50,2
23 m,Hürlimann Adrian (2002),35.50,(2002)
23 p,Bucher Sandro,35.50,Sandro
23 s,Arnold Andreas *,35.50,*
24 c,Lagler Reto,35.25,Reto
24 f,Hotz Basil (2003),35.25,(2003)
24 i,Blattmann Roman (2003),35.25,(2003)
24 l,Ulrich Roman,35.25,Roman
26 a,Rohrer Timo (2001),34.75,(2001)
26 d,Strickler Fabio (2001),34.75,(2001)
26 g,Krieg Silvan,34.75,Silvan
27 a,Ulrich Adrian (2001),34.50,(2001)
27 d,Betschart Fabian,34.50,Fabian
28 a,Schuler Koni,34.25,Koni
29 a,Schuler Yannick (2003),34.00,(2003)
30,Hösli Fritz *,26.25,*
33 °,Kennel Stefan **,0.00,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
27 b,Schuler Thomas,34.50,Thomas
27 e,Müller Daniel (2002),34.50,(2002)
28 b,Andermatt Erwin,34.25,Erwin
29 b,Furrer Alex (2003),34.00,(2003)
31,Aregger Fabian (2001),18.25,(2001)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
27 c,Kälin Michael (2002),34.50,(2002)
27 f,Gwerder Marco,34.50,Marco
28 c,Durrer Julian (2002),34.25,(2002)
29 c,Fischlin Livio (2002),34.00,(2002)
32,Gemsch Stefan,17.00,Stefan
