place,name,points,level
29 b,Kamm Fritz (1999),34.25,(1999)
30,Hirt Pascal **,18.75,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
22 d,Sprecher Martin (2000),52.50,(2000)
25,Langenegger Beat,44.25,Beat
27 b,Mathis Patrick,35.25,Patrick
27 e,Schröttenthaler Micha (1998),35.25,(1998)
28 a,Moser Yanick (1999),34.50,(1999)
28 d,Wirth Adrian,34.50,Adrian
29 c,Rhyner Beni (1999),34.25,(1999)
31,Herger Matthias **,9.75,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
23,Bottlang Michael,45.50,Michael
26,Kunz Daniel,44.00,Daniel
27 c,Meier Michi,35.25,Michi
27 f,Schwyn Patrick (1999),35.25,(1999)
28 b,Ochsner Reto (2000),34.50,(2000)
29 a,Dudli Gallus,34.25,Gallus
29 d,Rütsche Stefan *,34.25,*
