place,name,points,level
17 d,Kestenholz Christian,54.00,Christian
17 g,Wittwer Jan (1997) *,54.00,*
18 c,Aebi Roger,53.75,Roger
18 f,Hofstetter Christian *,53.75,*
19 a,Wälti Christoph **,53.50,**
20,Graber Bruno **,53.25,**
21 c,Camenzind Ivan,53.00,Ivan
Berni,-kantonaler Schwingerverband,,Schwingerverband
16 i,Bremgartner Marcel *,54.25,*
17 b,Zimmermann Matthias *,54.00,*
17 e,Fankhauser Hans-Jakob *,54.00,*
18 a,Zaugg Christian *,53.75,*
18 d,Weyermann Michael *,53.75,*
18 g,Dummermuth Ueli,53.75,Ueli
19 b,Ramseier Thomas,53.50,Thomas
21 a,Zangger Dominik (1997),53.00,(1997)
22 a,Vonlanthen Cyril,52.75,Cyril
16 j,Gehrig Philipp *,54.25,*
17 c,Scheuner Michael *,54.00,*
17 f,Burger Fredy *,54.00,*
18 b,Kobel Lorenz,53.75,Lorenz
18 e,Walther Marcel,53.75,Marcel
18 h,Kämpf Alexander **,53.75,**
19 c,Niederhäuser Martin,53.50,Martin
21 b,Grossen John,53.00,John
22 b,Schmid Lars,52.75,Lars
22 c,Rolli Martin **,52.75,**
22 f,Gerber Fritz,52.75,Fritz
24,Gnägi Christian *,35.75,*
25 c,Scheidegger Adrian,35.25,Adrian
25 f,Heeb Thierry,35.25,Thierry
26,Kappeler Niklaus *,35.00,*
27 c,Nägeli Daniel,34.75,Daniel
28 b,Neukomm Thierry,34.50,Thierry
28 e,Fink Beat,34.50,Beat
30 a,von Känel Daniel *,34.00,*
31,Freitag Jan,18.25,Jan
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Berni,-kantonaler Schwingerverband,,Schwingerverband
22 d,Krebs Ueli *,52.75,*
22 g,Berger Lorenz (1997),52.75,(1997)
25 a,Stucki Daniel,35.25,Daniel
25 d,Salzmann Simon *,35.25,*
25 g,Charrière Vital,35.25,Vital
27 a,Steﬀen Konrad *,34.75,*
27 d,Gnägi Damian (1998),34.75,(1998)
28 c,Lanz Christian *,34.50,*
28 f,Blaser Jan *,34.50,*
30 b,Ledermann Patrik,34.00,Patrik
32,Wittwer René *,17.25,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
22 e,Leuenberger Marc,52.75,Marc
23,Heiniger Michael *,52.50,*
25 b,Siegrist Silas *,35.25,*
25 e,Mösching Andy *,35.25,*
25 h,Aellen Florian,35.25,Florian
27 b,Schüpbach Janick (1997),34.75,(1997)
28 a,Steﬀen Valentin,34.50,Valentin
28 d,Gehrig Kilian,34.50,Kilian
29,Habegger Jürg *,34.25,*
30 c,Burger Lionel (1997),34.00,(1997)
