place,name,points,level
18 b,Studer Remo,54.00,Remo
18 e,Binggeli Silvan (1999),54.00,(1999)
18 h,Meier Fabian,54.00,Fabian
19 a,Meyer Lukas (2001),53.75,(2001)
20 b,Bieri Florian (2001),53.50,(2001)
21 a,Körkel Yannik,53.25,Yannik
22 b,Probst Stefan,53.00,Stefan
23 c,Lazic Marco (2000),52.75,(2000)
24 a,Peterhans Alex (2000),52.50,(2000)
26 a,Regenass Reto (2000),35.25,(2000)
27,Bader Stefan (1999),34.50,(1999)
29 a,Lazic Serge (2000),34.00,(2000)
30,Dobler Florian,27.00,Florian
33,Seiser Kay-Steve (2000),17.00,(2000)
35 b,Hermann Lukas 1 (2000),8.50,(2000)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Basel,d,,d
24 b,Eggenschwiler Fabian,52.50,Fabian
26 b,Loosli Adrian,35.25,Adrian
28 a,Zagarella Davide (1999),34.25,(1999)
29 b,Herrmann Adrian (2000),34.00,(2000)
31,Weber Roger,25.75,Roger
34,Räbmatter Patrick ***,8.75,***
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25,Gerber Valentin (1999),44.00,(1999)
26 c,Dettwiler Patrick,35.25,Patrick
28 b,Jakober Daniel,34.25,Daniel
29 c,Buser Thomas,34.00,Thomas
32,Brugger Jonas (1999),25.50,(1999)
35 a,Strebel Joel **,8.50,**
