place,name,points,level
12 l,Thoma Christoph,55.25,Christoph
12 o,Marty Jaime (2000),55.25,(2000)
13 c,Büsser André *,55.00,*
13 f,Mathis Patrick,55.00,Patrick
13 i,Wehrli Jan (2002),55.00,(2002)
13 l,Nägeli Roman *,55.00,*
14 c,Vestner Roman *,54.75,*
14 f,Pianta Christian,54.75,Christian
Graub,den,,den
12 j,Rhyner Beni,55.25,Beni
12 m,Ziegler Andreas (2002),55.25,(2002)
13 a,Arztmann Beda *,55.00,*
13 d,Flütsch Marco,55.00,Marco
13 g,Schlegel Werner (2002) *,55.00,*
13 j,Wettstein Daniel,55.00,Daniel
14 a,Keller Werner,54.75,Werner
14 d,Aebli Nino (2000),54.75,(2000)
15 a,Keller Lukas,54.50,Lukas
12 k,Schmid Reto,55.25,Reto
12 n,Breitenmoser Manuel *,55.25,*
13 b,Bürgi Reto *,55.00,*
13 e,Koller Fabian *,55.00,*
13 h,Schnyder Christian,55.00,Christian
13 k,Landolt Reto *,55.00,*
14 b,Tremp Remo,54.75,Remo
14 e,Ammann Rico *,54.75,*
15 b,Rüegg Fabian *,54.50,*
15 c,Hauser Simon,54.50,Simon
15 f,Schlegel Reto *,54.50,*
16 c,Schuler Martin,54.25,Martin
16 f,Buchmann Michael,54.25,Michael
16 i,Horner Sämi,54.25,Sämi
17 c,Ochsner Reto (2000),54.00,(2000)
17 f,Wildhaber Jannik,54.00,Jannik
17 i,Hugener Adrian (2000),54.00,(2000)
Graub,den,,den
15 d,Schwyn Patrick,54.50,Patrick
16 a,Notz Armin *,54.25,*
16 d,Wittenwiler Roman *,54.25,*
16 g,Bühler Hannes *,54.25,*
17 a,Breitenmoser Simon,54.00,Simon
17 d,Rotach Lars (2000),54.00,(2000)
17 g,Dändliker Hansheinrich,54.00,Hansheinrich
17 j,Kirchmeier Christof,54.00,Christof
15 e,Rohner Lukas (2000),54.50,(2000)
16 b,Nüesch Remo (2001),54.25,(2001)
16 e,Bärtsch Andreas (2002),54.25,(2002)
16 h,Rüegg Patrick,54.25,Patrick
17 b,Kammermann Thomas *,54.00,*
17 e,Inauen Andreas *,54.00,*
17 h,Gasser Peter *,54.00,*
17 k,Laager Andreas,54.00,Andreas
17 l,Fontana Michael *,54.00,*
18 c,Britschgi Markus,53.75,Markus
18 f,Schwyn Adrian *,53.75,*
19 a,Held Florian,53.50,Florian
20,Mettler Valentin *,53.00,*
21 c,Sprecher Martin (2000),52.75,(2000)
22 c,Tanner Markus (2002),52.50,(2002)
25 a,Baumgartner Joël,35.25,Joël
25 d,Bürgler Patrick,35.25,Patrick
Graub,den,,den
18 a,Ackermann Roman,53.75,Roman
18 d,Furrer Matthias,53.75,Matthias
18 g,Thoma Nils,53.75,Nils
19 b,Schuhmacher Pascal (2002),53.50,(2002)
21 a,Niederberger Marc Ursin (2002),52.75,(2002)
22 a,Bertogg Severin (2001),52.50,(2001)
23,Biäsch Christian *,37.00,*
25 b,Bossert Alain (2001),35.25,(2001)
25 e,Dobler Lorenz (2000),35.25,(2000)
18 b,Buﬀ Alwin,53.75,Alwin
18 e,Laager Michael (2001),53.75,(2001)
18 h,Reichmuth Beat,53.75,Beat
19 c,Elmer Adrian *,53.50,*
21 b,Ritter Fabio (2001),52.75,(2001)
22 b,Dobler Mathias,52.50,Mathias
24,Kammermann Dominik,35.75,Dominik
25 c,Burch Dean (2001),35.25,(2001)
25 f,Fässler Tobias (2002),35.25,(2002)
25 g,Gerber Noel (2002),35.25,(2002)
25 j,Raﬄ Nino (2002),35.25,(2002)
25 m,Wagner Andreas (2002),35.25,(2002)
27,Morger Adrian *,34.75,*
29 b,Gallati Nils (2002),34.25,(2002)
30 c,Müller Patrick,34.00,Patrick
32,von Wyl Simon,26.00,Simon
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Graub,den,,den
25 h,Held Simon (2002),35.25,(2002)
25 k,Rütsche Stefan *,35.25,*
26 a,Peng Mike ***,35.00,***
28,Glättli Benny,34.50,Benny
30 a,Baumann Nico (2002),34.00,(2002)
30 d,Tobler Pius (2001),34.00,(2001)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25 i,Langenegger Beat,35.25,Beat
25 l,Schmidlin Tobias (2001),35.25,(2001)
26 b,Schönenberger Björn,35.00,Björn
29 a,Frey Aaron,34.25,Aaron
30 b,Meier Adrian (2000),34.00,(2000)
31,Gwerder Andreas **,27.00,**
