place,name,points,level
14 c,Vogel Beat *,55.00,*
14 f,Odermatt Christoph *,55.00,*
14 i,Ackermann Remo *,55.00,*
15 a,Wolfer Lukas *,54.75,*
15 d,Breitenmoser Manuel,54.75,Manuel
12 g,Baumann Rico *,55.50,*
13 a,Oertle Daniel *,55.25,*
13 d,Ott Damian (2000) *,55.25,*
14 a,Krähenbühl Lukas *,55.00,*
14 d,Straub Robin *,55.00,*
14 g,Koch Thomas *,55.00,*
14 j,Gartmann Mauro *,55.00,*
15 b,Dörig Erich *,54.75,*
16 a,Näf Pius *,54.50,*
16 b,Keller Lukas,54.50,Lukas
16 e,Blaser Niklas *,54.50,*
16 h,Marty Jaime (2000),54.50,(2000)
17 b,Schläpfer Matthias *,54.25,*
17 e,Fäh Tobias,54.25,Tobias
17 h,Wittenwiler Roman,54.25,Roman
17 k,Kammermann Thomas *,54.25,*
18 b,Bischof Martin,54.00,Martin
Nordo,chweizer Schwingerverband,,Schwingerverband
16 c,Mettler Valentin,54.50,Valentin
16 f,Bickel Roman *,54.50,*
16 i,Funk Nicola (1999),54.50,(1999)
17 c,Landolt Reto *,54.25,*
17 f,Bernold Michael (1999) *,54.25,*
17 i,Lehmann Philipp (1999),54.25,(1999)
17 l,Inauen Andreas *,54.25,*
18 c,Buchmann Michael,54.00,Michael
16 d,Koller Martin *,54.50,*
16 g,Schlegel Reto *,54.50,*
17 a,Schmid Dominik **,54.25,**
17 d,Giger Urs *,54.25,*
17 g,Zbinden Marc *,54.25,*
17 j,Korrodi Paul *,54.25,*
18 a,Rütsche Stefan *,54.00,*
18 d,Alder Armin,54.00,Armin
18 e,Vestner Bruno *,54.00,*
18 h,Bärtsch Jann (2000),54.00,(2000)
19 c,Kunz Daniel,53.75,Daniel
19 f,Lanter Christian,53.75,Christian
20 b,Koller Fabian,53.50,Fabian
21 c,Notz Armin *,53.25,*
22 a,Reichmuth Beat,53.00,Beat
22 d,Jörger Corsin,53.00,Corsin
24,Bäbler Dominik *,36.00,*
Nordo,chweizer Schwingerverband,,Schwingerverband
18 f,Rüegg Fabian *,54.00,*
19 a,Raymann David *,53.75,*
19 d,Gerig Marcel,53.75,Marcel
19 g,Sprecher Sandro *,53.75,*
21 a,Riget Ivan *,53.25,*
21 d,Jörger Marc,53.25,Marc
22 b,Kuster Thomas *,53.00,*
23 a,Bleiker Daniel,52.75,Daniel
25,Frick Andreas *,35.75,*
18 g,Koch Reto,54.00,Reto
19 b,Pﬂeghart Remo,53.75,Remo
19 e,Arztmann Beda *,53.75,*
20 a,Ulmann Fabian (1999),53.50,(1999)
21 b,Oertig Simon,53.25,Simon
21 e,Fontana Michael,53.25,Michael
22 c,Hersche Daniel,53.00,Daniel
23 b,Schwyn Adrian,52.75,Adrian
26 a,Wetter Silvan (2000),35.50,(2000)
26 b,Schönenberger Björn,35.50,Björn
26 e,Kammermann Dominik,35.50,Dominik
26 h,Breitenmoser Simon,35.50,Simon
26 k,Weber Erwin (2000),35.50,(2000)
26 n,Scherrer Pascal,35.50,Pascal
26 q,Hauser Simon,35.50,Simon
26 t,Bürgler Patrick,35.50,Patrick
27 a,Tremp Remo (1999),35.25,(1999)
28,Roth Peter,35.00,Peter
29 c,Bottlang Michael,34.75,Michael
30 c,Bickel Stefan *,34.50,*
31 a,Wetter Marcel,34.25,Marcel
Nordo,chweizer Schwingerverband,,Schwingerverband
26 c,Lieberherr Michael (1999),35.50,(1999)
26 f,Gosswiler Livio (2000),35.50,(2000)
26 i,Braun Mathias *,35.50,*
26 l,Stadelmann Patrick (2000),35.50,(2000)
26 o,Riedi Thomas,35.50,Thomas
26 r,Harder Benj,35.50,Benj
26 u,Bollhalder Manuel (2001),35.50,(2001)
27 b,Schiesser Patrik,35.25,Patrik
29 a,Hengartner Ivo *,34.75,*
30 a,Zumbach Michael,34.50,Michael
30 d,Roth Martin *,34.50,*
31 b,Rhyner Beni (1999),34.25,(1999)
26 d,Leuppi Karim *,35.50,*
26 g,Egli Martin,35.50,Martin
26 j,Wild Thomas,35.50,Thomas
26 m,Schmucki Ivo,35.50,Ivo
26 p,Keller Werner,35.50,Werner
26 s,Burkhard Tobias,35.50,Tobias
26 v,Aebli Nino (2000),35.50,(2000)
27 c,Furrer Matthias,35.25,Matthias
29 b,Bucher Roland,34.75,Roland
30 b,Schnyder Christian,34.50,Christian
30 e,Mathis Patrick,34.50,Patrick
32 a,Schegg Daniel (2000),34.00,(2000)
32 b,Ackermann Roman,34.00,Roman
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nordo,chweizer Schwingerverband,,Schwingerverband
33,Poltera Andrin (1999),27.00,(1999)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
34,Büsser Remo,17.25,Remo
