place,name,points,level
25 e,Steger Robert (1998),35.50,(1998)
26 a,Bader Stefan (1999),35.25,(1999)
26 d,Imobersteg Tobias (1998),35.25,(1998)
26 g,Niggli Andreas,35.25,Andreas
27,Stoll Thomas (1998),35.00,(1998)
30,Nyﬀeler Christoph *,34.25,*
31 c,Mohler Fernando,34.00,Fernando
32,Wilhelm Manuel,27.25,Manuel
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nord,tschweizerischer Schwingerverband,,Schwingerverband
25 f,Studer Mathias,35.50,Mathias
26 b,Bieli Mario,35.25,Mario
26 e,Körkel Yannik,35.25,Yannik
28,Moser Matthias *,34.75,*
31 a,Herrmann Adrian (2000),34.00,(2000)
31 d,Regenass Reto (2000),34.00,(2000)
33,Schwander Kilian,8.50,Kilian
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25 g,Studer Tobias,35.50,Tobias
26 c,Hengartner Lukas (2000),35.25,(2000)
26 f,Müller Jan (1998),35.25,(1998)
26 i,Döbeli Lukas (2000) *,35.25,*
29,Burkhardt Roy,34.50,Roy
31 b,Lüscher Michael,34.00,Michael
31 e,Tschan Raphael (2000),34.00,(2000)
