place,name,points,level
12 k,Lehmann Philipp *,55.25,*
13 c,Wolfer Lukas *,55.00,*
13 f,Rhyner Michael **,55.00,**
13 i,Gerber Christian **,55.00,**
13 l,Schlegel Reto *,55.00,*
Nordo,chweizer Schwingerverband,,Schwingerverband
11 g,Breitenmoser Manuel *,55.50,*
12 c,Wittenwiler Roman *,55.25,*
12 f,Räbsamen Marcel *,55.25,*
12 i,Bernold Michael *,55.25,*
13 a,Mettler Valentin *,55.00,*
13 d,Schuler Martin,55.00,Martin
13 g,Koch Thomas *,55.00,*
13 j,Forrer Arnold ***,55.00,***
13 m,Elmer Daniel *,55.00,*
12 a,Marty Jaime *,55.25,*
12 d,Strebel Joel **,55.25,**
12 g,Oettli Silvio *,55.25,*
12 j,Bärtsch Fabian *,55.25,*
13 b,Egli Martin,55.00,Martin
13 e,Schläpfer Matthias *,55.00,*
13 h,Inauen Andreas *,55.00,*
13 k,Wetter Silvan *,55.00,*
14 a,Lanter Christian *,54.75,*
14 b,Oertle Daniel *,54.75,*
14 e,Dörig Erich *,54.75,*
15 b,Breitenmoser Simon,54.50,Simon
15 e,Landolt Reto *,54.50,*
16 b,Riget Florian *,54.25,*
16 e,Alder Armin *,54.25,*
16 h,Jöhl Christian *,54.25,*
16 k,Fejzaj Naim **,54.25,**
16 n,Schwyn Patrick,54.25,Patrick
Nordo,chweizer Schwingerverband,,Schwingerverband
14 c,Neﬀ Florian *,54.75,*
14 f,Bollhalder Manuel (2001) *,54.75,*
15 c,Battaglia Ursin **,54.50,**
15 f,Burkhard Patrick *,54.50,*
16 c,Kolb Pirmin (2001) *,54.25,*
16 f,Krähenbühl Lukas *,54.25,*
16 i,Horner Sämi,54.25,Sämi
16 l,Aerne Christian *,54.25,*
16 o,Jörger Corsin *,54.25,*
14 d,Gwerder Andreas **,54.75,**
15 a,Fontana Michael *,54.50,*
15 d,Ammann Rico *,54.50,*
16 a,Schwyn Adrian *,54.25,*
16 d,Keller Lukas,54.25,Lukas
16 g,Koller Fabian *,54.25,*
16 j,Funk Nicola *,54.25,*
16 m,Wehrli Jan (2002),54.25,(2002)
17 a,Ziegler Andreas (2002),54.00,(2002)
17 b,Rüegg Roman *,54.00,*
17 e,Rhyner Beni,54.00,Beni
17 h,Niederer Andreas (2002),54.00,(2002)
18 b,Thoma Christoph,53.75,Christoph
18 e,Kolb This (2003),53.75,(2003)
19 b,Pianta Christian *,53.50,*
20,Buchmann Michael,53.25,Michael
21 c,Badat Thomas,53.00,Thomas
Nordo,chweizer Schwingerverband,,Schwingerverband
17 c,Keller Manuel *,54.00,*
17 f,Baumgartner Ramon (2002),54.00,(2002)
17 i,Bürgler Patrick,54.00,Patrick
18 c,Schnyder Christian,53.75,Christian
18 f,Castelli Fabio,53.75,Fabio
19 c,Signer Andy (2003),53.50,(2003)
21 a,Büsser Remo,53.00,Remo
22,Ackermann Rico (2003),52.75,(2003)
17 d,Rüegg Patrick,54.00,Patrick
17 g,Schiesser Patrik,54.00,Patrik
18 a,Wild Thomas,53.75,Thomas
18 d,Blaser Niklas *,53.75,*
19 a,Burkhard Tobias,53.50,Tobias
19 d,Roth Michael,53.50,Michael
21 b,Inauen Aurel,53.00,Aurel
23 a,Giger Florian (2001),52.50,(2001)
23 b,Büsser André *,52.50,*
23 e,Ackermann Roman,52.50,Roman
26 a,Tremp Remo,35.25,Remo
26 d,Hänni Marc (2001),35.25,(2001)
27,Kammermann Thomas *,35.00,*
28 c,Knecht Remo (2002),34.75,(2002)
29 c,Bickel Roman *,34.50,*
30 c,Furrer Damian,34.25,Damian
31 c,Granwehr Adrian (2003),34.00,(2003)
33,Käser Remo ***,17.50,***
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nordo,chweizer Schwingerverband,,Schwingerverband
23 c,Langenegger Beat,52.50,Beat
24,Peng Mike ***,44.50,***
26 b,Tobler Pius (2001),35.25,(2001)
26 e,Galli Cedric (2001),35.25,(2001)
28 a,Gerig Marcel,34.75,Marcel
29 a,Keller Andreas *,34.50,*
30 a,Steiner Lukas (2002),34.25,(2002)
31 a,Wenger Dominic,34.00,Dominic
31 d,Baumgartner Joël,34.00,Joël
34,Zbinden Marc *,17.25,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
23 d,Knellwolf Sebastian (2001),52.50,(2001)
25,Riget Tobias **,37.50,**
26 c,Kiener Raphael,35.25,Raphael
26 f,Arnold Christian,35.25,Christian
28 b,Ott Dominik *,34.75,*
29 b,Brülisauer Dominik (2001),34.50,(2001)
30 b,Keller Werner *,34.25,*
31 b,Nüesch Remo (2001),34.00,(2001)
32,Mathis Patrick,18.50,Patrick
