place,name,points,level
12 d,Lussi Marco **,55.25,**
12 g,Waser Reto *,55.25,*
12 j,Müller Roger *,55.25,*
12 m,Achermann Christoph *,55.25,*
Ob. -,Nidwaldner Schwingerverband,,Schwingerverband
10 k,Heinzer Lukas (2004),55.75,(2004)
10 n,Huser Christian,55.75,Christian
11 c,Gander Adrian *,55.50,*
11 f,Grüter Marcel,55.50,Marcel
12 b,Wyrsch Gabriel,55.25,Gabriel
12 e,Gisler Jonas *,55.25,*
12 h,Waser Raphael,55.25,Raphael
12 k,Durrer Markus,55.25,Markus
13 a,Hürlimann Mathias *,55.00,*
10 l,Gander Michael,55.75,Michael
11 a,Ulrich Michael (2003),55.50,(2003)
11 d,von Euw Lukas *,55.50,*
11 g,Duss Yvan (2003),55.50,(2003)
12 c,Wicki Kevin,55.25,Kevin
12 f,Felder Seppi *,55.25,*
12 i,Odermatt Christian **,55.25,**
12 l,Durrer Lukas,55.25,Lukas
13 b,Zimmermann Raﬀael,55.00,Raﬀael
13 c,Suter Michael,55.00,Michael
13 f,Kaiser Sandro,55.00,Sandro
13 i,Durrer Ueli,55.00,Ueli
13 l,Amgarten Martin *,55.00,*
14 b,Schuler Alex ***,54.75,***
14 e,Graber Sandro,54.75,Sandro
14 h,Wallimann Remo *,54.75,*
15 a,Zimmermann Martin ***,54.50,***
15 d,Fuster Sepp *,54.50,*
Ob. -,Nidwaldner Schwingerverband,,Schwingerverband
13 d,Suter Beat *,55.00,*
13 g,Gisler Silvan,55.00,Silvan
13 j,Auf der Maur Alex,55.00,Alex
13 m,Ming Christian 2,55.00,2
14 c,Thalmann Thomas *,54.75,*
14 f,Betschart Roger (2003),54.75,(2003)
14 i,Felder Martin *,54.75,*
15 b,von Ah Markus,54.50,Markus
15 e,Barmettler Severin (2005),54.50,(2005)
13 e,Ming Hannes,55.00,Hannes
13 h,Gasser Peter *,55.00,*
13 k,Odermatt Andreas **,55.00,**
14 a,Gander Benjamin,54.75,Benjamin
14 d,Suppiger René ***,54.75,***
14 g,Würsch Lars *,54.75,*
14 j,Albert Thomas,54.75,Thomas
15 c,Herger Flavio (2003),54.50,(2003)
15 f,Schuler Alex,54.50,Alex
15 g,Kennel Beat **,54.50,**
15 j,Häller Nick,54.50,Nick
16 b,Furrer Fabian,54.25,Fabian
16 e,Betschart Daniel,54.25,Daniel
17 c,Eberli Sandro (2004),54.00,(2004)
17 f,Bucher Sandro,54.00,Sandro
17 i,Wigger Simon,54.00,Simon
17 l,Theiler Nils (2004),54.00,(2004)
Ob. -,Nidwaldner Schwingerverband,,Schwingerverband
15 h,Kempf Fabian,54.50,Fabian
15 k,Felder Ivan (2004),54.50,(2004)
16 c,Christen Silvan,54.25,Silvan
17 a,Roner Remo,54.00,Remo
17 d,Dörig Erich *,54.00,*
17 g,Ackermann Rico (2003) *,54.00,*
17 j,Waser Christoph *,54.00,*
17 m,Kälin Michael,54.00,Michael
15 i,Imfeld Beat *,54.50,*
16 a,Kaufmann Jens,54.25,Jens
16 d,Bieri Elias,54.25,Elias
17 b,Ettlin Michael,54.00,Michael
17 e,Bühler Ramon,54.00,Ramon
17 h,Wittwer Roy,54.00,Roy
17 k,Von Euw Adi,54.00,Adi
17 n,Gasser Dominik 1,54.00,1
18 a,Kathriner Severin,53.75,Severin
18 d,Ziegler Elias,53.75,Elias
18 g,Schnellmann Alexander (2004),53.75,(2004)
18 j,Reichmuth Marco (2005),53.75,(2005)
18 m,Murer Andy **,53.75,**
20 a,Stadler Simon,53.25,Simon
20 d,Huwyler Sven,53.25,Sven
21 c,Waser David,53.00,David
Ob. -,Nidwaldner Schwingerverband,,Schwingerverband
18 b,Gwerder Andreas *,53.75,*
18 e,von Büren Thomas,53.75,Thomas
18 h,Schmid Joel,53.75,Joel
18 k,Müller Luca (2004),53.75,(2004)
19 a,von Rickenbach Carlo (2005),53.50,(2005)
20 b,von Matt Lars,53.25,Lars
21 a,Zberg Nuyen (2003),53.00,(2003)
21 d,Gander Sebastian (2003),53.00,(2003)
18 c,Ettlin Mario (2003),53.75,(2003)
18 f,Solenthaler David (2004),53.75,(2004)
18 i,Riedweg Matteo (2005),53.75,(2005)
18 l,Gloggner André,53.75,André
19 b,Arnold Robin (2003),53.50,(2003)
20 c,Schmidiger Lukas (2004),53.25,(2004)
21 b,Küng Jonas (2004),53.00,(2004)
22 a,von Wyl Simon,52.75,Simon
22 b,Rohrer Timo,52.75,Timo
23 c,Weibel Michael (2005),52.50,(2005)
26,Imfeld Laurin (2004),35.50,(2004)
27 c,Rohrer Philipp (2004),35.25,(2004)
27 f,Inauen Maurus (2003),35.25,(2003)
27 i,Britschgi Markus,35.25,Markus
28 c,Durrer Pascal,34.75,Pascal
30 a,von Flüe Michael,34.25,Michael
30 d,Durrer Jan (2003),34.25,(2003)
31 b,Müller Marco,34.00,Marco
33,Waser Sandro (2004),17.00,(2004)
35 °,Durrer Ive,0.00,Ive
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Ob. -,Nidwaldner Schwingerverband,,Schwingerverband
23 a,Kiser Markus (2005),52.50,(2005)
24,Zumstein Patrick,45.50,Patrick
27 a,Vogler Adrian (2004),35.25,(2004)
27 d,Niederberger Mario (2005),35.25,(2005)
27 g,Hodler Mathias,35.25,Mathias
28 a,Rohrer Michael,34.75,Michael
29 a,Epp Elias (2003),34.50,(2003)
30 b,Imgrüth Fabian (2005),34.25,(2005)
30 e,Burch Jonas (2005),34.25,(2005)
32 a,Waser Adrian *,27.25,*
34,Schallberger Jakob,8.50,Jakob
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
23 b,Füglister Stefan (2003),52.50,(2003)
25,Wyss Christian,36.00,Christian
27 b,Ulrich Sandro (2005),35.25,(2005)
27 e,Käslin Valentin,35.25,Valentin
27 h,Ettlin Kevin,35.25,Kevin
28 b,Giger Samuel (2005),34.75,(2005)
29 b,Kathriner Andreas (2003),34.50,(2003)
30 c,Furrer Jens,34.25,Jens
31 a,Wesemann Micha (2003),34.00,(2003)
32 b,Ettlin Jan,27.25,Jan
35 °,Bieri Marcel ***,0.00,***
