place,name,points,level
13 a,Ziegler Andreas (2002),55.00,(2002)
13 d,Schiess Christian,55.00,Christian
13 g,Bleiker Roman,55.00,Roman
14 a,Sieber Marc,54.75,Marc
14 d,Neﬀ Florian,54.75,Florian
14 g,Burch Dean (2001),54.75,(2001)
15 c,Zumbach Michael,54.50,Michael
15 f,Alder Armin *,54.50,*
16 b,Schmid Michael,54.25,Michael
16 c,Gerig Marcel,54.25,Marcel
17 a,Burkhard Tobias,54.00,Tobias
18 a,Mösli Marcel,53.75,Marcel
18 d,Stauﬀacher Martin,53.75,Martin
19 a,Steiner Lukas (2002),53.50,(2002)
19 d,Frauenfelder Florian (2001),53.50,(2001)
21 b,Bernold Edi **,53.00,**
22 a,Lüthi Manuel (2003),35.75,(2003)
22 d,Rütsche Stefan *,35.75,*
St. Ga,n,,n
16 d,Roth Peter,54.25,Peter
17 b,Bleiker Daniel,54.00,Daniel
18 b,Wenger Dominic,53.75,Dominic
18 e,Schoch Cornel,53.75,Cornel
19 b,Flütsch Marco,53.50,Marco
20,Baumgartner Joël,53.25,Joël
21 c,Lenherr Cédric (2003),53.00,(2003)
22 b,Tremp Remo,35.75,Remo
22 e,Ruppanner Philipp,35.75,Philipp
16 e,Mettler Valentin *,54.25,*
17 c,Ritter Fabio (2001),54.00,(2001)
18 c,Wehrli Jan (2002),53.75,(2002)
18 f,Schegg Daniel,53.75,Daniel
19 c,Roth Sämi,53.50,Sämi
21 a,Müller Loris,53.00,Loris
21 d,Fallegger Marc (2003),53.00,(2003)
22 c,Signer Walter,35.75,Walter
22 f,Mannhart Jan (2003),35.75,(2003)
22 g,Jud Reto (2001),35.75,(2001)
22 j,Fejzaj Naim **,35.75,**
22 m,Keller Werner,35.75,Werner
23 b,Schrepfer Roy,35.50,Roy
23 e,Inauen Maurus (2003),35.50,(2003)
23 h,Rust Emanuel,35.50,Emanuel
23 k,Ott Dominik *,35.50,*
23 n,Höpli Remo,35.50,Remo
23 q,Ackermann Roman,35.50,Roman
24 c,Meier Adrian,35.25,Adrian
24 f,Kaufmann Rico (2003),35.25,(2003)
24 i,Baumann Simon,35.25,Simon
St. Ga,n,,n
22 h,Inauen Ivo (2002),35.75,(2002)
22 k,Burkhard Patrick *,35.75,*
22 n,Buchmann Michael,35.75,Michael
23 c,Lusti Adrian (2001),35.50,(2001)
23 f,Egli Patrick,35.50,Patrick
23 i,Rickenmann Ramon (2001),35.50,(2001)
23 l,Nüesch Remo (2001),35.50,(2001)
23 o,Granwehr Adrian (2003),35.50,(2003)
24 a,Tanner Markus (2002),35.25,(2002)
24 d,Lauchenauer Paul (2002),35.25,(2002)
24 g,Dudli Gallus,35.25,Gallus
25,Scherrer Pascal,35.00,Pascal
22 i,Hangartner Maurice (2003),35.75,(2003)
22 l,Martin Tobias (2001),35.75,(2001)
23 a,Tobler Marco,35.50,Marco
23 d,Kurmann Patrick (2003),35.50,(2003)
23 g,Tobler Pius (2001),35.50,(2001)
23 j,Preisig Manuel,35.50,Manuel
23 m,Langenegger Beat,35.50,Beat
23 p,Bucher Roland,35.50,Roland
24 b,Steinbacher Silvan (2003),35.25,(2003)
24 e,Keller Cedric (2002),35.25,(2002)
24 h,Bossert Alain (2001),35.25,(2001)
26,Leuppi Karim *,34.75,*
27 a,Krucker Silvan (2001),34.50,(2001)
28,Koller Silvan (2003),34.25,(2003)
29 c,Lusti Elias (2003),34.00,(2003)
29 f,Bollhalder Mario (2002),34.00,(2002)
31,Oertig Simon *,17.25,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
St. Ga,n,,n
27 b,Oberhänsli Kilian,34.50,Kilian
29 a,Weder Yanick (2003),34.00,(2003)
29 d,Grob Rachen (2002),34.00,(2002)
29 g,Abderhalden Lukas (2003),34.00,(2003)
32,Kunz Daniel *,17.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
27 c,Bärtsch Tobias (2003),34.50,(2003)
29 b,Tschumper Lewin (2002),34.00,(2002)
29 e,Düring Dominik (2003),34.00,(2003)
30,Schoch René,27.00,René
33,Kobler Janosch,8.50,Janosch
