place,name,points,level
18 a,Hurschler Adrian,54.00,Adrian
18 d,Kälin Roland **,54.00,**
18 g,Waser Christoph (2002),54.00,(2002)
17 b,Schuler Daniel *,54.25,*
17 e,Fellmann Roman **,54.25,**
17 h,Arnold Andreas *,54.25,*
17 k,Schärli Reto *,54.25,*
17 n,Felder Martin *,54.25,*
17 q,Thierstein Marco *,54.25,*
18 b,Durrer Jonas (2003) *,54.00,*
18 e,Gwerder Beni,54.00,Beni
18 h,Nietlispach Pascal **,54.00,**
18 i,Lustenberger Florian (2002),54.00,(2002)
19 b,Langensand Stefan *,53.50,*
19 e,Arnold Marcel *,53.50,*
20 c,Muﬀ Armin **,53.25,**
20 f,Scherer Niklaus *,53.25,*
20 i,Thalmann Thomas *,53.25,*
21 a,Inderbitzin Daniel *,53.00,*
21 d,Bieri Elias,53.00,Elias
22 b,Suter Samuel,52.75,Samuel
Inner,weizer Schwingerverband,,Schwingerverband
18 j,Durrer Fabian *,54.00,*
19 c,Käslin Ruedi *,53.50,*
20 a,Vonlaufen Lukas *,53.25,*
20 d,Bürgi Reto *,53.25,*
20 g,Durrer Markus,53.25,Markus
20 j,Steiner Severin (2001),53.25,(2001)
21 b,Ulrich Pascal,53.00,Pascal
21 e,Arnold Sebastian,53.00,Sebastian
22 c,Ming Hannes,52.75,Hannes
19 a,Eﬃnger Peter,53.50,Peter
19 d,Müller Roger *,53.50,*
20 b,Riebli Urs (2002),53.25,(2002)
20 e,Schmidiger Marco *,53.25,*
20 h,Blaser Theo *,53.25,*
20 k,Hürlimann Mathias *,53.25,*
21 c,Villiger Cyrill *,53.00,*
22 a,Wicki Patrick,52.75,Patrick
22 d,Hegner Ueli *,52.75,*
23,Stöckli Damian *,46.00,*
26,Bienz Romeo *,35.75,*
27 c,Moos Christoph *,35.50,*
27 f,Gasser Peter *,35.50,*
27 i,Amgarten Martin *,35.50,*
27 l,Ulrich Damian,35.50,Damian
28 a,Gwerder Andreas *,35.25,*
28 d,Betschart Silvan *,35.25,*
29 a,Durrer Nando *,35.00,*
29 d,Van Messel Noe (2002) **,35.00,**
31 b,Briker Hannes,34.50,Hannes
32 a,Vogler Jonas,34.25,Jonas
Inner,weizer Schwingerverband,,Schwingerverband
24,Hess Dominik *,45.75,*
27 a,von Euw Lukas (2002),35.50,(2002)
27 d,Kurmann Toni *,35.50,*
27 g,Gasser Dominik 2,35.50,2
27 j,Würsch Lars *,35.50,*
27 m,Lüthy Ralph,35.50,Ralph
28 b,Gisler Jonas (2001) *,35.25,*
28 e,Betschart Marcel *,35.25,*
29 b,Bürgler Lukas *,35.00,*
30,Bieri Christian **,34.75,**
31 c,Beﬀa Mario,34.50,Mario
32 b,Matter Marco *,34.25,*
25,Kempf Elias **,37.00,**
27 b,Müller Mathias,35.50,Mathias
27 e,Jund Matthias,35.50,Matthias
27 h,Eﬃnger Markus *,35.50,*
27 k,Wicki David,35.50,David
27 n,Brunner Timon,35.50,Timon
28 c,Föhn Christian (2002),35.25,(2002)
28 f,Auf der Maur Michael,35.25,Michael
29 c,Käslin Benno *,35.00,*
31 a,Imfeld Beat *,34.50,*
31 d,Bachmann Roger *,34.50,*
32 c,Fässler Dominic **,34.25,**
32 d,Di Pietro Loris,34.25,Loris
33 c,Suter Raphael,34.00,Raphael
35,Della Torre Simon,27.00,Simon
38,Grab Daniel **,17.00,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Inner,weizer Schwingerverband,,Schwingerverband
33 a,Ziegler Moritz,34.00,Moritz
33 d,Crotta Robin (2001),34.00,(2001)
36,Elsener Adrian **,17.50,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
33 b,Wyrsch Gabriel (2001),34.00,(2001)
34,Dissler Philipp *,27.25,*
37,Gloggner Reto **,17.25,**
