place,name,points,level
18 i,Schwab David,54.25,David
19 a,Weyermann Florian **,54.00,**
19 d,Hadorn Marco *,54.00,*
19 g,Fankhauser Thomas *,54.00,*
20 b,Kämpf Alexander **,53.75,**
22 a,Walther Patrick *,53.25,*
18 a,Zürcher Remo *,54.25,*
18 d,Tschan Matthias *,54.25,*
18 g,Aebi Roger,54.25,Roger
18 j,Graber Alfred *,54.25,*
19 b,Waber Lorenz *,54.00,*
19 e,Habegger Heinz **,54.00,**
19 h,Eggimann Marco,54.00,Marco
20 c,Niederhäuser Martin,53.75,Martin
22 b,Rentsch Christian *,53.25,*
22 c,Kämpf Lorenz *,53.25,*
23 c,Reust Markus *,53.00,*
23 f,Kobel Marcel,53.00,Marcel
24 b,Graber Bänz,52.75,Bänz
27,Schenkel Remo *,35.75,*
28 c,Vögeli Luca,35.50,Luca
28 f,Bütikofer Lukas *,35.50,*
28 i,Wehrli Christian *,35.50,*
28 l,Schwab Marc,35.50,Marc
28 o,Klopfenstein Jan,35.50,Jan
Berni,-Kantonaler Schwingerverband,,Schwingerverband
23 a,Bernhard Marco,53.00,Marco
23 d,Joss David *,53.00,*
23 g,Berger Ueli *,53.00,*
25,Sempach Thomas ***,36.75,***
28 a,Wüthrich Bruno,35.50,Bruno
28 d,Ramseier Thomas *,35.50,*
28 g,Berger René **,35.50,**
28 j,Staub Severin (2002),35.50,(2002)
28 m,Pirkheim Elias (2002),35.50,(2002)
28 p,Gehrig Kilian,35.50,Kilian
23 b,Waeber Marco,53.00,Marco
23 e,Bremgartner Marcel *,53.00,*
24 a,Hügli Kaj **,52.75,**
26,Matthey Mickaël **,36.50,**
28 b,Willimann Stefan,35.50,Stefan
28 e,Galli Markus,35.50,Markus
28 h,Zimmermann Nicolas (2001),35.50,(2001)
28 k,Siegrist Lukas,35.50,Lukas
28 n,Ledermann Patrik,35.50,Patrik
29 a,Roschi Adrian,35.25,Adrian
29 b,Lüthi David (2002),35.25,(2002)
30 b,Graf Simon (2001),35.00,(2001)
32 a,Kappeler Ruedi,34.50,Ruedi
33 a,Zingg Michael,34.25,Michael
33 d,Heeb Thierry,34.25,Thierry
34 a,Wüthrich Tim (2002),34.00,(2002)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Berni,-Kantonaler Schwingerverband,,Schwingerverband
29 c,Blatter Remo,35.25,Remo
31 a,Wüthrich Niklaus **,34.75,**
32 b,Dummermuth Ueli,34.50,Ueli
33 b,Kyburz Silas,34.25,Silas
33 e,Burger Noel,34.25,Noel
34 b,Steﬀen Loris (2001),34.00,(2001)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
30 a,Sommer Martin (2001),35.00,(2001)
31 b,Roth Robin *,34.75,*
32 c,Neukomm Thierry,34.50,Thierry
33 c,Kämpf Andreas,34.25,Andreas
33 f,Bühler Marcel,34.25,Marcel
35,Walther Marcel *,26.75,*
