place,name,points,level
14 g,Wüthrich Jonas (2005),54.50,(2005)
15 c,Camenzind Ivan *,54.25,*
15 f,Rutsch Remo (2004) *,54.25,*
16 b,Röthlisberger Simon *,54.00,*
16 e,Hehlen Nico *,54.00,*
12 g,Wiedmer Marco,55.00,Marco
13 c,Kämpf Alexander **,54.75,**
14 b,Lüthi David *,54.50,*
14 e,Klossner Adrian **,54.50,**
15 a,Inniger Thomas ***,54.25,***
15 d,Dummermuth Ueli,54.25,Ueli
15 g,Gnägi Damian *,54.25,*
16 c,Wyss Kaspar *,54.00,*
16 f,Huber Melchior *,54.00,*
16 g,Joss David *,54.00,*
16 j,Scheuner David (2005) *,54.00,*
16 m,Hadorn Marco *,54.00,*
17 a,Kappeler Niklaus *,53.75,*
17 d,Grossen John *,53.75,*
17 g,Tschumi Lukas *,53.75,*
19 b,Berger René **,53.25,**
19 e,Nufer Sämi *,53.25,*
20 b,Zangger Dominik *,53.00,*
Berni,-Kantonaler Schwingerverband,,Schwingerverband
16 h,Keusen Reto,54.00,Reto
16 k,Thomet Adrian **,54.00,**
16 n,Röthlisberger Florian,54.00,Florian
17 b,Zingg Marc,53.75,Marc
17 e,Wüthrich Philip *,53.75,*
18,Aebersold Fabian *,53.50,*
19 c,De Fusco Dario *,53.25,*
19 f,Kämpf Nicolas,53.25,Nicolas
20 c,Sommer Martin *,53.00,*
16 i,Oberli Pascal,54.00,Pascal
16 l,Tschumi Daniel (2005),54.00,(2005)
16 o,Nägeli Leandro *,54.00,*
17 c,Gerber Sämi,53.75,Sämi
17 f,Schafroth Dario (2004) *,53.75,*
19 a,Tschan Matthias *,53.25,*
19 d,Jäggi Lukas *,53.25,*
20 a,Meier Urs,53.00,Urs
20 d,Steudler Kevin *,53.00,*
20 e,Stucki Jürg,53.00,Jürg
21 b,Wicki Cédric,52.75,Cédric
22 b,Matter Florian (2005),52.50,(2005)
23,Schenkel Remo *,35.50,*
24 c,Weyermann Michael **,35.25,**
25 a,Wittwer Mathias,35.00,Mathias
26 a,Blaser Jan *,34.75,*
26 d,Luginbühl Hanspeter **,34.75,**
26 g,Wüthrich Tim,34.75,Tim
27 a,Berger Christian,34.50,Christian
27 d,Kestenholz Christian,34.50,Christian
Berni,-Kantonaler Schwingerverband,,Schwingerverband
20 f,Walther Nicolas,53.00,Nicolas
21 c,Schüpbach Janick *,52.75,*
22 c,Zbinden Adrian *,52.50,*
24 a,Nyﬀeler Michael,35.25,Michael
24 d,Wüthrich Bruno,35.25,Bruno
25 b,Wüthrich Pascal (2004),35.00,(2004)
26 b,Kämpf Lorenz *,34.75,*
26 e,Mettler Fabio,34.75,Fabio
26 h,Siegrist Lukas,34.75,Lukas
27 b,Engel Manfred,34.50,Manfred
27 e,Klossner Sven *,34.50,*
21 a,Berger Jan (2004),52.75,(2004)
22 a,Danz Benoit,52.50,Benoit
22 d,Boss Andreas *,52.50,*
24 b,Waber Lorenz *,35.25,*
24 e,Zingrich Jan *,35.25,*
25 c,Tschanz Richard *,35.00,*
26 c,Kämpf Marcel *,34.75,*
26 f,Wenger Marcel *,34.75,*
26 i,Gasser Fabian,34.75,Fabian
27 c,Kehrli Bruno,34.50,Bruno
27 f,Ledermann Patrik,34.50,Patrik
27 g,Matter Max (2005),34.50,(2005)
27 j,Rüegsegger Ueli *,34.50,*
28,Wälti Lars (2005),34.00,(2005)
31,Ledermann Michael **,20.00,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Berni,-Kantonaler Schwingerverband,,Schwingerverband
27 h,Nager Yannick,34.50,Yannick
27 k,Salzmann Simon *,34.50,*
29,Gasser Dominik **,27.00,**
32,Fankhauser Thomas *,17.25,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
27 i,Niederhäuser Martin,34.50,Martin
27 l,Zosso Remo **,34.50,**
30,Neukomm Thierry,25.75,Thierry
33,Steﬀen Patrick,9.75,Patrick
