place,name,points,level
13 i,Scherrer Patrick *,55.25,*
13 l,Suter Pirmin **,55.25,**
14 c,Strebel Joel ***,55.00,***
Inner,weizer Schwingerverband,,Schwingerverband
12 d,Stöckli Damian *,55.50,*
12 g,Suter Bruno *,55.50,*
12 j,Heinzer Ronny *,55.50,*
13 a,Arnold Raphael **,55.25,**
13 d,Gapany Benjamin ***,55.25,***
13 g,Müller Luca (2004) *,55.25,*
13 j,Schmid Simon *,55.25,*
14 a,Gut Koni *,55.00,*
14 d,Thierstein Marco *,55.00,*
12 e,Schärli Reto *,55.50,*
12 h,Durrer Fabian *,55.50,*
12 k,Reichmuth Roland *,55.50,*
13 b,Betschart Marcel *,55.25,*
13 e,Hurschler Tobias,55.25,Tobias
13 h,Rohrer Ivan **,55.25,**
13 k,Wiget Ueli *,55.25,*
14 b,Odermatt Remo *,55.00,*
14 e,Waser Reto *,55.00,*
14 f,Wyrsch Gabriel,55.00,Gabriel
15 a,Bieri Elias,54.75,Elias
15 d,Lustenberger Josef *,54.75,*
15 g,Ambühl Joel **,54.75,**
15 j,Würsch Lars *,54.75,*
16 a,von Ah Benji ***,54.50,***
16 d,Bühlmann Daniel *,54.50,*
16 g,Staub Ivan,54.50,Ivan
Inner,weizer Schwingerverband,,Schwingerverband
14 g,Steiner Severin,55.00,Severin
15 b,Briker Raphael (2006),54.75,(2006)
15 e,Steinauer Kevin (2004),54.75,(2004)
15 h,Inderbitzin Daniel *,54.75,*
15 k,Wyss Christian *,54.75,*
16 b,Binggeli Stefan **,54.50,**
16 e,Herger Fabian *,54.50,*
16 h,Ulrich Gregor *,54.50,*
14 h,Durrer Jonas *,55.00,*
15 c,Eﬃnger Markus *,54.75,*
15 f,Troxler Jonas *,54.75,*
15 i,Kenel Franz-Toni *,54.75,*
15 l,Zemp Christian (2004) *,54.75,*
16 c,Hermann Oliver **,54.50,**
16 f,Hürlimann Marco,54.50,Marco
16 i,Widmer Thomas,54.50,Thomas
16 j,Zürcher Ueli *,54.50,*
16 m,Hürlimann Ueli,54.50,Ueli
17 a,Elsener Marcel *,54.25,*
17 d,Appert Silvan *,54.25,*
17 g,Gander Martin,54.25,Martin
17 j,Reichmuth Lukas *,54.25,*
17 m,Durrer Markus *,54.25,*
17 p,Heinzer Stefan **,54.25,**
17 s,von Wyl Kevin (2004),54.25,(2004)
Inner,weizer Schwingerverband,,Schwingerverband
16 k,Achermann Christoph *,54.50,*
16 n,Ming Peter,54.50,Peter
17 b,Felder Ivan (2004),54.25,(2004)
17 e,Betschart Roger,54.25,Roger
17 h,Hegner Ueli *,54.25,*
17 k,Rogenmoser Linus,54.25,Linus
17 n,Gisler Jonas *,54.25,*
17 q,Jund Matthias *,54.25,*
17 t,Wallimann Remo *,54.25,*
16 l,Fellmann Roman **,54.50,**
16 o,Gerber Peter *,54.50,*
17 c,Vogel Marcel *,54.25,*
17 f,Bühler Ramon,54.25,Ramon
17 i,Huber Alex *,54.25,*
17 l,Achermann Ivan (2005),54.25,(2005)
17 o,Heinzer Lukas (2004) *,54.25,*
17 r,von Rickenbach Pirmin,54.25,Pirmin
17 u,Wüest David *,54.25,*
17 v,Wyrsch Marco **,54.25,**
18 c,Amrhyn Jonas,54.00,Jonas
18 f,Schnellmann Alexander (2004),54.00,(2004)
19 b,Niederberger Markus *,53.75,*
19 e,Marti Simon *,53.75,*
20 c,Barmettler Severin (2005),53.50,(2005)
21 c,Christen Silvan,53.25,Silvan
22 a,Gasser Dominik 1,53.00,1
22 d,Arnold Marcel *,53.00,*
Inner,weizer Schwingerverband,,Schwingerverband
18 a,Duss Yvan,54.00,Yvan
18 d,Mehr Lars *,54.00,*
18 g,Schöpfer Marco *,54.00,*
19 c,Schuler Alex *,53.75,*
20 a,Durrer Lukas,53.50,Lukas
21 a,Gabriel Simon,53.25,Simon
21 d,Hurschler Stefan (2006),53.25,(2006)
22 b,Suter Samuel *,53.00,*
22 e,Berchtold Kilian,53.00,Kilian
18 b,Thalmann Thomas *,54.00,*
18 e,Chiodo Gian Paolo (2005),54.00,(2005)
19 a,Andermatt Reto,53.75,Reto
19 d,Bättig Martin *,53.75,*
20 b,Schaller Noah *,53.50,*
21 b,Ming Hannes,53.25,Hannes
21 e,Lüscher Elias (2006),53.25,(2006)
22 c,Zimmermann Raﬀael,53.00,Raﬀael
22 f,Schuler Daniel *,53.00,*
22 g,Wicki Patrick,53.00,Patrick
24 a,Zumstein Patrick,52.50,Patrick
24 d,Zberg Peter (2004),52.50,(2004)
27,Bucher André,45.25,André
29 b,Barmettler Renato *,35.75,*
31 b,Baumann Marco,35.25,Marco
31 e,Meier Daniel *,35.25,*
32 a,Betschart Daniel,35.00,Daniel
34 a,Beﬀa Mario,34.50,Mario
34 d,Arnold Kilian,34.50,Kilian
35 c,Schwegler Flavio (2004),34.25,(2004)
Inner,weizer Schwingerverband,,Schwingerverband
23 a,Moos Christoph *,52.75,*
24 b,Gerber Jakob,52.50,Jakob
25,Schürpf Bruno *,46.25,*
28,Omlin Toni *,37.00,*
30,Von Euw Adi,35.50,Adi
31 c,Bless Michael ***,35.25,***
31 f,Ottiger Lukas *,35.25,*
32 b,Doppmann Ueli,35.00,Ueli
34 b,Bieri Christian **,34.50,**
35 a,Hurschler Adrian,34.25,Adrian
36 a,Arnold Robin,34.00,Robin
23 b,Staﬀelbach Noah,52.75,Noah
24 c,Gwerder Beni,52.50,Beni
26,Ulrich Michael *,45.75,*
29 a,Betschart Patrick *,35.75,*
31 a,Arnold David,35.25,David
31 d,Käslin Ruedi *,35.25,*
31 g,Walker Jan (2004),35.25,(2004)
33,Gwerder Fabian,34.75,Fabian
34 c,Rogenmoser Ryan,34.50,Ryan
35 b,Schnellmann Adrian (2004),34.25,(2004)
36 b,Arnold Sebastian,34.00,Sebastian
36 c,Crotta Robin,34.00,Robin
36 f,Schilter Daniel *,34.00,*
39,Lang Sven **,18.50,**
41 b,Kennel Beat **,17.00,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Inner,weizer Schwingerverband,,Schwingerverband
36 d,Forster Christian,34.00,Christian
37,Imhof Andi ***,27.25,***
40,Bucher Roland *,18.25,*
42,Schuler Christian ***,8.50,***
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
36 e,Mignola Lorenzo,34.00,Lorenzo
38,Wyrsch Silvio *,27.00,*
41 a,Gwerder Andreas *,17.00,*
43 °,Steinauer Adrian **,0.00,**
