place,name,points,level
16 f,Schürpf Bruno,54.75,Bruno
16 i,Della Torre Simon (1997),54.75,(1997)
17 b,Moser Matthias,54.50,Matthias
17 e,Gasser René,54.50,René
18 b,von Flüe Marco,54.25,Marco
18 e,Waser Adrian,54.25,Adrian
18 h,Murer Ivan,54.25,Ivan
16 a,Widmer Thomas,54.75,Thomas
16 d,Bissig Thomas,54.75,Thomas
16 g,Barmettler Peter *,54.75,*
16 j,Arnold Lukas (1998),54.75,(1998)
17 c,Herger Lukas,54.50,Lukas
17 f,Arnold Nick (1999),54.50,(1999)
18 c,Vogler Daniel *,54.25,*
18 f,von Ah Markus,54.25,Markus
18 i,Kempf Tobias (1999),54.25,(1999)
16 b,Käslin Ueli (1999),54.75,(1999)
16 e,Vonlaufen Lukas *,54.75,*
16 h,Rohrer André,54.75,André
17 a,Rohrer Beat *,54.50,*
17 d,Baumann Reto,54.50,Reto
18 a,Arnold Fabian,54.25,Fabian
18 d,Bissig Markus (1999),54.25,(1999)
18 g,Spichtig Clemens,54.25,Clemens
18 j,Hess Tobias (1998),54.25,(1998)
18 k,Herger Andreas (1997),54.25,(1997)
18 n,Herger Simon,54.25,Simon
19 c,Durrer Roman (1998),54.00,(1998)
19 f,Burch Pascal,54.00,Pascal
20 c,Odermatt Beat,53.75,Beat
20 f,Odermatt Remo *,53.75,*
21 b,Kaufmann Jens,53.50,Jens
22 a,Zumstein Marcel,53.25,Marcel
23 b,von Flüe Michael (1997),53.00,(1997)
18 l,Felder Martin (1997),54.25,(1997)
19 a,Hess Christian,54.00,Christian
19 d,Bissig Fabian,54.00,Fabian
20 a,Kempf Damian,53.75,Damian
20 d,Kaiser Sandro (1998),53.75,(1998)
20 g,Walker Sebastian,53.75,Sebastian
21 c,Arnold Pius (1997),53.50,(1997)
22 b,Walker Marcel (1997),53.25,(1997)
23 c,Bacher Andreas,53.00,Andreas
18 m,Burch Jonas (1999),54.25,(1999)
19 b,Hasler Simon,54.00,Simon
19 e,Zberg Leo (1997),54.00,(1997)
20 b,Stadler Johannes,53.75,Johannes
20 e,Arnold Sebastian,53.75,Sebastian
21 a,Berchtold Lukas,53.50,Lukas
21 d,Rohrer Ueli (1999),53.50,(1999)
23 a,Wagner Severin (1998),53.00,(1998)
24 a,Rohrer Michael (1997),52.75,(1997)
24 b,Mignola Lorenzo (1997),52.75,(1997)
25,Forster Adrian **,36.75,**
27 b,von Moos Adrian,35.50,Adrian
27 e,Abächerli Fabio (1998),35.50,(1998)
27 h,Rohrer Henry,35.50,Henry
27 k,Ettlin Martin (1998),35.50,(1998)
27 n,Britschgi Nils (1998),35.50,(1998)
28 b,Vogler Jonas (1999),35.25,(1999)
28 e,Rohrer Marco (1999),35.25,(1999)
28 h,Enz Simon,35.25,Simon
28 k,Bissig Roman (1998),35.25,(1998)
29 b,Gasser Dominik 2 (1998),34.75,(1998)
24 c,Kempf David (1998),52.75,(1998)
26,Planzer Urs,35.75,Urs
27 c,Muﬀ André *,35.50,*
27 f,Ziegler Moritz (1998),35.50,(1998)
27 i,Ming Hannes (1998),35.50,(1998)
27 l,Enz Remo (1998),35.50,(1998)
27 o,Baumgartner Silvan (1999),35.50,(1999)
28 c,Tresch Jan (1999),35.25,(1999)
28 f,Müller Patrick (1999),35.25,(1999)
28 i,Durrer Markus (1999),35.25,(1999)
28 l,Bacher Peter,35.25,Peter
29 c,Albert Thomas,34.75,Thomas
24 d,Di Pietro Loris (1998),52.75,(1998)
27 a,von Wyl Simon (1999),35.50,(1999)
27 d,Ettlin Michael (1998),35.50,(1998)
27 g,von Deschwanden Patrick,35.50,Patrick
27 j,Heinzer Ronny,35.50,Ronny
27 m,Bucher René (1998),35.50,(1998)
28 a,Waser Michael (1997),35.25,(1997)
28 d,Rohrer Markus I,35.25,I
28 g,Herger André (1997),35.25,(1997)
28 j,Della Torre Reto,35.25,Reto
29 a,Waser Andrin (1999),34.75,(1999)
30 a,Wyrsch Hansi (1999),34.50,(1999)
30 b,Durrer Noldi,34.50,Noldi
31 b,Mettler Simon (1998),34.25,(1998)
32 a,Käppeli Adriano (1997),34.00,(1997)
32 d,De Col Rico (1999),34.00,(1999)
35,Ulrich Gregor (1997),18.50,(1997)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
30 c,Durrer Lukas (1999),34.50,(1999)
31 c,Hurschler Mauri (1999),34.25,(1999)
32 b,Imholz Elias (1999),34.00,(1999)
33,Hurschler Thomas **,28.50,**
36,Indergand Michael,8.50,Michael
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
31 a,Odermatt Leon (1999),34.25,(1999)
31 d,Gisler Patrick (1997),34.25,(1997)
32 c,Gisler Tim (1999),34.00,(1999)
34,Zumstein Patrick,26.75,Patrick
