place,name,points,level
14 d,Koller Silvan (2002),55.00,(2002)
14 g,Flütsch Marco,55.00,Marco
13 c,Oettli Silvio *,55.25,*
13 f,Schwyn Adrian *,55.25,*
13 i,Laager Michael (2001),55.25,(2001)
13 l,Kirchmeier Christof,55.25,Christof
13 o,Brand Andreas (2003),55.25,(2003)
14 b,Speck Ignaz (2003),55.00,(2003)
14 e,Hug Jan,55.00,Jan
14 h,Baumann Rico *,55.00,*
14 i,Battaglia Ursin **,55.00,**
16 a,Steiner Joel,54.50,Joel
16 d,Burkhalter Thomas (2003),54.50,(2003)
17 b,Arpagaus Nino (2003),54.25,(2003)
17 e,Schiesser Patrik,54.25,Patrik
17 h,Keller Werner,54.25,Werner
17 k,Schlegel Reto *,54.25,*
17 n,Joos Enrico (2003),54.25,(2003)
18 c,Tanner Adrian,54.00,Adrian
15 a,Schallberger Jakob,54.75,Jakob
16 b,Wagner Andreas (2002),54.50,(2002)
16 e,Brülisauer Dominik (2001),54.50,(2001)
17 c,Straub Paul,54.25,Paul
17 f,Ritter Fabio (2001),54.25,(2001)
17 i,Inauen Aurel,54.25,Aurel
17 l,Salnajs Leo,54.25,Leo
18 a,Sprecher Martin,54.00,Martin
18 d,Stadelmann Patrick,54.00,Patrick
15 b,Streiﬀ Dominik *,54.75,*
16 c,Lötscher Abraham,54.50,Abraham
17 a,Schwyn Patrick,54.25,Patrick
17 d,Schoch Cornel,54.25,Cornel
17 g,Mathis Patrick,54.25,Patrick
17 j,Badat Thomas,54.25,Thomas
17 m,Mösli Marcel,54.25,Marcel
18 b,Tremp Remo,54.00,Remo
18 e,Mettler Valentin *,54.00,*
18 f,Manser Adrian,54.00,Adrian
18 i,Höpli Remo,54.00,Remo
19 b,Bernhard Thomas (2002),53.75,(2002)
21 a,Lenherr Cédric (2003),52.75,(2003)
21 d,Hofer Lars (2003),52.75,(2003)
22 b,Egli Patrick,52.50,Patrick
22 e,Gallati Nils (2002),52.50,(2002)
24 b,Rütsche Stefan *,35.25,*
24 e,Elmer Loris,35.25,Loris
18 g,Giger Florian (2001),54.00,(2001)
18 j,Brülisauer Thomas (2003),54.00,(2003)
19 c,Aebli Andrin (2001),53.75,(2001)
21 b,Signer Walter,52.75,Walter
21 e,Lieberherr David (2003),52.75,(2003)
22 c,Vetterli Sven (2003),52.50,(2003)
23,Fuster Sepp *,46.50,*
24 c,Hefti Christian,35.25,Christian
24 f,Bärtsch Andreas (2002),35.25,(2002)
18 h,Niederer Andreas (2002),54.00,(2002)
19 a,Schrepfer Sven (2003),53.75,(2003)
20,Langenegger Beat,53.50,Beat
21 c,Keller Stefan,52.75,Stefan
22 a,Tremp Ruedi (2003),52.50,(2003)
22 d,Gerig Marcel,52.50,Marcel
24 a,Tanner Markus (2002),35.25,(2002)
24 d,Forrer Marco (2003),35.25,(2003)
25 a,Roth Sämi,35.00,Sämi
25 b,Ackermann Roman,35.00,Roman
27 b,Gaccioli Benjamin,34.00,Benjamin
27 e,Baumann Nico (2002),34.00,(2002)
30,Gosswiler Livio *,18.25,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
26,Düring Dominik (2003),34.25,(2003)
27 c,Cavegn Simon (2003),34.00,(2003)
28,Pﬁster Florian *,28.50,*
31,Büsser Remo,17.00,Remo
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
27 a,Grob Rachen (2002),34.00,(2002)
27 d,Bertogg Severin (2001),34.00,(2001)
29,Rüegg Roman *,26.00,*
