place,name,points,level
19 e,Rohrer Timo (2001),53.25,(2001)
20 a,Grab Daniel **,53.00,**
20 d,Wyss Sven (2001),53.00,(2001)
21 c,Wiget Ueli,52.75,Ueli
21 f,Mignola Michele (2000),52.75,(2000)
22 c,von Wyl Simon,52.50,Simon
24,Kälin Michael (2002),35.50,(2002)
25 c,Dittli Mathias (2002),35.25,(2002)
25 f,Lagler Reto,35.25,Reto
25 i,Pasquier Loïc (2001),35.25,(2001)
19 f,Suter Raphael (2000),53.25,(2000)
20 b,Vogel Laurin (2002),53.00,(2002)
21 a,Gwerder Marco,52.75,Marco
21 d,Albert Stefan (2002),52.75,(2002)
22 a,Kälin Markus (2001),52.50,(2001)
23 a,Murer Remo *,35.75,*
25 a,Betschart Xaver (2002),35.25,(2002)
25 d,Durrer Julian (2002),35.25,(2002)
25 g,Laimbacher Nick (2002),35.25,(2002)
25 j,Rogenmoser Linus (2002),35.25,(2002)
19 g,Gabriel Simon (2002),53.25,(2002)
20 c,Zimmermann Reto,53.00,Reto
21 b,Hess Severin (2001),52.75,(2001)
21 e,Mignola Lorenzo,52.75,Lorenzo
22 b,Styger Urs,52.50,Urs
23 b,Schmid Köbi,35.75,Köbi
25 b,Crotta Robin (2001),35.25,(2001)
25 e,Ettlin Jan (2001),35.25,(2001)
25 h,Müller Daniel (2002),35.25,(2002)
25 k,Schindler Roland,35.25,Roland
25 l,Schuler David (2000),35.25,(2000)
25 o,von Rickenbach Pirmin (2002),35.25,(2002)
25 r,Supper Frederik,35.25,Frederik
27 b,Jonin Jérémy (2002),34.75,(2002)
29,Reichlin Reto (2002),34.25,(2002)
30 c,Corvi Daniele (2001),34.00,(2001)
30 f,Pedrazzini Lorenzo (2002),34.00,(2002)
32,Durrer Markus,27.00,Markus
33 c,Kenel Simon (2000),17.00,(2000)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
25 m,Stalder Silvan (2002),35.25,(2002)
25 p,Zemp Simon (2001),35.25,(2001)
26,von Euw Lukas (2002),35.00,(2002)
28 a,Camenzind Joel,34.50,Joel
30 a,Andermatt Reto (2002),34.00,(2002)
30 d,Hürlimann Adrian (2002),34.00,(2002)
30 g,Pfyl Remo (2002),34.00,(2002)
33 a,Gapany Benjamin **,17.00,**
34,Wiget Stefan,8.50,Stefan
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25 n,Strickler Fabio (2001),35.25,(2001)
25 q,Züger Sebastian (2002),35.25,(2002)
27 a,Brunner Timon,34.75,Timon
28 b,Krieg Silvan (2000),34.50,(2000)
30 b,Baggenstos Dario,34.00,Dario
30 e,Mettler Andreas (2002),34.00,(2002)
31,Bachmann Adrian,27.25,Adrian
33 b,Inderbitzin Michael,17.00,Michael
