place,name,points,level
19 e,Elmer Daniel *,53.00,*
21,Reber Marcel *,46.75,*
23 b,Elmer Adrian,35.50,Adrian
23 e,Odermatt Christoph *,35.50,*
23 h,Schnyder Christian,35.50,Christian
23 k,Bickel Roman (1998) *,35.50,*
23 l,Burkhard Patrick *,35.50,*
23 o,Koller Fabian,35.50,Fabian
23 r,Pianta Christian,35.50,Christian
23 u,Schudel Simon *,35.50,*
23 x,Wild Thomas,35.50,Thomas
24 c,Funk Nicola (1999),35.25,(1999)
24 f,Ott Damian (2000),35.25,(2000)
25 a,Schmucki Ivo,35.00,Ivo
27 a,Bleiker Daniel,34.50,Daniel
28 b,Räbsamen Marcel (2000),34.25,(2000)
30,Oettli Marco *,27.25,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nordo,chweizer Schwingerverband,,Schwingerverband
23 m,Dändliker Hansheinrich,35.50,Hansheinrich
23 p,Lieberherr Michael (1999),35.50,(1999)
23 s,Reichmuth Beat,35.50,Beat
23 v,Ulmann Fabian (1999),35.50,(1999)
24 a,Bürgler Patrick,35.25,Patrick
24 d,Hari Michi,35.25,Michi
24 g,Tremp Remo (1999),35.25,(1999)
25 b,Wetter Silvan (2000),35.00,(2000)
27 b,Bleiker Roman,34.50,Roman
29 a,Furrer Matthias,34.00,Matthias
31,Vollmeier Sandro,18.50,Sandro
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
23 n,Harder Benj,35.50,Benj
23 q,Lozza Roman,35.50,Roman
23 t,Salnajs Leo (1998),35.50,(1998)
23 w,Weber Erwin (2000),35.50,(2000)
24 b,Büsser André,35.25,André
24 e,Lehmann Philipp (1999),35.25,(1999)
24 h,Ueltschi Patric *,35.25,*
26,Alder Armin,34.75,Armin
28 a,Gysel Hansruedi,34.25,Hansruedi
29 b,Steiner Michael (1998),34.00,(1998)
32,Kobler Janosch (2000),8.75,(2000)
