place,name,points,level
17 b,Martin Tobias (2001),53.75,(2001)
14 j,Koller Andreas,54.50,Andreas
15 b,Götti Samuel,54.25,Samuel
15 e,Thiemann Fabrice,54.25,Fabrice
15 h,Imhof Gregor (2001),54.25,(2001)
16 c,Kammermann Dominik,54.00,Dominik
16 f,Lehmann Philipp,54.00,Philipp
16 i,Stähli Jan,54.00,Jan
16 l,Blaser Gian,54.00,Gian
17 c,Müller Fabian (2001),53.75,(2001)
14 k,Roth Peter,54.50,Peter
15 c,Lieberherr Michael,54.25,Michael
15 f,Tritten Robin,54.25,Robin
16 a,Schmid Reto,54.00,Reto
16 d,Kiener Raphael (2000),54.00,(2000)
16 g,Manser Dominik,54.00,Dominik
16 j,Vollmeier Sandro,54.00,Sandro
17 a,Mock Marco,53.75,Marco
17 d,Steiner Joel (2000),53.75,(2000)
18 a,Giger Florian (2001),53.50,(2001)
19,Landolt Reto *,53.25,*
22 a,Blaser Andre (2000),35.50,(2000)
22 d,Aerne Christian,35.50,Christian
22 g,Gemperli Julian (2002),35.50,(2002)
22 j,Keller Andreas *,35.50,*
22 m,Müller Christian (2001),35.50,(2001)
22 p,Peter Philipp (2002),35.50,(2002)
22 s,Schatt Adrian,35.50,Adrian
22 v,Tschudi Mario (2001),35.50,(2001)
23 c,Hostettler Roman,35.25,Roman
18 b,Hug Jan,53.50,Jan
20,Bürke Cyrill (2001),52.75,(2001)
22 b,Gaccioli Benjamin,35.50,Benjamin
22 e,Christen Jérôme (2002),35.50,(2002)
22 h,Hengartner Ivo *,35.50,*
22 k,Koller Silvan (2002),35.50,(2002)
22 n,Oberhänsli Nick (2001),35.50,(2001)
22 q,Rhyner Beni,35.50,Beni
22 t,Schnyder Christian,35.50,Christian
23 a,Birk Till (2002),35.25,(2002)
23 d,Hugener Adrian (2000),35.25,(2000)
18 c,Studerus Jan (2002),53.50,(2002)
21,Ulmann Fabian,36.00,Fabian
22 c,Rutz Cédric,35.50,Cédric
22 f,Dünner Zyan (2001),35.50,(2001)
22 i,Isenring Ivan (2001),35.50,(2001)
22 l,Lusti Remo (2001),35.50,(2001)
22 o,Peter Andrin (2001),35.50,(2001)
22 r,Rieser Fabian,35.50,Fabian
22 u,Schwager Ivo,35.50,Ivo
23 b,Hollenstein Mathias (2002),35.25,(2002)
23 e,Maglia Leo,35.25,Leo
23 f,Müggler Silvan (2002),35.25,(2002)
24 a,Steiner Lukas (2002),35.00,(2002)
25 b,Blättler Joël,34.75,Joël
27,Brülisauer Dominik (2001),34.25,(2001)
28 c,Magani Flurin (2002),34.00,(2002)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
23 g,Ruppanner Philipp (2000),35.25,(2000)
24 b,Schwager Mike (2000),35.00,(2000)
26 a,Eisenring Leandro (2000),34.50,(2000)
28 a,Bommer Joel,34.00,Joel
28 d,Streckeisen Beat (2001),34.00,(2001)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
23 h,Wenger Dominic,35.25,Dominic
25 a,Rüegger Remo,34.75,Remo
26 b,Laager Michael (2001),34.50,(2001)
28 b,Glättli Tobias (2002),34.00,(2002)
