place,name,points,level
14 b,Lüönd Remo,55.00,Remo
14 e,Hänni Marc,55.00,Marc
14 h,Spörndli Cyril,55.00,Cyril
15 b,Mösli Marcel,54.75,Marcel
15 e,Elmer Adrian *,54.75,*
16 c,Bachmann Oliver (2004),54.50,(2004)
13 o,Müllhaupt Yves,55.25,Yves
13 r,Schönenberger Tobias (2004),55.25,(2004)
13 u,Wildhaber Jannik,55.25,Jannik
14 c,Berger René **,55.00,**
14 f,Keller Elija,55.00,Elija
14 i,Burch Dean *,55.00,*
15 c,Zingg Remo,54.75,Remo
16 a,Hengartner Ivo *,54.50,*
16 d,Kammermann Dominik,54.50,Dominik
16 e,Knup Stephan,54.50,Stephan
16 h,Wartmann Otto,54.50,Otto
17 c,Anliker Andri,54.25,Andri
17 f,Schild Cornel (2004),54.25,(2004)
18 a,Bösch Mario (2006),54.00,(2006)
18 d,Mock Marco,54.00,Marco
18 g,Anliker Nino (2005),54.00,(2005)
18 j,Müller Fabian,54.00,Fabian
18 m,Tschudi Mario,54.00,Mario
Otten,g,,g
16 f,Lengacher Gian,54.50,Gian
17 a,Ackermann Roman,54.25,Roman
17 d,Egli Joel,54.25,Joel
17 g,Stauﬀacher Martin,54.25,Martin
18 b,Diem Hansruedi,54.00,Hansruedi
18 e,Rhyner Beni,54.00,Beni
18 h,Biser Niklaus,54.00,Niklaus
18 k,Nüesch Sandro (2005),54.00,(2005)
19 a,Roth Lukas *,53.75,*
16 g,Vogel Simon,54.50,Simon
17 b,Hari Michi,54.25,Michi
17 e,Ochsner Reto,54.25,Reto
17 h,Ruppanner Philipp,54.25,Philipp
18 c,Meier Christian,54.00,Christian
18 f,Schefer Sandro (2006),54.00,(2006)
18 i,Bordos Ion,54.00,Ion
18 l,Pallaoro Luca,54.00,Luca
19 b,Aﬀentranger Martin,53.75,Martin
19 c,Küng Christian,53.75,Christian
19 f,Schoch Cornel,53.75,Cornel
20 a,Bakr Deliar (2006),53.50,(2006)
20 d,Hobi Ignaz *,53.50,*
22,Burkhard Tobias *,53.00,*
23 c,Nef Tobias (2005),52.75,(2005)
24 b,Inauen Ivo,52.50,Ivo
24 e,Zumstein Silvan,52.50,Silvan
27,Poltera Andrin **,45.00,**
Otten,g,,g
19 d,Magani Flurin,53.75,Flurin
19 g,Signer Walter,53.75,Walter
20 b,Grob Andrin (2006),53.50,(2006)
20 e,Koller Andreas,53.50,Andreas
23 a,Kleinberger Alex,52.75,Alex
23 d,Schmid Robin (2006),52.75,(2006)
24 c,Keller Tami (2006),52.50,(2006)
25,Burkhalter Thomas *,47.00,*
28 a,Bernhardsgrütter Stefan (2005),35.25,(2005)
19 e,Meier Adrian (2005),53.75,(2005)
19 h,Zürcher Fabrice (2006),53.75,(2006)
20 c,Henz Marc (2006),53.50,(2006)
21,Bischof Loris (2006),53.25,(2006)
23 b,Koch Sämi (2006),52.75,(2006)
24 a,Guntersweiler Aaron (2006),52.50,(2006)
24 d,Von Bergen Yanick (2006),52.50,(2006)
26,Hollenstein Mathias,45.25,Mathias
28 b,Bleiker Toni (2006),35.25,(2006)
28 c,Gaccioli Benjamin,35.25,Benjamin
28 f,Rüger Damian,35.25,Damian
29 a,Hollenstein Lukas (2006),34.00,(2006)
29 d,Manser Maurin (2006),34.00,(2006)
29 g,Zingg Elias (2006),34.00,(2006)
32,Krähenbühl Lukas *,18.50,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Otten,g,,g
28 d,Kern Sven,35.25,Sven
28 g,Stark Walter (2006),35.25,(2006)
29 b,Kiener Tobias,34.00,Tobias
29 e,Meier Cyrill (2006),34.00,(2006)
30,Schwager Mike,27.00,Mike
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
28 e,Müller Christian,35.25,Christian
28 h,Wolfer David,35.25,David
29 c,Maier Tobias (2006),34.00,(2006)
29 f,Wenger Dominic,34.00,Dominic
31,Räbsamen Marcel **,19.75,**
