place,name,points,level
12 g,Vonlaufen Alexander **,55.50,**
12 j,Gwerder Dario (1997),55.50,(1997)
13 c,Zemp Thomas *,55.25,*
13 f,Lussi Marco *,55.25,*
13 i,Waser Reto *,55.25,*
13 l,Bernet Christoph *,55.25,*
13 o,Brun Jonas **,55.25,**
14 b,Töngi Thomas *,55.00,*
14 c,Spichtig Markus *,55.00,*
14 f,Gassmann Michael *,55.00,*
14 i,Suter David **,55.00,**
14 l,Bachmann Roger *,55.00,*
14 o,Arnold Marcel,55.00,Marcel
15 c,Föhn Pirmin *,54.75,*
15 f,Heinzer Ronny,54.75,Ronny
16 c,Zurﬂuh Michael (1999),54.50,(1999)
16 f,Kälin Remo *,54.50,*
Inner,weizer Schwingerverband,,Schwingerverband
14 d,Rychen Roger **,55.00,**
14 g,Felder Martin (1997),55.00,(1997)
14 j,Hösli Fritz *,55.00,*
14 m,Villiger Cyrill *,55.00,*
15 a,Schärli Pius *,54.75,*
15 d,Graber Michael *,54.75,*
16 a,Wyrsch Marco *,54.50,*
16 d,Müller Alain ***,54.50,***
16 g,Ettlin Stefan (1997) *,54.50,*
14 e,Käslin Ruedi,55.00,Ruedi
14 h,Amgarten Roman *,55.00,*
14 k,Elsener Marcel,55.00,Marcel
14 n,Dober Adrian *,55.00,*
15 b,Schärli Lukas **,54.75,**
15 e,Bürgler André *,54.75,*
16 b,Betschart Daniel,54.50,Daniel
16 e,Märchy Sepp,54.50,Sepp
16 h,Durrer Robin,54.50,Robin
16 i,Betschart Marcel,54.50,Marcel
16 l,Gut Koni,54.50,Koni
17 b,Stadelmann Pius *,54.25,*
17 e,Portmann Josef *,54.25,*
17 h,Eﬃnger Peter,54.25,Peter
17 k,Gwerder Andreas *,54.25,*
18 a,Schuler Thomas,54.00,Thomas
18 d,Schürpf Bruno,54.00,Bruno
18 g,Egli Damian **,54.00,**
Inner,weizer Schwingerverband,,Schwingerverband
16 j,Niederberger Markus *,54.50,*
16 m,Blaser Theo *,54.50,*
17 c,Rohrer Beat *,54.25,*
17 f,Lagler Christian,54.25,Christian
17 i,Thierstein Marco (1997),54.25,(1997)
17 l,Bürli Roger (1997),54.25,(1997)
18 b,Inderbitzin Daniel *,54.00,*
18 e,Rohrer Ueli (1999),54.00,(1999)
18 h,Barmettler Peter *,54.00,*
16 k,Langenstein Philip *,54.50,*
17 a,Widmer Adrian *,54.25,*
17 d,Fleischmann Fabian,54.25,Fabian
17 g,Kempf Damian,54.25,Damian
17 j,Notz Beni ***,54.25,***
17 m,Bucher Christian (1998),54.25,(1998)
18 c,Vogler Daniel *,54.00,*
18 f,Odermatt Andreas *,54.00,*
18 i,Arnold Severin *,54.00,*
18 j,Amgarten Martin,54.00,Martin
18 m,Suter Paul,54.00,Paul
18 p,Muﬀ Armin **,54.00,**
19 c,Gwerder Beni,53.75,Beni
19 f,Bättig Martin *,53.75,*
20 c,Kurmann Toni (1998),53.50,(1998)
21 b,Schindler Thomas,53.25,Thomas
22 a,Odermatt Remo *,53.00,*
22 d,Herger Lukas,53.00,Lukas
Inner,weizer Schwingerverband,,Schwingerverband
18 k,Achermann Simon,54.00,Simon
18 n,Kammermann Christoph *,54.00,*
19 a,Ulrich Martin,53.75,Martin
19 d,Diener Pirmin *,53.75,*
20 a,Widmer Thomas,53.50,Thomas
20 d,Dissler Philipp,53.50,Philipp
21 c,Michel Silvan,53.25,Silvan
22 b,Doppmann Urs,53.00,Urs
22 e,Doppmann Ueli (1998),53.00,(1998)
18 l,Achermann Christoph *,54.00,*
18 o,Baumann Lukas,54.00,Lukas
19 b,Ulrich Marco (1997),53.75,(1997)
19 e,Kennel Stefan *,53.75,*
20 b,Müller Toni *,53.50,*
21 a,Wyrsch David *,53.25,*
21 d,Bachmann Adrian,53.25,Adrian
22 c,Zimmermann Armin,53.00,Armin
22 f,Baumann Roger *,53.00,*
23 a,Gyr Roland,52.75,Roland
25,Murer Remo,35.75,Remo
26 c,Kessler Joel (1997),35.50,(1997)
26 f,Gander Martin (1997),35.50,(1997)
26 i,Suter Beat,35.50,Beat
26 l,Hess Dominik *,35.50,*
27 a,Wallimann Remo (1997),35.25,(1997)
27 d,Fessler Linus,35.25,Linus
27 g,Schmid Köbi,35.25,Köbi
27 j,Schuler Daniel,35.25,Daniel
28 c,Elsener Manuel,35.00,Manuel
29 a,von Ah Markus,34.75,Markus
Inner,weizer Schwingerverband,,Schwingerverband
23 b,Fassbind René *,52.75,*
26 a,Scherer Niklaus,35.50,Niklaus
26 d,Hirsiger Alexander,35.50,Alexander
26 g,Bürgler Lukas,35.50,Lukas
26 j,Scherer Adrian *,35.50,*
26 m,Briker Michael *,35.50,*
27 b,Herger Fabian *,35.25,*
27 e,Bienz Romeo (1997),35.25,(1997)
27 h,Reichmuth Armin *,35.25,*
28 a,Piemontesi Pascal **,35.00,**
28 d,Imfeld Beat,35.00,Beat
29 b,Schnider Markus *,34.75,*
24,Egli Manuel *,36.75,*
26 b,Ottiger Lukas,35.50,Lukas
26 e,Herger Simon,35.50,Simon
26 h,Bieri Elias,35.50,Elias
26 k,Schaller Nicola (1997),35.50,(1997)
26 n,Martin Robin *,35.50,*
27 c,Gisler Ruedi,35.25,Ruedi
27 f,Betschart Silvan *,35.25,*
27 i,Gwerder Carlo **,35.25,**
28 b,Murer Andy *,35.00,*
28 e,Bucher Roland *,35.00,*
29 c,Hurschler Adrian,34.75,Adrian
29 d,Bieri Christian *,34.75,*
29 g,Müller Mathias,34.75,Mathias
29 j,Reichmuth Marco (1997) *,34.75,*
30 c,Rolli Ueli,34.50,Ueli
31 a,Scheuber Stefan,34.25,Stefan
31 d,Bürgi Tobias,34.25,Tobias
31 g,Fellmann Simon,34.25,Simon
32 c,Hess Michael *,34.00,*
34,Heiniger Marco *,27.25,*
37,Imfeld Christian *,25.50,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Inner,weizer Schwingerverband,,Schwingerverband
29 e,Arnold Andreas *,34.75,*
29 h,Bucher Thomas,34.75,Thomas
30 a,Thalmann Thomas *,34.50,*
30 d,Forster Adrian **,34.50,**
31 b,Heinzer Josef,34.25,Josef
31 e,Amstutz Niklaus *,34.25,*
32 a,Zgraggen Peter,34.00,Peter
32 d,Diethelm Albert *,34.00,*
35,Streiﬀ Dominik,27.00,Dominik
38,Lüönd Andreas **,17.00,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
29 f,Weber Ivo,34.75,Ivo
29 i,Bircher Vital *,34.75,*
30 b,Stettler Philipp *,34.50,*
30 e,Portmann Daniel,34.50,Daniel
31 c,Fässler Dominic *,34.25,*
31 f,Ambühl Joel (1998),34.25,(1998)
32 b,Wigger Andreas,34.00,Andreas
33,Corvi Dominik,28.50,Dominik
36,Keller Janik,25.75,Janik
39,Kenel Franz-Toni *,8.75,*
