place,name,points,level
15 f,Stadelmann Simon *,54.50,*
15 i,Bussmann Martin,54.50,Martin
15 l,Vogel Marcel,54.50,Marcel
16 a,Kessler Joel *,54.25,*
16 d,Gut Koni,54.25,Koni
16 g,Arnold Sedric,54.25,Sedric
16 j,Suter Pirmin,54.25,Pirmin
16 m,Hodler Mathias,54.25,Mathias
15 d,Wüest David (2000),54.50,(2000)
15 g,Müller Mathias,54.50,Mathias
15 j,Bachmann Adrian,54.50,Adrian
15 m,Steiner Severin (2001),54.50,(2001)
16 b,Thalmann Thomas *,54.25,*
16 e,Gander Benjamin (2000),54.25,(2000)
16 h,Ambühl Patrick,54.25,Patrick
16 k,Scheuber Stefan,54.25,Stefan
16 n,Hodel Dominik (2000),54.25,(2000)
15 e,Ulrich Gregor,54.50,Gregor
15 h,Lustenberger Josef,54.50,Josef
15 k,Ziegler Elias (1999),54.50,(1999)
15 n,Achermann Daniel,54.50,Daniel
16 c,Kennel Roger (1999),54.25,(1999)
16 f,Fischer Tobias,54.25,Tobias
16 i,Wicki David,54.25,David
16 l,Kammermann Dominik,54.25,Dominik
16 o,Elmiger Andreas,54.25,Andreas
16 p,Bühlmann Daniel (2000),54.25,(2000)
16 s,Bärtschi Basil,54.25,Basil
17 c,Fellmann Roman *,54.00,*
17 f,Ulrich Livio (1999),54.00,(1999)
18 a,Kempf Damian,53.75,Damian
18 d,Weber Roman (1999),53.75,(1999)
18 g,Müller Remo,53.75,Remo
18 j,Reber Sandro,53.75,Sandro
20 b,Ulrich Damian (1999),53.25,(1999)
16 q,Ziegler Moritz,54.25,Moritz
17 a,Zimmermann Simon **,54.00,**
17 d,Portmann Daniel,54.00,Daniel
17 g,Schnider Simon (2001),54.00,(2001)
18 b,Erni Mathias,53.75,Mathias
18 e,Scherrer Patrick,53.75,Patrick
18 h,Hurschler Mauri (1999),53.75,(1999)
19,Fenk Daniel,53.50,Daniel
20 c,Suter Beat,53.25,Beat
16 r,Zgraggen Peter,54.25,Peter
17 b,Wetzstein Adrian,54.00,Adrian
17 e,von Deschwanden Patrick,54.00,Patrick
17 h,Jund Matthias (1999),54.00,(1999)
18 c,Ziegler Manuel,53.75,Manuel
18 f,Odermatt Andreas,53.75,Andreas
18 i,Fischer Markus (2000),53.75,(2000)
20 a,Marti Christoph (1999),53.25,(1999)
20 d,Krummenacher Roman,53.25,Roman
20 e,Forster Christian,53.25,Christian
21 c,Fischer Jonas (1999),53.00,(1999)
22 a,Schumacher Marco (2000),52.75,(2000)
22 d,Gabriel Christian (2000),52.75,(2000)
25 a,Wicki Fabian (2001),35.50,(2001)
25 d,Lischer Daniel (1999),35.50,(1999)
25 g,Achermann Ueli (2001),35.50,(2001)
25 j,Widmer Dominik,35.50,Dominik
25 m,Stäger Franz (2000),35.50,(2000)
25 p,Ming Christian *,35.50,*
21 a,Wyrsch Hansi (1999),53.00,(1999)
21 d,Hodel Martin,53.00,Martin
22 b,Arnold Adrian (2001),52.75,(2001)
23,Baumann Reto,45.25,Reto
25 b,Siegenthaler Michael (2001),35.50,(2001)
25 e,Gwerder Andreas *,35.50,*
25 h,Zumstein Marcel,35.50,Marcel
25 k,Vogel Ivo (2001),35.50,(2001)
25 n,Staﬀelbach Beat (2000),35.50,(2000)
25 q,Kunz Gian Luca (2001),35.50,(2001)
21 b,Ineichen Stefan,53.00,Stefan
21 e,Amrein Lukas (1999),53.00,(1999)
22 c,Huser Christian (2000),52.75,(2000)
24,Stöckli Stefan ***,45.00,***
25 c,Müller Toni *,35.50,*
25 f,Grüter Marcel (1999),35.50,(1999)
25 i,Widmer Simon,35.50,Simon
25 l,Theiler Thomas,35.50,Thomas
25 o,Sidler Kuno,35.50,Kuno
25 r,Kottmann Jonas (2000),35.50,(2000)
25 s,Johann Michael (2001),35.50,(2001)
25 v,Erni Michael (2000),35.50,(2000)
25 y,Burri Timo (2001),35.50,(2001)
25 z,Aregger Fabian (2001),35.50,(2001)
26 c,Rust Sandro (1999),35.25,(1999)
26 f,Marti Pirmin (2001),35.25,(2001)
26 i,Fahrni Lukas,35.25,Lukas
27 c,Käslin Valentin (2000),35.00,(2000)
29 b,Krummenacher Fabian,34.50,Fabian
30 a,Müller Severin (1999),34.25,(1999)
30 d,Benz Simon (2000),34.25,(2000)
31 b,Steinger Nico (2001),34.00,(2001)
25 t,Graber Silvan (1999),35.50,(1999)
25 w,Egli Matthias (2001),35.50,(2001)
25 z,Bucheli Dario (2001),35.50,(2001)
26 a,Wigger Simon (1999),35.25,(1999)
26 d,Renggli Remo (2001),35.25,(2001)
26 g,Lampart Valentin (2000),35.25,(2000)
27 a,Schwyzer Samuel (2001),35.00,(2001)
28,Burri Ueli,34.75,Ueli
29 c,Bühlmann Robin (1999),34.50,(1999)
30 b,Hunkeler Joel (2001),34.25,(2001)
30 e,Birrer Marcel (2001),34.25,(2001)
31 c,Rust Silvio (2001),34.00,(2001)
25 u,Fischer Maurus (2001),35.50,(2001)
25 x,Egli Jonas (2000),35.50,(2000)
25 z,Banz Matthias (2001),35.50,(2001)
26 b,Vogel Lars (2001),35.25,(2001)
26 e,Murpf Dario (1999),35.25,(1999)
26 h,Hodel Michael (2000),35.25,(2000)
27 b,Lustenberger David (2000),35.00,(2000)
29 a,Wyrsch Fabian (2001),34.50,(2001)
29 d,Gloggner André (2001),34.50,(2001)
30 c,Felder Dominik (2001),34.25,(2001)
31 a,Stocker Janosch (1999),34.00,(1999)
31 d,Peter Lukas (2001),34.00,(2001)
31 e,Lustenberger Christian (2001),34.00,(2001)
34 a,Vonlaufen Lukas *,17.00,*
36 °,Bachmann Roger *,0.00,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
32,Thalmann Adrian,27.25,Adrian
34 b,Elsener Peter **,17.00,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
33,Gasser Stefan **,18.75,**
35,Kohler Fabian,8.50,Fabian
