place,name,points,level
17 l,Müller Toni *,54.25,*
18 a,Bürgler Lukas *,54.00,*
18 d,Betschart Silvan *,54.00,*
16 l,Betschart Marcel,54.50,Marcel
16 o,Scherer Niklaus,54.50,Niklaus
17 a,Arnold Daniel *,54.25,*
17 d,Bürgi Tobias,54.25,Tobias
17 g,Muﬀ André *,54.25,*
17 j,Bucher Christian (1998),54.25,(1998)
17 m,Schmid Köbi,54.25,Köbi
18 b,Fellmann Roman *,54.00,*
18 e,Egli David *,54.00,*
18 f,Felder Martin,54.00,Martin
18 i,Stadelmann Ron,54.00,Ron
18 l,Fink Bruno *,54.00,*
18 o,Käslin Benno *,54.00,*
19 c,Ming Christian,53.75,Christian
19 f,Schürpf Guido,53.75,Guido
20 c,Heinzer Stefan *,53.50,*
20 f,Lagler Christian,53.50,Christian
Inner,weizer Schwingerverband,,Schwingerverband
18 g,Koch Roger *,54.00,*
18 j,von Flüe Marco,54.00,Marco
18 m,Heiniger Luca (1998),54.00,(1998)
19 a,Arnold Fabian,53.75,Fabian
19 d,Würsch Lars,53.75,Lars
20 a,Bernet Christoph *,53.50,*
20 d,Schärli Pius *,53.50,*
21 a,Schnider Markus *,53.25,*
18 h,Nauer Robin,54.00,Robin
18 k,Wicki Patrick,54.00,Patrick
18 n,Bättig Martin *,54.00,*
19 b,Arnold Marcel,53.75,Marcel
19 e,Zimmermann Martin **,53.75,**
20 b,Fässler Dominic *,53.50,*
20 e,Suter Beat,53.50,Beat
21 b,Baumann Lukas,53.25,Lukas
21 c,Bircher Vital *,53.25,*
21 f,Stadelmann Pius *,53.25,*
22 a,Zgraggen Fabian *,53.00,*
22 d,Suter Pirmin,53.00,Pirmin
23 c,Hurschler Adrian,52.75,Adrian
24 a,Albert Thomas,52.50,Thomas
24 d,Niederberger Markus *,52.50,*
27,Doppmann Urs,37.50,Urs
29 b,Töngi Thomas *,35.75,*
Inner,weizer Schwingerverband,,Schwingerverband
21 d,Eﬃnger Markus *,53.25,*
21 g,Zimmermann Daniel *,53.25,*
22 b,Zimmermann Armin,53.00,Armin
23 a,Andermatt Adrian,52.75,Adrian
23 d,Bachmann Adrian,52.75,Adrian
24 b,Bieri Elias,52.50,Elias
25,Stöckli Damian,44.50,Damian
28,Suter Paul *,36.00,*
29 c,Langenstein Philip *,35.75,*
21 e,Kaech Frank *,53.25,*
21 h,Schelbert Roman,53.25,Roman
22 c,Kurmann Toni (1998),53.00,(1998)
23 b,Heiniger Marco *,52.75,*
23 e,Jund Matthias (1999),52.75,(1999)
24 c,Gwerder Dominik,52.50,Dominik
26,Grab Daniel **,44.25,**
29 a,Lemmenmeier Lukas,35.75,Lukas
30,Kempf Damian,35.50,Damian
31 a,Herger Fabian *,35.25,*
31 d,Betschart Remo **,35.25,**
32 c,Schuler Daniel,35.00,Daniel
32 f,Rohrer Ueli (1999),35.00,(1999)
33 b,Fessler Linus,34.75,Linus
33 e,Zurﬂuh Markus **,34.75,**
33 h,Durrer Nando (1999),34.75,(1999)
33 k,Kenel Franz-Toni *,34.75,*
34 b,Diethelm Albert *,34.50,*
34 e,Käslin Ruedi *,34.50,*
34 h,Arnold Lukas (1998),34.50,(1998)
35 a,Arnold Severin *,34.25,*
Inner,weizer Schwingerverband,,Schwingerverband
31 b,Hurschler Michael,35.25,Michael
32 a,Moos Christoph,35.00,Christoph
32 d,Vonlaufen Lukas *,35.00,*
32 g,Schärli Lukas **,35.00,**
33 c,Lang Julian (1998),34.75,(1998)
33 f,Bucher Roland *,34.75,*
33 i,Gassmann Fabian **,34.75,**
33 l,Herger Simon,34.75,Simon
34 c,Gander Martin,34.50,Martin
34 f,Ottiger Lukas,34.50,Lukas
34 i,Gander Adrian *,34.50,*
35 b,Scherer Adrian *,34.25,*
31 c,Scheuber Stefan,35.25,Stefan
32 b,Odermatt Remo *,35.00,*
32 e,Betschart Daniel,35.00,Daniel
33 a,Amgarten Roman *,34.75,*
33 d,Lussi Marco *,34.75,*
33 g,Bucher Thomas,34.75,Thomas
33 j,Gwerder Andreas *,34.75,*
34 a,Bär Leo,34.50,Leo
34 d,Herger Peter,34.50,Peter
34 g,von Ah Markus,34.50,Markus
34 j,Baumann Roger *,34.50,*
35 c,Zumstein Patrick,34.25,Patrick
36 a,Amgarten Martin *,34.00,*
36 d,Vogler Daniel *,34.00,*
39,Blaser Theo *,25.75,*
41 b,Theiler Beat *,17.25,*
43 b,Niederberger Jakob **,8.50,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Inner,weizer Schwingerverband,,Schwingerverband
36 b,Durrer Robin,34.00,Robin
37,Lüönd Andreas **,27.25,**
40,Forrer Arnold ***,17.50,***
42,Fässler Cornel *,17.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
36 c,Pedrazzini Diego (1998),34.00,(1998)
38,Imfeld Beat,26.00,Beat
41 a,Gassmann Michael *,17.25,*
43 a,Fassbind René *,8.50,*
